chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Operational Procedures,5079,"At a high ambient temperature (+ 30° C) and with a relative humidity as low as 40 %, in air free of cloud, fog and precipitation, serious carburettor icing :","can occur, but only at a low power setting",cannot occur,"can occur, but only at full power or cruise settings",is possible at any setting,A,"Carburetor icing is primarily caused by the temperature drop resulting from fuel vaporization and the pressure decrease at the venturi, which can lead to ice accumulation even in high ambient temperatures. While this effect is present across settings, it is most severe at low power because the partially closed throttle plate creates a significant pressure drop and cooling effect, making it the most critical regime for ice formation."
Operational Procedures,5080,"For a given ambient temperature and type of de-icing fluid used, in which one of the following types of weather condition will the holdover (protection) time be shortest ?",Freezing rain,Steady snow,Freezing fog,Frost,A,"Freezing rain has the highest water content and creates the most rapid accumulation of ice, which quickly overwhelms the chemical properties of de-icing fluids. Compared to other conditions like snow or fog, this high-moisture environment causes the fluid to fail significantly faster, resulting in the shortest holdover time."
Operational Procedures,5081,"During a de-icing/anti-icing procedure carried out in two stages, the waiting time starts:",at the beginning of the second stage (anti-icing stage).,at the beginning of the first stage (de-icing stage).,at the end of the second stage (anti-icing stage).,a the end of the first stage (de-icing stage).,A,"The holdover time (HOT) is determined by the fluid application during the anti-icing stage, as this layer provides the necessary protection against freezing precipitation. Therefore, the clock for the waiting time must begin at the commencement of this final anti-icing application to ensure the effectiveness of the protective fluid remains within its certified timeframe."
Operational Procedures,5082,During an aircraft de-icing/anti-icing procedure:,the anti-icing fluid is applied without heating and the de-icing fluid is applied hot.,the anti-icing and de-icing fluids are applied hot.,the anti-icing and de-icing fluids are applied cold.,the de-icing fluid is applied without heating and the anti-icing fluid is applied hot.,A,"De-icing fluid is applied hot to effectively melt existing ice, snow, or frost accumulations on the aircraft surfaces. Conversely, anti-icing fluid is applied cold to ensure it retains the necessary viscosity to form a protective film that prevents new frozen contaminants from adhering until takeoff."
Operational Procedures,5083,Which of the following requirements should be met when planning a flight with icing conditions:,The aircraft shall be equipped with approved ice-protection systems,The flight should be planned so that a change of cruising level can be initiated rapidly,The aircraft shall before flight be sprayed with anti-icing fluid,A meterologist shall decide whether the flight may be performed without ice-protection systems,A,"To ensure flight safety in known or forecast icing conditions, the aircraft must be certified and equipped with functioning anti-icing or de-icing systems appropriate for the expected exposure. Regulatory requirements mandate that such protection is necessary to maintain the aerodynamic integrity and operational performance of the aircraft throughout the flight."
Operational Procedures,5084,"In icing conditions and after the application of an anti-icing fluid on your airplane, you are waiting to take-off by:1. avoiding positioning yourself in the engine jet wash of the preceding aircraft2. avoiding positioning yourself in the turbo-props wash of the preceding aircraft 3. positioning yourself in the engine jet wash of the preceding aircraft 4. positioning yourself in the turbo-props wash of the preceding aircraft The combination regrouping all the correct statements is:","1, 2","3, 4","2, 3","1, 4",A,"Anti-icing fluids have a finite holdover time that is significantly reduced by the high-velocity, heated air or debris generated by the exhaust of preceding aircraft. To prevent the premature degradation or displacement of the protective fluid layer, you must avoid positioning the aircraft within the engine or propeller wash of others while awaiting takeoff."
Operational Procedures,5085,An aircraft having undergone an anti-icing procedure must be anti-icing fluid free at the latest when :,it is rotating (before taking-off).,releasing the brakes in order to take-off.,it is implementing its own anti-icing devices.,leaving the icing zone.,A,"De-icing and anti-icing fluids are designed to be aerodynamically shed from critical surfaces during the acceleration and rotation phase of the take-off roll. If the fluid remains on the aircraft during rotation, it would disrupt airflow over the wings, potentially causing a dangerous loss of lift or increased drag. Therefore, the fluid must be clear of the aircraft by the point of rotation to ensure safe lift-off."
Operational Procedures,5086,An aircraft having undergone an anti-icing procedure and having exceeded the protection time of the anti-icing fluid:,must undergo a de-icing procedure before a new application of anti-icing fluid for take-off.,must only undergo a new anti-icing procedure for take-off.,need not to undergo a new anti-icing procedure for take-off.,must only undergo a de-icing procedure for take-off.,A,"Once the holdover time has expired, the anti-icing fluid is no longer considered effective and may have become contaminated. To ensure the critical surfaces are clean and to prevent the build-up of frozen deposits, a full de-icing procedure must be performed to remove all existing contaminants before a fresh application of anti-icing fluid is applied."
Operational Procedures,5087,"The protection time of an anti-icing fluid depends on:1. the type and intensity of the showers2. the ambient temperature3. the relative humidity4. the direction and speed of the wind5. the temperature of the airplane skin6. the type of fluid, its concentration and temperatureThe combination regrouping all the correct statements is:","1, 2, 3, 4, 5, 6","1, 3, 5, 6","2, 3, 4, 5","1, 2, 4, 6",A,"Holdover time is determined by a complex interaction between meteorological conditions and the physical properties of the fluid applied. Factors such as precipitation type and intensity, ambient and surface temperatures, humidity, and wind speed directly impact how quickly the fluid's freezing point is reached, while the fluid's specific type and concentration define its inherent performance limits."
Operational Procedures,5088,The anti-icing fluid protecting film can wear off and reduce considerably the protection time:,during strong winds or as a result of the other aircraft engines jet wash.,when the outside temperature is close to 0 °C.,when the temperature of the airplane skin is close to 0 °C.,when the airplane is into the wind.,A,"High-velocity airflow from strong winds or jet blast creates aerodynamic shear forces that strip the anti-icing fluid film from the aircraft surfaces. This mechanical displacement significantly reduces the fluid's thickness, thereby shortening the effective holdover time provided by the protection."
Operational Procedures,5089,"Without wind, the tip vortices created by an airplane at take-off:",separate on each side of the runway.,stagnate on the runway.,separate to the right side.,separate to the left side.,A,"Tip vortices are generated by the pressure differential at the wingtips and roll outward and downward from the aircraft's path. Consequently, they move laterally away from the runway centerline and remain near the ground until they dissipate or are carried away by ambient wind."
Operational Procedures,5090,"When an aircraft, having already undergone an anti-icing procedure, must be protected again:","First, you must de-ice again the surface of the airplane, then apply the new layer of anti-icing fluid.",You can apply directly the new layer of anti-icing fluid without previous de-icing.,You must operate the aircraft de-icing/anti-icing devices before applying the new layer of anti-icing fluid.,you must wait until the protection time of the anti-icing fluid is over before applying the new layer of anti-icing fluid.,A,"Anti-icing fluids are designed to prevent new contamination from adhering to clean surfaces, but they cannot effectively penetrate or remove existing frozen deposits. Therefore, if the holdover time has expired or contamination has accumulated, you must perform a full de-icing procedure to clear the surface before reapplying a fresh layer of anti-icing fluid."
Operational Procedures,5091,"The holdover time following an anti-icing procedure being carried out will vary considerbly depending on the ambient temperature and the weather conditions. For a given ambient temperature, the longest protection will be in weather conditions of :",frost,freezing fog,rain on a cold soaked wing,steady snow,A,"Holdover time represents the estimated period that anti-icing fluid remains effective in preventing the accumulation of frozen contaminants. Frost provides the least aggressive accumulation rate compared to active precipitation like snow, rain, or fog, allowing the protective layer to remain effective for a significantly longer duration."
Operational Procedures,5092,For stable clouds:1- the most favourable temperatures for icing are between 0°C and -10°C2- the most favourable temperatures for icing are between 0°C and -15°C3- icing becomes rare at t < -18°C4- icing becomes rare at t < -30°C5- the diameter of water droplets is between 0.002 and 0.03mm6- the diameter of water droplets is between 0.004 and 0.2mmWhich of the following combinations contains all the correct statements?,2001-03-05,2002-04-06,2002-03-05,2001-04-06,A,"In stable clouds, icing is most intense between 0°C and -10°C due to the presence of supercooled water droplets, with the risk decreasing significantly as temperatures drop below -18°C. Furthermore, these clouds are characterized by smaller droplet diameters, typically ranging between 0.002 and 0.03 mm. Therefore, statements 1, 3, and 5 accurately describe the physical properties and icing conditions associated with stable cloud formations."
Operational Procedures,5093,"The observations and studies conducted on the behavior of birds on the ground, ahead of an aircraft taking off and having reached an average speed of 135 kt, show that birds fly away :",about two seconds beforehand,about ten seconds beforehand,as soon as they hear the engines noise,from the beginning of the takeoff roll,A,"Studies indicate that birds are often unable to perceive or react to an approaching aircraft until it is quite close, typically requiring them to take flight only two seconds before impact. Because they cannot judge the speed of a fast-moving aircraft accurately, they do not react to the engine noise or movement earlier in the takeoff roll."
Operational Procedures,5094,A analysis of the bird strikes shows that the highest risk is encountered in a layer from :,from 0 to 150 m.,from 500 to 1200 m.,from 100 to 800 m.,from 200 to 500 m.,A,"The majority of bird strikes occur during the take-off and landing phases, which take place within the immediate vicinity of the aerodrome. Statistical data confirms that the vast majority of these encounters happen at low altitudes, specifically within the first 150 meters (approximately 500 feet) above ground level."
Operational Procedures,5095,90 % of bird strikes occur :,under 500 m,above 1 000 m,between 500 and 1 000 m,between 500 and 1 500 m,A,"Most bird strikes occur during takeoff and landing phases when aircraft are operating at low altitudes near airports, which is the primary habitat for bird activity. Statistics consistently show that the vast majority of these incidents happen below 500 meters, where the density of bird populations is highest."
Operational Procedures,5096,Which one of the following sets of conditions is the least likely to attract flocks of birds ?,long grass,edible rubbish,an area liable to flooding,short gang-mown grass,A,"Long grass is generally avoided by birds because it restricts their visibility, making it difficult for them to detect approaching predators. Conversely, short grass and flooded areas provide easy access to food and water, while rubbish creates a direct feeding source, all of which are highly attractive to bird populations."
Operational Procedures,5097,Which one of the following sets of conditions is most likely to attract birds to an aerodrome ?,a refuse tip in close proximity,mowing and maintaining the grass long,a modern sewage tip in close proximity,the extraction of minerals such as sand and gravel,A,Refuse tips provide a readily available and concentrated food source that attracts large numbers of birds. This activity creates significant hazards to aviation by increasing the frequency and density of bird movements within the aerodrome environment.
Operational Procedures,5098,The most efficient bird scaring technique generally available is :,broadcasting of recorded distress calls,firing shellcrackers,various visual methods,"the use of model predators, scarecrows, etc",A,"Broadcasting recorded distress calls is the most effective method because it exploits the natural instinct of birds to flee an area perceived as dangerous. Unlike visual deterrents that birds eventually ignore through habituation, distress signals trigger an immediate and instinctive flight response across a wide area."
Operational Procedures,5099,"As regards the detection of bird strike hazard, the pilot's means of information and prevention are:1 - ATIS.2 - NOTAMs.3 - BIRDTAMs.4 - Weather radar.5 - The report by another crew.The combination regrouping all the correct statements is :","1,2,5","1,2,3,4,5","1,3,4","2,5",A,"ATIS, NOTAMs, and pilot reports provide established operational information regarding known bird activity and hazards in the vicinity of an aerodrome. BIRDTAMs and weather radar are not standard or reliable means for a pilot to detect and mitigate specific bird strike risks during routine operations."
Operational Procedures,5100,"You are the captain of a commercial airplane and you notice, after take-off, a flock of birds which may present a bird strike hazard, you must:",immediately inform the appropriate ground station.,inform the other aircraft by radio.,inform the appropriate ground station within a reasonable period of time.,draft a bird strike hazard report upon arrival and within at most 48 hours.,A,Immediate notification to the appropriate ground station is required to ensure that Air Traffic Control can warn other departing or arriving aircraft of the potential hazard in real time. This proactive communication is essential for maintaining flight safety and preventing bird strikes for subsequent traffic in the vicinity of the airport.
Operational Procedures,5101,During take-off an aircraft hits a bird. Due to control vibrations a landing must be made immediately. Following this incident the pilot :,must file a Bird Strike report,must file an AIR PROX report: the Control Tower having given no warning,must file a airworthiness report,is not obliged to report this incident,A,"Under international aviation regulations, any incident involving a collision between an aircraft and a bird must be formally reported to the relevant civil aviation authority. This data is essential for safety management systems to track wildlife hazards and implement effective mitigation strategies at airports."
Operational Procedures,5102,About procedures for noise attenuation during landing:,Such procedures will not involve the prohibition of using reverse thrust .,They prohibit the use of reverse thrust .,Such procedures do not exist.,They are applied in the case of an instrument approach only.,A,"Noise abatement procedures prioritize reducing noise levels over residential areas, but safety remains the overriding factor in all flight operations. Since reverse thrust is a critical safety tool for stopping the aircraft within the available runway length, especially on contaminated or short runways, it is never officially prohibited for noise reasons."
Operational Procedures,5103,"Noise attenuation shall not be the determining factor in the designation of a runway, under the following circumstances :1. when cross wind component, including gust, exceeds 15 knots.2. when the tail wind component, including gust, exceeds 5 knots.3. when the runway is not clear or dry.The combination regrouping all the correct statements is :","1,2,3.","1,2.","1,3.","2,3.",A,"Runway designation must prioritize safety and operational limitations over noise abatement procedures. Therefore, if wind components exceed specified safety limits (crosswind > 15 knots or tailwind > 5 knots) or the runway surface is contaminated, these safety requirements supersede any noise-related considerations."
Operational Procedures,5104,"When setting up a minimum noise climb, the minimum height at which a power reduction shall be allowed is :",300 m (1000 ft),450 m (1500 ft),150 m (500 ft),600 m (2000 ft),A,"In accordance with ICAO PANS-OPS, noise abatement departure procedures are designed to balance safety and environmental concerns. To ensure the aircraft has achieved a safe climb gradient and stable configuration, power reduction is restricted until reaching a minimum height of 300 meters (1000 feet) above aerodrome elevation."
Operational Procedures,5105,"Following take-off, the noise abatement climb procedures specified by the operator is :","for the same airplane type, the same for all airports.","for all airplane types, the same for a specific airport.","different for a same airplane type, according to airports.",different according to airports and airplane types.,A,Operational procedures for noise abatement are established by the operator to ensure standardized handling characteristics and performance profiles for a specific aircraft type. Maintaining the same procedure across all airports minimizes crew workload and reduces the risk of error during the critical phase of flight following take-off.
Operational Procedures,5106,Who has the responsibility for establishing operating procedures for noise abatement purposes during instrument flight in compliance with ICAO PANS OPS the :,operator,state of the operator,state in which the aeroplane is operating,commander,A,"According to ICAO PANS-OPS, the operator is responsible for establishing noise abatement procedures that comply with the requirements of the state in which the aircraft is operating. This ensures that while the state sets the safety and environmental criteria, the operator develops the specific procedures to be flown by their flight crews."
Operational Procedures,5107,Which one of the following factors should prevent a runway being chosen as the preferential landing runway for noise abatement purposes in visual meteorological condition (VMC) ?,It has no ILS or visual approach slope guidance,"Cross-wind component, including gusts, is 10 kt",It has a tail wind component of any value,"It has a tail wind component of 3 kts and a cross wind, including gusts, of 12 kt",A,"For noise abatement purposes, a runway should only be selected if it provides a safe and stable approach path. If a runway lacks an ILS or visual approach slope guidance, it is generally unsuitable for preferential selection because the absence of vertical guidance increases the risk of an unstabilized approach."
Operational Procedures,5108,"According with the """"noise abatement take-off and climb procedure B"""", as established in DOC 8168 - Ops Volume 1, part V, aircraft must climb at V2 + 10 to 20 kt, until reaching :",1 000 ft,500 ft,1 500 ft,3 000 ft,A,"Under ICAO Doc 8168, Noise Abatement Departure Procedure 2 (NADP 2) requires the aircraft to maintain an initial climb speed of V2 + 10 to 20 kt to reduce noise exposure near the airport. This speed must be maintained until the aircraft reaches 1,000 ft above aerodrome elevation, at which point the acceleration segment begins."
Operational Procedures,5109,"According to the recommended noise abatement procedures contained in the ICAO, DOC 8268 Volume I part V, data available indicates that the procedure which results in noise relief during the part of the procedure close to the airport :",is procedure B,is procedure A,"is either procedure A or B, because there is not difference in noise distribution",depends on the wind component,A,"ICAO noise abatement procedures designate Procedure A as a method that maintains thrust until a higher altitude, whereas Procedure B involves an earlier thrust reduction. Data indicates that Procedure B provides greater noise relief in the immediate vicinity of the airport because it reduces thrust earlier during the initial climb phase."
Operational Procedures,5110,"In accordance with (ICAO) DOC 8168 - OPS, noise preferential routes are established to ensure that departing and arriving aeroplanes avoid overflying noise-sensitive areas in the vicinity of the aerodrome as far as practicable. In establishing noise preferential routes :",no turns should be required coincident with a reduction of power associated with a noise abatement procedure.,turns during take-off and climb should not be required unless the aeroplane has reached and can maintain throughout the turn a height of no less than 100 m above terrain and the highest obstacle.,turns during take-off and climb should not be required unless the bank angle for turns is limited to 20° (climbing at V2 + 10 to 20 Kt),turns during take-off and climb should not be required unless the bank angle for turns is limited to 28° (climbing at V2 + 10 to 20 Kt),A,"To ensure aircraft controllability and flight safety, ICAO DOC 8168 prohibits requiring turns at the same time as the power reduction associated with noise abatement procedures. Combining these two maneuvers significantly increases pilot workload and reduces the performance margins necessary during the critical initial climb phase."
Operational Procedures,5111,To use passengers oxygen in case of severe cabin smoke is:,useless because the toxical cabin smoke is mixed with the breathing oxygen.,useless because the oxygen units do not operate under smoke conditions.,useless because breathing oxygen would explode under smoke conditions.,possible and recommended.,A,"Passenger oxygen systems are typically continuous-flow diluter systems that mix ambient cabin air with supplemental oxygen. In the event of smoke, using these masks would continuously draw the toxic, smoke-filled cabin air into the mask, posing a severe inhalation hazard to the passenger."
Operational Procedures,5112,Fire fighting in the toilets must be performed with:,all available extinguishers simultaneously.,all available liquids.,all available extinguishers in sequence.,only the extinguisher corresponding to the toilets.,A,Fire in a toilet compartment is particularly dangerous due to the confined space and the risk of rapid fire spread behind partitions. Using all available extinguishers simultaneously ensures the maximum volume of extinguishing agent is applied instantly to overwhelm the fire and prevent re-ignition.
Operational Procedures,5113,"After a landing, with overweight and overspeed conditions, the tyres and brakes are extremely hot. The fireguards should approach the landing gear tyres:",only from front or rear side.,only from left or right side.,from any side.,under no circumstances.,A,Tire explosions following an overweight or overspeed landing typically project debris sideways due to the radial ply structure and the location of the wheel hub. Approaching from the front or rear minimizes the risk of being struck by high-velocity fragments if a tire undergoes a blowout.
Operational Procedures,5114,Beneath fire extinguishers the following equipment for fire fighting is on board:,crash axes or crowbars.,water and all type of beverage.,a hydraulic winch and a big box of tools.,a big bunch of fire extinguishing blankets.,A,"Crash axes or crowbars are required equipment to allow flight crew members to gain access to concealed fires behind aircraft panels or structures. These tools provide the necessary mechanical advantage to force open interior components during an emergency, ensuring effective fire suppression."
Operational Procedures,5115,"If smoke appears in the air conditioning, the first action to take is to :",Put on the mask and goggles.,Begin an emergency descent.,Determine which system is causing the smoke.,Cut off all air conditioning units.,A,"In any smoke or fume event, the immediate priority is to protect the flight crew from inhaling toxic gases by donning oxygen masks and goggles. This ensures that pilots remain conscious and capable of performing subsequent troubleshooting or emergency procedures."
Operational Procedures,5116,You will use a CO2 fire-extinguisher for :1. a paper fire2. a plastic fire3. a hydrocarbon fire4. an electrical fireThe combination regrouping all the correct statements is:,"1,2,3,4","3,4","1,2,3","2,3",A,"CO2 extinguishers work primarily by displacing oxygen, which makes them effective on a wide range of Class A (solids like paper and plastic), Class B (liquid hydrocarbons), and Class C (electrical) fires. Because CO2 is a non-conductive, clean agent that leaves no residue, it is a versatile choice for extinguishing fires in the cabin or flight deck without damaging sensitive electrical equipment."
Operational Procedures,5117,You will use a powder fire-extinguisher for:1. a paper fire2. a plastic fire3. a hydrocarbon fire4. an electrical fireThe combination regrouping all the correct statements is:,"1, 2, 3, 4","1, 2, 3","2, 3","1, 4",A,"Dry powder fire extinguishers are versatile agents that work by interrupting the chemical reaction of a fire, making them effective for Class A (solid materials like paper and plastic), Class B (hydrocarbon/flammable liquids), and Class C (electrical) fires. While they can be messy and cause collateral damage to sensitive avionics, they are universally approved for use on all these fire types in an aviation environment."
Operational Procedures,5118,The correct statement about extinguishing agents on board aeroplanes is :,Halon is an effective extinguishing agent for use in aeroplanes.,Water may only be used for minor fires.,A powder extinguisher is suitable for extinguishing a cockpit fire.,Burning cargo in a cargo-aeroplane is usually extinguished by using carbon dioxide.,A,"Halon is the preferred extinguishing agent in aviation because it is highly effective at suppressing fires in enclosed environments without leaving corrosive or conductive residues. Unlike powder, which can obscure visibility and damage sensitive cockpit avionics, Halon provides efficient fire suppression while maintaining the safety and integrity of the aircraft systems."
Operational Procedures,5119,The system which must be switched off in case of a belly compartment fire is generally the :,ventilation of the cargo compartment,pressurization,total airconditioning,trim air,A,The ventilation system must be switched off to isolate the compartment from airflow and prevent the fire from being fed by a constant supply of oxygen. Turning off the ventilation helps contain the fire and ensures that any fire extinguishing agents discharged into the bay remain effective rather than being vented overboard.
Operational Procedures,5120,"Following a heavy mass landing on a short runway, you should check the :",temperature of the brakes.,temperature of the hydraulic fluid.,pressure of the hydraulic fluid.,pressure of the pneumatic tyres.,A,"A heavy mass landing on a short runway requires maximum braking energy, which generates intense heat within the brake assemblies. Monitoring the brake temperature is critical because excessive heat can lead to brake failure, hydraulic leaks, or a potential wheel well fire."
Operational Procedures,5121,A fire occurs in a wheel and immediate action is required to extinguish it. The safest extinguishant to use is :,dry powder,water,CO2 (carbon dioxide),foam,A,"Dry powder is the most effective choice because it provides rapid knockdown of the fire without the risk of thermal shock to the wheel assembly, which can occur with water or CO2. Unlike foam, dry powder is non-corrosive to aircraft components and is highly effective at suppressing chemical fires involving magnesium or aluminum alloys commonly found in wheel structures."
Operational Procedures,5122,A 1211 halon fire-extinguisher can be used for:1. a paper fire2. a fabric fire3. an electric fire4. a wood fire5. a hydrocarbon fireThe combination regrouping all the correct statements is:,"1, 2, 3, 4, 5","1, 3, 5","2, 3, 4","2, 4, 5",A,"Halon 1211 is a multipurpose liquefied gas extinguishing agent that effectively suppresses fire by chemically interrupting the combustion chain reaction. Because it is non-conductive, residue-free, and suitable for both surface and deep-seated fires, it is highly effective on classes A (solids like paper, fabric, and wood), B (hydrocarbons), and C (electrical) fires."
Operational Procedures,5123,A CO2 fire extinguisher can be used for:1. a paper fire2. a hydrocarbon fire3. a fabric fire4. an electrical fire5. a wood fireThe combination regrouping all the correct statements is:,"1, 2, 3, 4, 5","1, 3, 5","2, 3, 4","2, 4, 5",A,"A CO2 fire extinguisher is a versatile Class B and C extinguishing agent that works by displacing oxygen to smother flames. While it is specifically preferred for electrical fires to avoid equipment damage, it effectively extinguishes all fire classes by creating an inert atmosphere that suppresses combustion."
Operational Procedures,5124,A water fire extinguisher can be used without restriction for:1. a paper fire2. a hydrocarbon fire3. a fabric fire4. an electrical fire5. a wood fireThe combination regrouping all the correct statements is:,"1, 3, 5","1, 2, 3, 4, 5","2, 3, 4","2, 4, 5",A,"Water extinguishers are designed for Class A fires involving solid combustible materials like paper, fabric, and wood. They must never be used on hydrocarbon fires, as they will spread the flammable liquid, or on electrical fires, due to the extreme risk of electrocution."
Operational Procedures,5125,"You will use a water fire-extinguisher (straight jet) on a fire of :1 - solids (fabric, carpet, ...)2 - liquids (ether, gasoline, ...)3 - gas4 - metals (sodium, ...)The combination regrouping all the correct statements is:",1,2,3,3 and 4,A,"Water extinguishers work by cooling and soaking solid materials like fabric or carpet to extinguish Class A fires. You must never use water on liquid, gas, or metal fires, as it can cause the fire to spread, create an explosion, or react violently with the burning substance."
Operational Procedures,5126,"You will use a halon extinguisher for a fire of:1 - solids (fabric, plastic, ...)2 - liquids (alcohol, gasoline, ...)3 - gas4 - metals (aluminium, magnesium, ...)The combination regrouping all the correct statements is:","1,2,3","1,2,3,4","2,3,4","1,2,4",A,"Halon extinguishers are highly effective for Class A, B, and C fires involving solids, liquids, and gases because they chemically inhibit the combustion chain reaction. They are unsuitable for Class D metal fires, as the chemical reaction can be ineffective or potentially hazardous when applied to burning metals."
Operational Procedures,5127,An engine fire warning will switch on the relevant fire shut off-handle.The fire shut-off handle will be switched off when:,fire is no longer detected.,the fire shut-off handle has been pulled.,the fire-extinguisher has been triggered.,all the fire-extinguishers connected to this engine have been triggered.,A,"The fire warning system is designed to provide continuous indication of an active fire hazard. Once the fire is successfully extinguished and the sensors no longer detect combustion, the warning signal automatically resets and the fire shut-off handle warning light extinguishes."
Operational Procedures,5128,"After landing, in case of high temperature of the brakes you:",release the parking brake and you approach the wheels either from aft or fore.,release the parking brake and you approach the wheels sidewards.,apply the parking brake and you approach the wheels either from fore or aft.,apply the parking brake and approach the wheels sidewards.,A,"If the brakes are overheated, releasing the parking brake prevents the potential for mechanical failure or fusing components due to heat expansion. You must approach the wheels from the fore or aft to remain clear of the wheel well and the path of potential tire explosion or debris projection, which typically occurs to the sides."
Operational Procedures,5129,"In case of a fire due to the heating of the brakes, you fight the fire using:1. a dry powder fire extinguisher2. a water spray atomizer3. a water fire-extinguisher4. a CO2 fire-extinguisher to the maximumThe combination regrouping all the correct statements is:","1, 2","2, 3, 4","3, 4","1, 4",A,Dry powder and water spray are the preferred methods because they effectively cool the brake assembly without causing the thermal shock or structural damage associated with rapid cooling agents like CO2. Using a CO2 extinguisher or a direct water stream can cause the overheated metal components or tires to shatter due to extreme temperature gradients.
Operational Procedures,5130,In case of an engine nozzle fire while on ground you :,carry out a dry cranking.,carry out a damp cranking.,pull the fire shut off handle and trigger the engines fire-extinguishers.,fight the nozzle fire with a water fire-extinguisher.,A,"A nozzle fire on the ground is typically caused by residual fuel igniting during or after engine shutdown, rather than an internal engine fire. Dry cranking allows the starter motor to rotate the engine without fuel injection, effectively blowing out the flames and clearing the remaining fuel from the exhaust nozzle."
Operational Procedures,5131,"To extinguish a fire in the cockpit, you use:1. a water fire-extinguisher2. a powder or chemical fire-extinguisher3. a halon fire-extinguisher4. a CO2 fire- extinguisherThe combination regrouping all the correct statements is:","3, 4","1, 2, 3, 4","1, 2","2, 3, 4",A,"Halon and CO2 extinguishers are preferred in the cockpit because they are clean agents that do not damage sensitive electronic equipment or obscure pilot vision. Conversely, water can cause electrical shorts, and powder extinguishers leave residue that is corrosive and hazardous to inhale in a confined, pressurized environment."
Operational Procedures,5132,To fight a fire in an air-conditioned cargo hold:,you turn off the cargo hold ventilation and extinguish fire.,Extinguish fire and reduce air conditioning.,Extinguish fire only.,"Fire-fighting is not necessary, since the transport of combustible goods in an air- conditioned cargo hold is forbidden.",A,"Turning off the cargo hold ventilation is essential because it prevents the continuous supply of oxygen from feeding the fire. By isolating the compartment, you effectively contain the blaze and allow the fire-extinguishing agent to reach its maximum concentration and effectiveness."
Operational Procedures,5133,"A dry-chemical type fire extinguisher is fit to fight:1- class A fires2- class B fires3- electrical source fires4- special fires: metals, gas, chemicalsWhich of the following combinations contains all of the correct statements?",1 - 2 - 3 - 4,04-Fev,04-Mar,2001-02-03,A,"Dry-chemical fire extinguishers are highly versatile agents containing multipurpose compounds, such as monoammonium phosphate, which effectively suppress Class A, B, and C fires. Additionally, specialized dry-powder formulations are the standard for extinguishing Class D fires involving combustible metals and specific chemical reactions. Therefore, this extinguisher type is approved for use across all four fire classifications mentioned."
Operational Procedures,5134,The fire extinguisher types which may be used on class A fires are:1 - H2O2 - CO23 - dry-chemical4 - halogenWhich of the following combinations contains all of the correct statements?,1 - 2 - 3 - 4,2002-03-04,1,04-Mar,A,"Class A fires involve solid combustible materials, and all listed extinguishers are effective at suppressing them. Water cools the fuel, while CO2, dry-chemical, and halogen agents work by displacing oxygen or inhibiting the chemical chain reaction necessary for combustion."
Operational Procedures,5135,The fire extinguisher types which may be used on class B fires are:1 - H2O2 - CO23 - dry-chemical4 - halogenWhich of the following combinations contains all of the correct statements?,2002-03-04,1 - 2 - 3 - 4,2,04-Mar,A,"Class B fires involve flammable liquids, making water ineffective and potentially dangerous due to the risk of spreading the fuel. Carbon dioxide, dry chemical, and halogenated agents are suitable as they effectively smother the fire by displacing oxygen or interrupting the chemical chain reaction."
Operational Procedures,5136,H2O extinguishers are fit to fight:,Class A fires,Class B fires,electrical source fires,"special fires: metals, gas, chemical products",A,"Water-based extinguishers work by cooling the temperature of burning solids to below their ignition point. Therefore, they are specifically designed for Class A fires involving organic materials like wood, paper, and textiles, and must not be used on electrical or flammable liquid fires due to the risk of conduction or spreading the fire."
Operational Procedures,5137,"CO2 type extinguishers are fit to fight:1 - class A fires2 - class B fires3 - electrical source fires4 - special fires: metals, gas, chemical productWhich of the following combinations contains all the correct statements:",2001-02-03,2001-02-04,2002-03-04,2001-03-04,A,"CO2 extinguishers are highly effective for Class B liquid fuel fires and electrical fires because the gas displaces oxygen and leaves no residue that could damage sensitive equipment. They are not suitable for Class A fires, as they lack the cooling capacity to prevent deep-seated re-ignition, nor for metal fires, which require specialized extinguishing agents."
Operational Procedures,5138,A class A fire is a fire of:,"solid material, generally of organic nature",liquid or liquefiable solid,electrical origin,metal or gas or chemical (special fires),A,"Class A fires involve common combustible materials such as wood, paper, cloth, or rubber, which are typically organic in nature. These materials leave ash residue when burned and are best extinguished by cooling agents like water. Other classifications are reserved for liquid, electrical, or metal fires, which require different suppression methods."
Operational Procedures,5139,A class B fire is a fire of:,liquid or liquefiable solid,solid material usually of organic nature,electrical source fire,"special fire: metal, gas, chemical product",A,"Class B fires involve flammable liquids or liquefiable solids, such as gasoline, oil, paints, or greases. These fires are categorized based on their fuel source to ensure the appropriate extinguishing agent is used to prevent the fire from spreading or re-igniting."
Operational Procedures,5140,We would know that the automatic pressurization system has malfunctioned if :1. threre is a change in environnemental sounds.2. the cabin barometer indicates a sharp rise.3. the differential pressure between the exterior and the interior becomes equal.The combination regrouping all the correct statements is :,"1,2,3.","1,2.","1,3.","2,3.",A,"A malfunction leading to a loss of pressurization results in a rapid equalization of cabin and ambient pressure, which is indicated by a sharp rise on the cabin altimeter and barometer. Additionally, this loss of pressure integrity creates distinct changes in environmental noise levels due to the rapid airflow or structural venting associated with the failure. Therefore, all three indicators confirm a failure of the automatic pressurization system."
