chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
General Navigation,4360,Given the following:Magnetic heading: 060°Magnetic variation: 8°WDrift angle: 4° rightWhat is the true track?,056°,064°,048°,072°,A,"True heading is magnetic heading minus westerly variation: 060° - 8° = 052°(T). With a drift angle of 4° right, the true track is true heading plus drift: 052° + 4° = 056°(T)."
General Navigation,4361,Given: True track 180°Drift 8°RCompass heading 195°Deviation -2°Calculate the variation?,21°W,25°W,5°W,9°W,A,"True heading is true track minus right drift: 180° - 8° = 172°(T). Magnetic heading is compass heading plus deviation: 195° + (-2°) = 193°(M). Variation is true heading minus magnetic heading: 172° - 193° = -21°, which corresponds to 21°W."
General Navigation,4362,Given: True course 300°drift 8°Rvariation 10°Wdeviation -4° Calculate the compass heading?,306°,322°,294°,278°,A,True heading is true course minus right drift: 300° - 8° = 292°(T). Magnetic heading is true heading plus westerly variation: 292° + 10° = 302°(M). Compass heading is magnetic heading minus westerly deviation: 302° - (-4°) = 306°(C).
General Navigation,4363,Given:true track 352°variation 11° Wdeviation is -5°drift 10°R.Calculate the compass heading?,358°,346°,018°,025°,A,True heading is true track minus right drift: 352° - 10° = 342°(T). Magnetic heading is true heading plus westerly variation: 342° + 11° = 353°(M). Compass heading is magnetic heading minus deviation: 353° - (-5°) = 358°(C).
General Navigation,4364,Given:true track 070°variation 30°Wdeviation +1°drift 10°RCalculate the compass heading?,089°,091°,100°,101°,A,True heading is true track minus right drift: 070° - 10° = 060°(T). Magnetic heading is true heading plus westerly variation: 060° + 30° = 090°(M). Compass heading is magnetic heading minus easterly deviation: 090° - 1° = 089°(C).
General Navigation,4365,"Given: True course from A to B = 090°,TAS = 460 kt, W/V = 360/100kt,Average variation = 10°E,Deviation = -2°.Calculate the compass heading and GS?",069° - 448 kt,068° - 460 kt,078° - 450 kt,070° - 453 kt,A,"Solving the wind triangle (track 090°, TAS 460 kt, wind 360°/100 kt) yields a wind correction angle (WCA) of 12.5° left, meaning True Heading is 077.5°(T), and Groundspeed is 449 kt. Magnetic heading is 077.5° - 10°E = 067.5°(M), and Compass Heading is 067.5° - (-2°) = 069.5°(C), which matches option A (069° - 448 kt)."
General Navigation,4366,Given: True course A to B = 250°Distance A to B = 315 NMTAS = 450 kt. W/V = 200°/60kt.ETD A = 0650 UTC.What is the ETA at B?,0736 UTC,0730 UTC,0810 UTC,0716 UTC,A,"Solving the wind triangle with course 250°, TAS 450 kt, wind 200°/60 kt yields a headwind component of 46 kt, resulting in a groundspeed of 404 kt. The time en-route is 315 / 404 = 0.78 hours (47 minutes), which gives an ETA at B of 0650 + 47 minutes = 0736 UTC."
General Navigation,4367,Given: GS = 510 kt.Distance A to B = 43 NMWhat is the time (MIN) from A to B?,5,4,6,7,A,"Time = Distance / Groundspeed = 43 NM / 510 kt = 0.084 hours = 5.06 minutes, which is approximately 5 minutes."
General Navigation,4368,Given: GS = 122 kt.Distance from A to B = 985 NM.What is the time from A to B?,8 HR 04 MIN,7 HR 48 MIN,7 HR 49 MIN,8 HR 10 MIN,A,"Time = 985 / 122 = 8.0738 hours. The fractional part is 0.0738 * 60 = 4.4 minutes, which yields a total time of 8 hours and 4 minutes."
General Navigation,4369,Given: GS = 236 kt.Distance from A to B = 354 NMWhat is the time from A to B?,1 HR 30 MIN,1 HR 09 MIN,1 HR 10 MIN,1 HR 40 MIN,A,"Time = 354 / 236 = 1.5 hours, which corresponds to 1 hour and 30 minutes."
General Navigation,4370,Given: GS = 435 kt.Distance from A to B = 1920 NM.What is the time from A to B?,4 HR 25 MIN,3 HR 25 MIN,3 HR 26 MIN,4 HR 10 MIN,A,"Time = 1920 / 435 = 4.4138 hours. The fractional part is 0.4138 * 60 = 24.8 minutes, giving approximately 4 hours and 25 minutes."
General Navigation,4371,Given: GS = 345 kt.Distance from A to B = 3560 NM.What is the time from A to B?,10 HR 19 MIN,10 HR 05 MIN,11 HR 00 MIN,11 HR 02 MIN,A,"Time = 3560 / 345 = 10.3188 hours. The fractional part is 0.3188 * 60 = 19.1 minutes, yielding approximately 10 hours and 19 minutes."
General Navigation,4372,Given: GS = 480 kt.Distance from A to B = 5360 NM.What is the time from A to B?,11 HR 10 MIN,11 HR 06 MIN,11 HR 07 MIN,11 HR 15 MIN,A,"Time = 5360 / 480 = 11.1667 hours. The fractional part is 0.1667 * 60 = 10 minutes, giving exactly 11 hours and 10 minutes."
General Navigation,4373,Given: GS = 95 kt.Distance from A to B = 480 NM.What is the time from A to B?,5 HR 03 MIN,4 HR 59 MIN,5 HR 00 MIN,5 HR 08 MIN,A,"Time = 480 / 95 = 5.0526 hours. The fractional part is 0.0526 * 60 = 3.16 minutes, yielding approximately 5 hours and 3 minutes."
General Navigation,4374,Given: GS = 105 kt.Distance from A to B = 103 NM.What is the time from A to B?,00 HR 59 MIN,00 HR 57 MIN,00 HR 58 MIN,01 HR 01 MIN,A,"Time = 103 / 105 = 0.981 hours = 58.8 minutes, which is approximately 59 minutes."
General Navigation,4375,Given: GS = 120 kt.Distance from A to B = 84 NM.What is the time from A to B?,00 HR 42 MIN,00 HR 43 MIN,00 HR 44 MIN,00 HR 45 MIN,A,"Time = 84 / 120 = 0.7 hours = 42 minutes, which is exactly 42 minutes."
General Navigation,4376,Given: GS = 135 kt.Distance from A to B = 433 NM.What is the time from A to B?,3 HR 12 MIN,3 HR 25 MIN,3 HR 19 MIN,3 HR 20 MIN,A,"Time = 433 / 135 = 3.2074 hours. The fractional part is 0.2074 * 60 = 12.4 minutes, yielding approximately 3 hours and 12 minutes."
General Navigation,4377,The ICAO definition of ETA is the:,estimated time of arrival at destination,actual time of arrival at a point or fix,estimated time of arrival at an en-route point or fix,estimated time en route,A,"By official ICAO terminology, ETA is the estimated time of arrival over the destination aerodrome."
General Navigation,4378,"Given:Required course 045°(M),Variation is 15°E,W/V is 190°(T)/30 kt,CAS is 120 kt at FL 55 in standard atmosphere.What are the heading (°M) and GS?",055° and 147 kt,036° and 151 kt,052° and 154 kt,056° and 137 kt,A,"Required true course is 045° + 15°E = 060°(T). True airspeed at FL 55 is approximately 120 * 1.08 = 130 kt. Solving the wind triangle with track 060°, TAS 130 kt, and wind 190°/30 kt gives a wind correction angle of 10° right (so True Heading = 070°T) and a groundspeed of 147 kt. Magnetic heading is 070°T - 15°E = 055°(M)."
General Navigation,4379,"Given:Course 040°(T),TAS is 120 kt,Wind speed 30 kt.Maximum drift angle will be obtained for a wind direction of:",130°,145°,115°,120°,A,"Maximum drift occurs when the wind is blowing at 90° to the aircraft's heading. For a true course of 040°(T), a crosswind from 040° + 90° = 130°(T) produces the maximum drift angle."
General Navigation,4380,How many NM would an aircraft travel in 1 MIN 45 SEC if GS is 135 kt?,3.94,2.36,3.25,39.0,A,"1 minute 45 seconds is 1.75 minutes. The distance traveled is Groundspeed * (time in minutes / 60) = 135 * (1.75 / 60) = 3.9375 NM, which rounds to 3.94 NM."
General Navigation,4381,"Fuel flow per HR is 22 US-GAL, total fuel on board is 83 IMP GAL.What is the endurance?",4 HR 32 MIN,3 HR 12 MIN,3 HR 53 MIN,2 HR 15 MIN,A,"Converting Imperial Gallons to US Gallons: 83 IMP GAL * 1.20095 = 99.68 US GAL. Endurance is 99.68 / 22 = 4.53 hours, which equals 4 hours and 32 minutes."
General Navigation,4382,What is the ratio between the litre and the US-GAL ?,1 US-GAL equals 3.78 litres,1 litre equals 3.78 US-GAL,1 US-GAL equals 4.55 litres,1 litre equals 4.55 US-GAL,A,"By standard international volume conversions, 1 US Gallon is defined as exactly 3.78541 liters."
General Navigation,4383,265 US-GAL equals? (Specific gravity 0.80),803 kg,862 kg,895 kg,940 kg,A,"First, convert US Gallons to liters: 265 US GAL * 3.7854 = 1003.1 liters. Mass in kilograms is volume in liters multiplied by specific gravity: 1003.1 * 0.80 = 802.5 kg, which is approximately 803 kg."
General Navigation,4384,730 FT/MIN equals:,3.7 m/sec,5.2 m/sec,1.6 m/sec,2.2 m/sec,A,"Converting feet per minute to meters per second: 1 foot = 0.3048 meters, and 1 minute = 60 seconds. So 730 * (0.3048 / 60) = 3.71 m/s (approx 3.7 m/sec)."
General Navigation,4385,How long will it take to fly 5 NM at a groundspeed of 269 Kt ?,1 MIN 07 SEC,1 MIN 55 SEC,2 MIN 30 SEC,0 MIN 34 SEC,A,"Time = 5 / 269 = 0.018587 hours. In seconds, this is 0.018587 * 3600 = 66.9 seconds, which corresponds to 1 minute and 7 seconds."
General Navigation,4386,An aircraft travels 2.4 statute miles in 47 seconds. What is its groundspeed?,160 kt,183 kt,209 kt,131 kt,A,"The speed is 2.4 statute miles / 47 seconds = 0.05106 SM/sec = 183.8 SM/hr. Converting to knots: 183.8 / 1.15078 = 159.7 kt, which rounds to 160 kt."
General Navigation,4387,"An aircraft travels 100 statute miles in 20 MIN, how long does it take to travel 215 NM?",50 MIN,100 MIN,90 MIN,80 MIN,A,"Speed is 100 SM / 20 min = 5 SM/min = 300 SM/hr. Converting to knots: 300 / 1.1508 = 260.7 kt. The time to travel 215 NM is 215 / 260.7 = 0.825 hours = 49.5 minutes, which rounds to 50 minutes."
General Navigation,4388,The equivalent of 70 m/sec is approximately:,136 kt,145 kt,210 kt,35 kt,A,Converting meters per second to knots: 70 m/s * (3600 sec/hr) / (1852 meters/NM) = 136.06 kt.
General Navigation,4389,"Given:IAS 120 kt,FL 80,OAT +20°C. What is the TAS?",141 kt,102 kt,120 kt,132 kt,A,"Using a flight computer or the density error correction formula, at FL 80 and +20°C OAT, the density altitude is significantly higher than pressure altitude. This yields a True Airspeed of approximately 141 kt."
General Navigation,4390,An aircraft is following a true track of 048° at a constant TAS of 210 kt. The wind velocity is 350° / 30 kt. The GS and drift angle are:,"192 kt, 7° right","200 kt, 3.5° right","192 kt, 7° left","225 kt, 7° left",A,"Solving the wind triangle with track 048°, TAS 210 kt, and wind 350°/30 kt gives a right drift of 7° (True Heading = 041°T) and a groundspeed of 192 kt."
General Navigation,4391,For a given track the:Wind component = +45 ktDrift angle = 15° leftTAS = 240 ktWhat is the wind component on the reverse track?,-65 kt,-55 kt,-45 kt,-35 kt,A,"On the outbound track, the tailwind component is +45 kt. Since drift is 15° left, True Heading = Track - 15°. On the reverse track (180° opposite), the wind becomes a headwind, but because the heading changes, the relative wind angle changes, yielding a headwind component of -65 kt."
General Navigation,4392,Given:Magnetic heading = 255°VAR = 40°WGS = 375 ktW/V = 235°(T) / 120 ktCalculate the drift angle?,7° left,7° right,9° left,16° right,A,"True Heading is Magnetic Heading minus westerly variation: 255° - 40° = 215°(T). Wind direction is 235°(T) at 120 kt. Since the wind is coming from 235° (20° to the right of the aircraft's nose), it will blow the aircraft to the left. Solving the wind triangle yields a drift of 7° left."
General Navigation,4393,Given:True Heading = 180° TAS = 500 ktW/V 225° / 100 ktCalculate the GS?,435 kt,600 kt,535 kt,450 kt,A,The wind from 225° is blowing at a 45° angle to the nose of the aircraft on heading 180°. The headwind component is 100 * cos(45°) = 70.7 kt. Solving the wind triangle gives a groundspeed of approximately 435 kt.
General Navigation,4394,Given:True heading = 310° TAS = 200 ktGS = 176 ktDrift angle 7° right.Calculate the W/V?,270° / 33 kt,360° / 33 kt,090° / 33 kt,180° / 33 kt,A,"Drift is 7° right, so True Track is 310° + 7° = 317°(T). With a TAS of 200 kt and GS of 176 kt, solving the wind triangle yields a wind velocity of approximately 270° / 33 kt."
General Navigation,4395,Given:True Heading = 090° TAS = 180 ktGS = 180 ktDrift 5° rightCalculate the W/ V?,360° / 15 kt,190° / 15 kt,010° / 15 kt,180° / 15 kt,A,"Since TAS = GS = 180 kt, there is no headwind or tailwind component. Drift is 5° right, which requires a crosswind from the left (north). Solving the triangle gives a wind speed of 180 * sin(5°) ≈ 15.7 kt from 360°(T)."
General Navigation,4396,Given:True Heading = 090°TAS = 200 ktW/V = 220° / 30 kt.Calculate the GS?,220 kt,230 kt,180 kt,200 kt,A,"The wind is from 220° (southwest) while heading is 090° (east). The angle between the wind and heading is 130°, which provides a tailwind component of 30 * cos(50°) = 19.3 kt. The groundspeed is approximately 220 kt."
General Navigation,4397,"Given: M 0.80, OAT -50°C, FL 330, GS 490 kt, VAR 20°W, Magnetic heading 140°, Drift is 11° Right. Calculate the true W/V?",020°/95 kt,025°/47 kt,200°/95 kt,025°/45 kt,A,"Local Speed of Sound at -50°C is 38.94 * sqrt(223) = 581.5 kt. For Mach 0.80, TAS is 0.80 * 581.5 = 465 kt. True heading is 140° - 20°W = 120°(T). Since drift is 11° right, True Track is 131°(T). Solving the wind triangle with TAS 465 kt, Track 131°, Heading 120°, and GS 490 kt yields a wind of 020° / 95 kt."
General Navigation,4398,"Given: Compass Heading 090°, Deviation 2°W, Variation 12°E, TAS 160 kt.Whilst maintaining a radial 070° from a VOR station, the aircraft flies a ground distance of 14 NM in 6 MIN. What is the W/V °(T)?",160°/50 kt,340°/25 kt,340°/98 kt,155°/25 kt,A,"Magnetic heading is 090° - 2°W = 088°(M), and True Heading is 088° + 12°E = 100°(T). Flying radial 070° from the station means True Track is 070°(T). The groundspeed is 14 NM / 0.1 hr = 140 kt. Solving the wind triangle with TAS 160 kt, Heading 100°, Track 070°, and GS 140 kt yields a wind velocity of 160° / 50 kt."
General Navigation,4399,An aeroplane is flying at TAS 180 kt on a track of 090°. The W/V is 045° / 50kt.How far can the aeroplane fly out from its base and return in one hour?,85 NM,88 NM,56 NM,176 NM,A,"For track 090°, W/V 045°/50 kt: headwind component is 50 * cos(45°) = 35.4 kt, crosswind is 35.4 kt. Solving for outbound GS: sqrt(180^2 - 35.4^2) - 35.4 = 141 kt. For the inbound track of 270°: tailwind component is +35.4 kt. Inbound GS: sqrt(180^2 - 35.4^2) + 35.4 = 212 kt. Radius of action = (141 * 212) / (141 + 212) * 1 hour ≈ 85 NM."
General Navigation,4400,"The following information is displayed on an Inertial Navigation System:GS 520 kt,True HDG 090°,Drift angle 5° right,TAS 480 kt.SAT (static air temperature) -51°C.The W/V being experienced is:",320° / 60 kt,225° / 60 kt,220° / 60 kt,325° / 60 kt,A,"True Track is 090° + 5° = 095°(T). Solving the wind triangle with TAS 480 kt, Heading 090°, Track 095°, and GS 520 kt yields a wind velocity of 320° / 60 kt."
General Navigation,4401,The reported surface wind from the Control Tower is 240°/35 kt. Runway 30 (300°). What is the cross-wind component?,30 kt,24 kt,27 kt,21 kt,A,The angle between runway heading (300°) and wind direction (240°) is 60°. Crosswind component = Wind speed * sin(60°) = 35 * 0.866 = 30.3 kt (or 30 kt).
General Navigation,4402,"Given:TAS = 132 kt,True HDG = 257°W/V = 095°(T)/35kt.Calculate the drift angle and GS?",4°R - 165 kt,2°R - 166 kt,4°L - 167 kt,3°L - 166 kt,A,"The wind is from 095° (tail-east wind) for heading 257° (westerly). Angle is 162° (almost a pure tailwind). Since the wind is slightly from the left of the tail, drift is right. Solving the wind triangle gives a drift of 4° right and groundspeed of 165 kt."
General Navigation,4403,"Given:TAS = 270 kt,True HDG = 270°,Actual wind 205°(T)/30kt,Calculate the drift angle and GS?",6R - 259kt,6L - 256kt,6R - 251kt,8R - 259kt,A,Wind from 205° is 65° to the left of the aircraft nose (heading 270°). This produces right drift. Solving the wind triangle gives a drift of 6° right and groundspeed of 259 kt.
General Navigation,4404,"Given:TAS = 270 kt,True HDG = 145°,Actual wind = 205°(T)/30kt.Calculate the drift angle and GS?",6°L - 256 kt,6°R - 251 kt,8°R - 261 kt,6°R - 259 kt,A,"The wind is from 205° (from the right relative to heading 145°), which causes left drift. The headwind component reduces groundspeed to 256 kt, and the drift angle is 6° left."
General Navigation,4405,"Given:TAS = 470 kt,True HDG = 317°W/V = 045°(T)/45ktCalculate the drift angle and GS?",5°L - 470 kt,3°R - 470 kt,5°L - 475 kt,5°R - 475 kt,A,The wind from 045° (right side) causes left drift. Solving the wind triangle gives a drift of 5° left and groundspeed of 470 kt.
General Navigation,4406,"Given:TAS = 140 kt,True HDG = 302°,W/V = 045°(T)/45ktCalculate the drift angle and GS?",16°L - 156 kt,9°R - 143 kt,9°L - 146 kt,18°R - 146 kt,A,"Solving the wind triangle with TAS 140 kt, Heading 302°, and wind 045°/45 kt gives a drift of 16° left and groundspeed of 156 kt."
General Navigation,4407,"Given:TAS = 290 kt,True HDG = 171°,W/V = 310°(T)/30ktCalculate the drift angle and GS?",4°L - 314 kt,4°R - 310 kt,4°R - 314 kt,4°L - 310 kt,A,"The wind is from 310° (from the right relative to heading 171°), producing left drift. Tailwind component increases groundspeed to 314 kt, and the drift is 4° left."
General Navigation,4408,"Given:TAS = 485 kt,True HDG = 226°,W/V = 110°(T)/95kt.Calculate the drift angle and GS?",9°R - 533 kt,7°R - 531 kt,9°R - 433 kt,8°L - 435 kt,A,"The wind from 110° is from the left rear of heading 226°, causing right drift. The tailwind component increases groundspeed to 533 kt, and the drift is 9° right."
General Navigation,4409,"Given:TAS = 235 kt,HDG (T) = 076°W/V = 040/40kt.Calculate the drift angle and GS?",7R - 204 kt,7L - 269 kt,5L - 255 kt,5R - 207 kt,A,"Wind from 040° is from the left side of heading 076°, causing right drift. Solving the triangle yields a drift of 7° right and groundspeed of 204 kt."
General Navigation,4410,"Given: TAS = 440 kt,HDG (T) = 349°W/V = 040/40kt.Calculate the drift and GS?",4L - 415 kt,2L - 420 kt,6L - 395 kt,5L - 385 kt,A,"The wind is from 040° (right side of heading 349°), causing left drift. Solving the wind triangle gives a drift of 4° left and groundspeed of 415 kt."
General Navigation,4411,"Given: TAS = 465 kt,HDG (T) = 124°,W/V = 170/80kt.Calculate the drift and GS?",8L - 415 kt,3L - 415 kt,4L - 400 kt,6L - 400 kt,A,"Wind from 170° is on the right side of heading 124°, causing left drift. The headwind component reduces groundspeed to 415 kt, and the drift is 8° left."
General Navigation,4412,"Given: TAS = 95 kt,HDG (T) = 075°,W/V = 310/20kt.Calculate the drift and GS?",9R - 108 kt,10L - 104 kt,9L - 105 kt,8R - 104 kt,A,"The wind from 310° is on the left side of heading 075°, causing right drift. Tailwind component increases groundspeed to 108 kt, and the drift is 9° right."
General Navigation,4413,"Given: TAS = 140 kt,HDG (T) = 005°,W/V = 265/25kt.Calculate the drift and GS?",10R - 146 kt,9R - 140 kt,11R - 142 kt,11R - 140 kt,A,"Wind from 265° is on the left side of heading 005°, causing right drift. Solving the wind triangle gives a drift of 10° right and groundspeed of 146 kt."
General Navigation,4414,"Given: TAS = 190 kt,HDG (T) = 355°,W/V = 165/25kt.Calculate the drift and GS?",1L - 215 kt,1L - 225 kt,1R - 175 kt,1R - 165 kt,A,"Wind from 165° is a near direct tailwind for heading 355°, causing a slight left drift of 1° and increasing groundspeed to 215 kt."
General Navigation,4415,"Given: TAS = 230 kt,HDG (T) = 250°,W/V = 205/10kt.Calculate the drift and GS?",2R - 223 kt,2L - 224 kt,1L - 225 kt,1R - 221 kt,A,"Wind from 205° is on the left side of heading 250°, causing right drift of 2° and a groundspeed of 223 kt."
General Navigation,4416,"Given: TAS = 205 kt,HDG (T) = 180°,W/V = 240/25kt.Calculate the drift and GS?",6L - 194 kt,7L - 192 kt,3L - 190 kt,4L - 195 kt,A,"Wind from 240° is on the right side of heading 180°, causing left drift of 6° and a groundspeed of 194 kt."
General Navigation,4417,"Given: TAS = 250 kt,HDG (T) = 029°,W/V = 035/45kt.Calculate the drift and GS?",1L - 205 kt,1R - 205 kt,1L - 265 kt,1R - 295 kt,A,"Wind from 035° is from the right (front) of heading 029°, causing a slight left drift of 1° and a headwind that reduces groundspeed to 205 kt."
General Navigation,4418,"Given: TAS = 132 kt,HDG (T) = 053°,W/V = 205/15kt.Calculate the Track (°T) and GS?",050 - 145 kt,057 - 144 kt,052 - 143 kt,051 - 144 kt,A,"The wind is from 205° (tail-left) for heading 053°, causing left drift (so track is less than heading). Groundspeed increases to 145 kt, and Track is 050°(T)."
General Navigation,4419,For a landing on runway 23 (227° magnetic) surface W/V reported by the ATIS is 180/30kt. VAR is 13°E. Calculate the cross wind component?,22 kt,26 kt,15 kt,20 kt,A,"The runway magnetic heading is 227° and the reported wind direction is 180° magnetic. The angle between them is 47°. The crosswind component is 30 * sin(47°) = 21.9 kt, which rounds to 22 kt."
General Navigation,4420,Given:Maximum allowable tailwind component for landing 10 kt. Planned runway 05 (047° magnetic). The direction of the surface wind reported by ATIS 210°. Variation is 17°E. Calculate the maximum allowable windspeed that can be accepted without exceeding the tailwind limit?,11 kt,18 kt,8 kt,15 kt,A,"The runway magnetic heading is 047° and the wind direction is 210° magnetic. The angle between them is 163°. Tailwind component = Wind speed * cos(180° - 163°) = Wind speed * cos(17°). For a tailwind limit of 10 kt: Wind speed = 10 / cos(17°) = 10.46 kt, which rounds to 11 kt."
General Navigation,4421,"Given: Maximum allowable crosswind component is 20 kt. Runway 06, RWY QDM 063°(M). Wind direction 100°(M)Calculate the maximum allowable windspeed?",33 kt,31 kt,26 kt,25 kt,A,The angle between runway heading (063°) and wind direction (100°) is 37°. Crosswind component = Wind speed * sin(37°). For a crosswind limit of 20 kt: Wind speed = 20 / sin(37°) = 33.2 kt (or 33 kt).
General Navigation,4422,"Given:TAS = 472 kt,True HDG = 005°,W/V = 110°(T)/50kt.Calculate the drift angle and GS?",6°L - 487 kt,7°R - 491 kt,7°L - 491 kt,7°R - 487 kt,A,"The wind from 110° (right side) causes left drift. Tailwind component increases groundspeed to 487 kt, and the drift is 6° left."
General Navigation,4423,"Given:TAS = 190 kt,True HDG = 085°,W/V = 110°(T)/50kt.Calculate the drift angle and GS?",8°L - 146 kt,7°L - 156 kt,4°L - 168 kt,4°L - 145 kt,A,"Wind from 110° is on the right side of heading 085°, causing left drift of 8° and a headwind that reduces groundspeed to 146 kt."
General Navigation,4424,"Given: TAS = 220 kt,Magnetic course = 212 º, W/V 160 º(M)/ 50kt,Calculate the GS?",186 kt,290 kt,246 kt,250 kt,A,"The angle between magnetic course 212° and wind direction 160° is 52°. This produces a headwind component of approximately 50 * cos(52°) = 31 kt. The groundspeed is approximately 220 - 31 = 189 kt, which matches 186 kt."
General Navigation,4425,"Given: Magnetic track = 315 º, HDG = 301 º(M),VAR = 5ºW,TAS = 225 kt, The aircraft flies 50 NM in 12 MIN.Calculate the W/V(°T)?",190 º/63 kt,355 º/15 kt,195 º/61 kt,195 º/63 kt,A,"Groundspeed is 50 NM / 0.2 hr = 250 kt. Drift is 14° right. True track is 315° - 5° = 310°(T). True heading is 301° - 5° = 296°(T). Solving the wind triangle with TAS 225 kt, Heading 296°, Track 310°, and GS 250 kt yields a wind velocity of 190° / 63 kt."
General Navigation,4426,"Given:TAS = 370 kt,True HDG = 181°,W/V = 095°(T)/35kt.Calculate the true track and GS?",186 - 370 kt,176 - 370 kt,192 - 370 kt,189 - 370 kt,A,"The wind is from 095° (left side) for heading 181°, causing right drift of 5°. The track is 186°(T) and groundspeed remains approximately 370 kt."
General Navigation,4427,"Given:TAS = 375 kt,True HDG = 124°,W/V = 130°(T)/55kt.Calculate the true track and GS?",123 - 320 kt,125 - 322 kt,126 - 320 kt,125 - 318 kt,A,"Wind from 130° is a near direct headwind for heading 124°, causing a minor drift of 1° left and reducing groundspeed to 320 kt."
General Navigation,4428,"Given:TAS = 125 kt,True HDG = 355°,W/V = 320°(T)/30kt.Calculate the true track and GS?",005 - 102 kt,345 - 100 kt,348 - 102 kt,002 - 98 kt,A,"Wind from 320° is on the left side of heading 355°, causing right drift of 10°. True track is 355° + 10° = 005°(T) and groundspeed is reduced to 102 kt."
General Navigation,4429,"Given: TAS = 198 kt,HDG (°T) = 180,W/V = 359/25.Calculate the Track(°T) and GS?",180 - 223 kt,179 - 220 kt,181 - 180 kt,180 - 183 kt,A,"The wind is a direct tailwind (from 359°), causing 0° drift and increasing groundspeed to 198 + 25 = 223 kt."
General Navigation,4430,"Given: TAS = 135 kt,HDG (°T) = 278,W/V = 140/20ktCalculate the Track (°T) and GS?",283 - 150 kt,279 - 152 kt,282 - 148 kt,275 - 150 kt,A,"Wind from 140° is on the left rear of heading 278°, causing right drift of 5° and increasing groundspeed to 150 kt."
General Navigation,4431,"Given: TAS = 225 kt,HDG (°T) = 123°,W/V = 090/60kt.Calculate the Track (°T) and GS?",134 - 178 kt,134 - 188 kt,120 - 190 kt,128 - 180 kt,A,"Wind from 090° is on the left side of heading 123°, causing right drift of 11° and reducing groundspeed to 178 kt."
General Navigation,4432,"Given: TAS = 480 kt,HDG (°T) = 040°,W/V = 090/60kt.Calculate the Track (°T) and GS?",034 - 445 kt,028 - 415 kt,032 - 425 kt,036 - 435 kt,A,"Wind from 090° is on the right side of heading 040°, causing left drift of 6° and reducing groundspeed to 445 kt."
General Navigation,4433,"Given: TAS = 155 kt,HDG (T) = 216°,W/V = 090/60kt.Caslculate the Track (°T) and GS?",231 - 196 kt,224 - 175 kt,222 - 181 kt,226 - 186 kt,A,"Wind from 090° is on the left rear of heading 216°, causing right drift of 15° and increasing groundspeed to 196 kt."
General Navigation,4434,"Given: TAS = 170 kt,HDG(T) = 100°,W/V = 350/30kt.Calculate the Track (°T) and GS?",109 - 182 kt,091 - 183 kt,103 - 178 kt,098 - 178 kt,A,"Wind from 350° is on the left rear of heading 100°, causing right drift of 9° and increasing groundspeed to 182 kt."
General Navigation,4435,"Given: TAS = 90 kt,HDG (T) = 355°,W/V = 120/20kt.Calculate the Track (°T) and GS?",346 - 102 kt,006 - 95 kt,358 - 101 kt,359 - 102 kt,A,"Wind from 120° is on the right rear of heading 355°, causing left drift of 9° and increasing groundspeed to 102 kt."
General Navigation,4436,"Given: TAS = 485 kt,HDG (T) = 168°,W/V = 130/75kt.Calculate the Track (°T) and GS?",174 - 428 kt,173 - 424 kt,175 - 420 kt,175 - 432 kt,A,"Wind from 130° is on the left side of heading 168°, causing right drift of 6° and reducing groundspeed to 428 kt."
General Navigation,4437,"Given: TAS = 155 kt,Track (T) = 305°,W/V = 160/18kt.Calculate the HDG (°T) and GS?",301 - 169 kt,305 - 169 kt,309 - 170 kt,309 - 141 kt,A,"Solving the wind triangle for track 305° and wind 160°/18 kt gives a tailwind component that increases groundspeed to 169 kt, and requires a heading correction of 4° left (Heading 301°T)."
General Navigation,4438,"Given: TAS = 130 kt,Track (T) = 003°,W/V = 190/40kt.Calculate the HDG (°T) and GS?",001 - 170 kt,002 - 173 kt,359 - 166 kt,357 - 168 kt,A,"Wind from 190° is a tailwind (from the left side), causing right drift. The tailwind component increases groundspeed to 170 kt, and requires a heading of 001°(T)."
General Navigation,4439,"Given: TAS = 227 kt,Track (T) = 316°, W/V = 205/15kt.Calculate the HDG (°T) and GS?",312 - 232 kt,311 - 230 kt,313 - 235 kt,310 - 233 kt,A,"Wind from 205° is on the left side of track 316°, causing right drift. Tailwind component increases groundspeed to 232 kt, and requires a heading of 312°(T)."
General Navigation,4440,"Given: TAS = 465 kt,Track (T) = 007°,W/V = 300/80kt.Calculate the HDG (°T) and GS?",358 - 428 kt,001 - 432 kt,000 - 430 kt,357 - 430 kt,A,"Wind from 300° is on the left side of track 007°, producing right drift of 9°. The headwind component reduces groundspeed to 428 kt, and requires a heading of 358°(T)."
General Navigation,4441,"Given: TAS = 200 kt,Track (T) = 073°,W/V = 210/20kt.Calculate the HDG (°T) and GS?",077 - 214 kt,079 - 211 kt,075 - 213 kt,077 - 210 kt,A,"Wind from 210° is on the right rear of track 073°, producing left drift of 4° and increasing groundspeed to 214 kt. The required heading is 077°(T)."
General Navigation,4442,"Given: TAS = 200 kt,Track (T) = 110°,W/V = 015/40kt.Calculate the HDG (°T) and GS?",099 - 199 kt,121 - 207 kt,121 - 199 kt,097 - 201 kt,A,"Wind from 015° is on the left side of track 110°, producing right drift of 11°. The crosswind component yields a heading of 099°(T) and groundspeed of 199 kt."
