chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
AGK,799,"When operating two AC generators unparalleled, the phase relationship of each generator:",is unimportant.,must be synchronous.,must be in opposition.,must be 90° out of synchronisation.,A,"When AC generators are operated in an unparallel configuration, they supply separate isolated electrical buses. Under these conditions, the phase relationship between the generators is unimportant since they are never electrically joined."
AGK,800,"When AC generators are operated in paralllel, they must be of the same:",voltage and frequency.,amperage and kVAR.,voltage and amperage.,frequency and amperage.,A,"Before connecting AC generators to a common busbar in parallel, they must be matched in both voltage and frequency. Mismatches will result in massive circulating currents between the alternators, causing damage and tripping the circuit breakers."
AGK,801,Real load sharing in a parallel AC system is achieved by :,automatic adjustment of the torque on each generator rotor via the CSD unit.,controlling the generator field current.,carefully selecting the number of loads on the bus-bars at any one time.,monitoring the kVAR of each generator/alternator.,A,Real load sharing (measured in kW) between paralleled AC generators is achieved by adjusting the mechanical torque applied to each generator rotor. The GCU commands fine adjustments to the governor of each CSD unit to balance this torque.
AGK,802,Real load sharing in a parallel AC system is achieved by :,adjusting the torque on each generator rotor via the CSD unit.,carefully secting the number of loads on the bus-bars at any one time.,controlling the generator field current.,monitoring the kVAR of each generator/alternator.,A,Real load sharing is managed by adjusting the mechanical torque delivered to each generator rotor through its Constant Speed Drive (CSD). This balances the active power (kilowatts) output among all paralleled alternators.
AGK,803,Load shedding means ..,Temporarily or permanent switching off of certain electric users to avoid overload of electric generators,To leave behind extra cargo if the centre of gravity moves outside limits,Reduction of airloads on the flaps by means of the flap load relief value,A procedure used in control systems to reduce the stick forces,A,"Load shedding is an automated or manual emergency procedure where non-essential electrical services are disconnected. This reduces the total demand on the remaining healthy generators, preventing an overload and subsequent total system failure."
AGK,804,The speed of an asynchronous four-pole motor fed at a frequency of 400 Hertz is:,12000 revolutions per minute.,6000 revolutions per minute.,800 revolutions per minute.,1600 revolutions per minute.,A,"The synchronous speed of an AC motor is given by the formula Ns = (120 * f) / P. For a 4-pole motor running on a 400 Hz supply, the synchronous speed is (120 * 400) / 4 = 12000 RPM, with the actual asynchronous rotor speed being slightly less due to slip."
AGK,805,"In an aeroplane utilising a constant frequency AC power supply, DC power is obtained from a :",Transformer Rectifier Unit.,static inverter.,3 phase current transformer unit.,rotary converter.,A,"On aircraft where the primary power generation is alternating current (AC), direct current (DC) is obtained using a Transformer Rectifier Unit (TRU). The TRU steps down the 115 V AC voltage and rectifies it to a standard 28 V DC output."
AGK,806,"On an aeroplane utilising AC as primary power supplies, the batteries are charged in flight from :",a Transformer Rectifier Unit.,a static inverter.,a DC transformer and rectifier.,the AC bus via current limiters.,A,"Aircraft batteries require direct current (DC) for charging. In an AC-primary aircraft, the AC supply is directed through a Transformer Rectifier Unit (TRU) to produce 28 V DC, which is then used to charge the batteries."
AGK,807,"In computer technology, an output peripheral is a:",screen unit,keyboard,hard disk drive,diskette drive,A,"In computer technology, an output peripheral is a device used to present or display processed data to the user. A screen unit (monitor) is a primary example of an output peripheral, whereas keyboards are input devices and hard disks are storage devices."
AGK,808,"In computer technology, an input peripheral is a:",keyboard,screen unit,hard disk drive,diskette drive,A,"An input peripheral is a hardware device used to enter data or commands into a computer system. The keyboard is the primary input device, whereas screens are output devices and storage drives are for data retention."
AGK,809,"In computer technology, a storage peripheral is a:",hard disk drive,printer,key board,screen unit,A,"A storage peripheral is a device designed to retain digital data even when the computer system is powered down. A hard disk drive is a typical storage peripheral, whereas keyboards and screens are input and output devices."
AGK,810,"In computer technology, an EPROM is:1. a read-only memory2. a write memory3. erases its content when power supply is cut off4. keeps its content when power supply is cut offThe combination regrouping all the correct statements is:","1,4","1,3","2,3","2,4",A,"An EPROM (Erasable Programmable Read-Only Memory) is a non-volatile memory chip, meaning it retains its content when the power supply is cut off. It functions as read-only memory during normal operation but can be erased under ultraviolet light and rewritten if needed."
AGK,811,(For this question use annex 021- 6660A)The logic symbol shown represents (assuming positive logic) :,an INVERT or NOT gate.,a NAND gate.,a NOR gate.,an EXCLUSIVE gate.,A,"The logic symbol featuring a triangle with a small circle at the output represents an inverter or NOT gate. It performs logical negation, meaning the output is always the opposite state of the input."
AGK,812,"Because of the input/output relationship of an AND gate, it is often referred to as the :","""""all or nothing"""" gate.","""""any or all"""" gate.","""""state indicator"""" gate.","""""inhibited"""" or """"negated"""" gate.",A,"An AND gate requires all of its inputs to be in a high state (binary 1) to produce a high output. Because of this logical condition, it is often referred to as the ""all or nothing"" gate."
AGK,813,The function of a NOT logic gate within a circuit is to :,invert the input signal such that the output is always of the opposite state.,ensure the input signal is AC only.,ensure the input signal is DC only.,ensure the output signal is of the same state as the input signal.,A,"The primary function of a NOT gate (also known as an inverter) is to invert the incoming binary signal. If the input is high (1), the output becomes low (0), and if the input is low, the output is high."
AGK,814,"Because of the input/output relationship of an OR gate, it is often referred to as the :","""""any or all"""" gate.","""""inhibited"""" or """"negated"""" gate.","""""state indicator"""" gate.","""""all or nothing"""" gate.",A,"An OR logic gate requires only one (or more) of its inputs to be in a high state (binary 1) to produce a high output. Because of this characteristic, it is often referred to as the ""any or all"" gate."
AGK,815,The wavelength of a radio transmitted on frequency 121.95 MHz is:,2.46 m,24.60 cm,2.46 cm,24.60 m,A,"Wavelength is calculated as the speed of light divided by frequency. For a frequency of 121.95 MHz, the wavelength is approximately 300,000,000 divided by 121,950,000, which equals 2.46 metres."
AGK,816,"For weather radar, the frequency 9375 MHz in X Band is preferable to C Band because:",It better detects clouds contour and range is greater with the same transmission power.,Its penetration power is higher.,It is not absorbed by heavy precipitations.,It allows greater scanning rates.,A,"X-band weather radar (9375 MHz) uses a shorter wavelength compared to C-band. This allows for better reflectivity from smaller water droplets, resulting in a more detailed cloud contour display and greater range for the same transmission power."
AGK,817,The wavelength of a non-directional beacon (NDB) at a frequency of 300 kHz is:,1000 metres.,100 metres.,10 metres.,1 metre.,A,"Using the wave propagation formula, where the speed of light is divided by frequency, the wavelength of an NDB operating at 300 kHz is calculated as 300,000,000 divided by 300,000, which equals 1000 metres."
AGK,818,The minimum airborne equipment required for operation of a the VHF direction finder is a:,VHF transmitter-receiver operating in the 118 MHz to 136 MHz range.,VHF compass operating in the 200 kHz to 1750 kHz range.,VHF receiver operating in the 118 MHz to 136 MHz range.,cathode-ray tube.,A,"The VHF direction finder (VDF) is a ground-based service where the ground station calculates the aircraft's bearing from its radio transmissions. Consequently, the only airborne equipment required by the pilot is a standard VHF transmitter-receiver operating in the 118-136 MHz range."
AGK,819,The secondary Surveillance Radar (SSR) uses the following wavelengths:,decimetric.,centimetric.,hectometric.,myriametric.,A,"Secondary Surveillance Radar (SSR) operates on frequencies of 1030 MHz (interrogation) and 1090 MHz (reply). These frequencies fall within the UHF band, which corresponds to decimetric wavelengths."
AGK,820,The airborne weather radar uses the following wavelengths:,centimetric.,metric.,hectometric.,myriametric.,A,"Airborne weather radar operates in the X-band (approximately 9 GHz), which falls into the SHF radio frequency band. This high-frequency signal translates to centimetric wavelengths, which are ideal for reflecting off precipitation."
AGK,821,The VHF Omnirange (VOR) uses the following wavelengths:,metric.,hectometric.,decimetric.,centimetric.,A,"VOR stations transmit in the Very High Frequency (VHF) band, specifically from 108.00 MHz to 117.975 MHz. Frequencies in this band have metric wavelengths, which propagate via line-of-sight."
AGK,822,The Instrument Landing System (ILS) uses the following wavelengths:,metric.,hectometric.,decimetric.,centimetric.,A,"The Instrument Landing System (ILS) utilizes frequencies in the VHF band for the Localizer and the UHF band for the Glide Path. These allocations correspond to metric and decimetric bands, respectively, with ILS wavelengths categorized broadly as metric."
AGK,823,The Distance Measuring Equipment (DME) uses the following wavelengths:,decimetric.,hectometric.,metric.,centimetric.,A,"Distance Measuring Equipment (DME) operates in the Ultra High Frequency (UHF) band, spanning from 960 MHz to 1215 MHz. These high frequencies correspond to decimetric wavelengths, which travel along line-of-sight paths."
AGK,824,The Fan Markers uses the following wavelengths:,metric.,centimetric.,hectometric.,myriametric.,A,"Fan markers (marker beacons) transmit on a fixed frequency of 75 MHz. This frequency is within the VHF band, which corresponds to metric wavelengths."
AGK,825,The VHF direction finder uses the following wavelengths:,metric.,hectometric.,decimetric.,centimetric.,A,VHF direction finding (VDF) uses standard VHF communications frequencies between 118 MHz and 137 MHz. Signals in this frequency band propagate via line-of-sight using metric wavelengths.
AGK,826,The Microwave Landing System (MLS) uses the following wavelengths:,centimetric.,metric.,hectometric.,myriametric.,A,"The Microwave Landing System (MLS) operates in the Super High Frequency (SHF) band between 5030 MHz and 5091 MHz. These high frequencies correspond to centimetric wavelengths, allowing for precise guidance signals."
AGK,827,The high Altitude Radio Altimeter uses the following wavelengths:,decimetric.,metric.,hectometric.,myriametric.,A,"High-altitude radio altimeters typically operate in the UHF band (around 400 MHz). This frequency band utilizes decimetric wavelengths, which provide the range and penetration necessary for high-altitude measurements."
AGK,828,The Low Altitude Radio Altimeter uses the following wavelengths:,centimetric.,myriametric.,decimetric.,metric.,A,"Low-altitude radio altimeters operate in the GHz range (usually around 4.2 to 4.4 GHz) in the SHF band. This allows the system to use centimetric wavelengths, providing the high resolution and accuracy required close to the ground."
AGK,829,The Automatic Direction Finder uses the following wavelengths:,hectometric or kilometric.,metric.,decimetric.,centimetric.,A,The Automatic Direction Finder (ADF) receives signals from ground-based Non-Directional Beacons (NDBs) operating in the LF and MF bands (200 kHz to 1750 kHz). These bands utilize hectometric or kilometric wavelengths.
AGK,830,"In the response curve of an amplifier, the bandwidth is:",The frequency band corresponding to maximum gain less 3 decibels.,The frequency band corresponding to maximum gain.,The frequency band corresponding to maximum gain less 20 decibels.,"The frequency band corresponding to maximum gain, increased by 10 kHz at each end.",A,The bandwidth of an amplifier is defined as the range of frequencies over which the output power does not drop below 50% of its maximum value. This power drop corresponds to a reduction in voltage gain of 3 decibels (-3 dB).
AGK,831,"In aviation, the reflection on ionosphere layers phenomenon is used in the following frequencies:",HF,VHF,UHF,VLF,A,"HF (High Frequency) signals, operating between 3 MHz and 30 MHz, are reflected by the ionospheric layers, producing ""sky waves"". This reflection allows for long-distance over-the-horizon communications."
AGK,832,Skip distance is the:,range from the transmitter to the first sky wave,highest critical frequency distance,wavelength distance of a certain frequency,thickness of the ionosphere,A,"Skip distance is the geographical distance between the transmitter and the point where the first reflected sky wave returns to the Earth's surface. Within this area, there is a skip zone where the signal cannot be received."
AGK,833,"A radio signal looses strength as range from the transmitter increases, this is called :",attenuation,refraction,propagation,ducting,A,"Attenuation is the term used to describe the gradual loss of signal strength or amplitude as a radio wave propagates away from the transmitter. It is caused by wave spreading, atmospheric absorption, and ground losses."
AGK,834,The skip zone of HF-transmission will increase when the following change in circumstance occurs :,Higher frequency and higher position of the reflecting ionospheric layer,Lower frequency ang higher position of the reflecting ionospheric layer,Higher frequency and lower position of the reflecting ionospheric layer,Lower frequency and lower position of the reflecting ionospheric layer,A,"The skip zone increases when the frequency is higher (causing less refraction, so the wave penetrates deeper or passes through lower layers) and when the reflecting ionospheric layer is higher. Both factors cause the sky wave to return to Earth further away from the transmitter."
AGK,835,"In the propagation of MF waves, the phenomenon of FADING is particularly found :","at night, due to the combination of the sky and ground waves.","by day, due to the combination of sky and ground waves.",at night and when raining.,by day and when raining.,A,"Fading is a fluctuation in signal strength at the receiver caused by phase interference. It is most common at night when the ionosphere reflects MF sky waves, which then combine out of phase with the ground wave."
AGK,836,The positions of the intake and exhaust valve at the end of the power stroke are :,intake valve closed and exhaust valve open.,both valves open.,both valves closed.,exhaust valve closed and intake valve open.,A,"At the end of the power (expansion) stroke, the piston approaches Bottom Dead Centre (BDC) and the combustion gas pressure must be vented. Consequently, the exhaust valve begins to open while the intake valve remains closed to prepare for the exhaust stroke."
AGK,837,The useful work area in an ideal Otto engine indicator diagram is enclosed by the following gas state change lines,2 adiabatic and 2 isochoric lines.,2 adiabatic and 1 isothermic lines.,2 adiabatic and 2 isobaric lines.,"2 adiabatic, 1 isochoric and 1 isobaric lines.",A,"The thermodynamic cycle of an ideal four-stroke Otto engine is represented on a P-V indicator diagram. The area enclosing the useful work is bounded by two adiabatic lines representing compression and expansion, and two isochoric lines representing constant-volume heat addition and rejection."
AGK,838,The correct formula to calculate the multi-cylinder engine displacement is :,piston area * piston stroke * number of cylinders,piston area * piston stroke,cylinder volume * number of cylinders,cylinder length * cylinder diameter,A,"Engine displacement is the total volume swept by all pistons in the cylinders. It is calculated by multiplying the cross-sectional area of one piston by the length of its stroke, and then multiplying by the total number of cylinders."
AGK,839,In most cases aeroplane piston engines are short stroke engines. This permits a :,lighter construction.,lower fuel consumption.,better piston cooling.,cheaper construction,A,"A short-stroke (or oversquare) engine has a cylinder bore diameter that is larger than the stroke length. This design keeps the height and width of the engine compact, allowing for a lighter crankcase and cylinder construction."
AGK,840,The working cycle of a four-stroke engine is :,"induction, compression, power, exhaust.","induction, power, compression, exhaust.","compression induction, power, exhaust.","induction, compression, expansion, power.",A,"The thermodynamic and mechanical cycle of a four-stroke internal combustion engine consists of four distinct stages. These strokes always occur in the sequence of induction (intake), compression, power (combustion/expansion), and exhaust."
AGK,841,The crank assembly consists of,"crankshaft, connecting rods and pistons.","propeller, crankshaft, pistons and connecting rods.","Crankcase, crankshaft, connecting rods and pistons.","crankshaft, camshaft, valves, valve springs and push rods.",A,"The crank assembly (or reciprocating assembly) converts the linear motion of the pistons into rotational motion. It is composed of the crankshaft, the connecting rods, and the pistons."
AGK,842,The ignition occurs in each cylinder of an four-stroke engine (TDC = Top Dead Center),before TDC at each second crankshaft revolution.,before TDC at each crankshaft revolution.,behind TDC at each crankshaft revolution.,behind TDC at each second crankshaft revolution.,A,"In a four-stroke engine, a complete cycle requires two full crankshaft revolutions. The spark ignition must occur just before Top Dead Centre (TDC) at the end of the compression stroke, which happens once every second revolution."
AGK,843,The power output of a piston engine can be calculated by :,Torque times RPM.,Work times velocity.,Force times distance.,Pressure times arm.,A,"Mechanical power output is defined as the rate of doing work and is mathematically calculated by multiplying torque by rotational speed (RPM). For an aircraft engine, this determines the shaft power delivered to the propeller."
AGK,844,The power of a piston engine which will be measured by using a friction brake is :,Brake horse power.,Friction horse power.,Heat loss power.,Indicated horse power.,A,Brake Horsepower (BHP) is the actual usable power delivered by the engine crankshaft to the propeller. It is measured experimentally by applying a braking force to the shaft using a dynamometer or friction brake.
AGK,845,The torque of an aeroplane engine can be measured at the:,gear box which is located between the engine and the propeller.,propeller blades.,accessory gear box.,camshaft.,A,Engine torque is typically measured using sensors located in the reduction gearbox housing situated between the engine crankshaft and the propeller shaft. The reaction torque on the ring gear is measured to calculate the output torque.
AGK,846,"On four-stroke piston engines, the theoretical valve and ignition settings are readjusted in order to increase the:",overall efficiency,compression ratio,piston displacement,engine r.p.m.,A,"In practice, valves do not open and close exactly at dead centres, and ignition occurs early to allow time for flame propagation. Readjusting these valve and ignition timings (lead, lag, overlap) is done to maximize volumetric efficiency and overall engine power."
AGK,847,"In a four-stroke piston engine, the only """"driving"""" stroke is :",firing-expansion,intake,compression,exhaust,A,"In a four-stroke engine, three of the strokes (induction, compression, and exhaust) consume energy stored in the flywheel or other pistons. The firing-expansion (power) stroke is the only stroke that generates positive power to drive the crankshaft."
AGK,848,A piston engine compression ratio is the ratio of the :,total volume to the clearance volume.,clearance volume to the swept volume.,total volume to the swept volume.,swept volume to the clearance volume.,A,The compression ratio is the volume of the cylinder when the piston is at BDC (total volume) compared to the volume left when the piston is at TDC (clearance volume). It is a key factor in determining the engine's thermodynamic efficiency.
AGK,849,The compression ratio of a piston engine is the ratio of the:,volume of the cylinder with the piston at bottom dead centre to that with the piston at top dead centre.,diameter of the bore to the piston stroke.,area of the piston to the cylinder volume.,weight of the air induced to its weight after compression.,A,The compression ratio is defined as the ratio of the maximum cylinder volume (with the piston at bottom dead centre) to the minimum cylinder volume (with the piston at top dead centre). A higher ratio generally increases engine efficiency but increases the risk of detonation.
AGK,850,The part of a piston engine that transforms reciprocating movement into rotary motion is termed the :,crankshaft,piston,camshaft,reduction gear,A,"The crankshaft is the primary engine component designed to convert the linear reciprocating motion of the pistons, transmitted via the connecting rods, into useful rotary motion to drive the propeller."
AGK,851,The reading on the oil pressure gauge is the:,pressure of the oil on the outlet side of the pressure pump.,difference between the pressure pump pressure and the scavenge pump pressure.,pressure in the oil tank reservoir.,pressure of the oil on the inlet side of the pressure pump.,A,The oil pressure gauge measures the pressure of the lubricating oil immediately after it leaves the high-pressure outlet of the oil pump. This ensures the pilot is monitoring the actual pressure of the oil entering the engine bearings.
AGK,852,"For a given type of oil, the oil viscosity depends on the:",oil temperature.,outside pressure.,oil pressure.,quantity of oil.,A,"The viscosity of an engine lubricating oil (its resistance to flow) is highly dependent on its temperature. As the oil temperature increases, its viscosity decreases, making it thinner and potentially reducing its load-bearing capability."
AGK,853,"For internal cooling,reciprocating engines are especially dependent on:",the circulation of lubricating oil,a rich fuel/air mixture,a properly functioning thermostat,a lean fuel/air mixture,A,"In addition to external air cooling, aircraft reciprocating engines rely heavily on the circulation of lubricating oil to carry heat away from high-stress internal components like bearings, pistons, and cylinder walls."
AGK,854,"In addition to the fire hazard introduced, excessive priming should be avoided because :",it washes the lubricant of cylinder walls,it fouls the spark plugs,it drains the carburettor float chamber,the gasoline dilutes the oil and necessitates changing oil,A,"Priming injects raw fuel directly into the cylinders or intake manifold to assist in cold starts. Excessive priming can wash the protective lubricating oil film off the cylinder walls, leading to increased piston ring wear and a risk of fire in the intake system."
AGK,855,The oil system for a piston engine incorporates an oil cooler that is fitted :,in the return line to the oil tank after the oil has passed through the scavenge pump,between the oil tank and the pressure pump,after the pressure pump but before the oil passes through the engine,after the oil has passed through the engine and before it enters the sump,A,"In a dry-sump oil system, the oil cooler is typically installed in the return line to the oil reservoir. This ensures that the hot oil drawn from the engine sump by the scavenge pump is cooled before it is stored in the oil tank."
AGK,856,Low oil pressure is sometimes the result of a,worn oil pump,too large oil pump,restricted oil passage,too small scavenger pump.,A,"Low oil pressure can be caused by mechanical wear in the oil pump gears, which prevents the pump from generating the required pressure. Other common causes include low oil level, high oil temperature (low viscosity), or a faulty pressure relief valve."
AGK,857,The purpose of a distributor in an ignition system is to distribute:,secondary current to the sparking plugs.,primary current to the condenser.,secondary current to the condenser.,primary current to the sparking plugs.,A,The distributor is a high-voltage rotary switch within the magneto system. Its function is to direct the high-tension secondary current from the coil to the individual spark plugs in the correct firing sequence.
AGK,858,The very rapid magnetic field changes (flux) around the primary coil in a magneto are accomplished by the:,contact breaker points opening.,distributor arm aligning with one of the high tension segments.,contact breaker points closing.,rotor turning past the position of maximum flux in the armature.,A,"The high-voltage spark is produced by electromagnetic induction. When the contact breaker points open, the primary current is abruptly stopped, causing the primary magnetic field to collapse rapidly, which induces a high voltage in the secondary coil."
AGK,859,If the ground wire between the magnetos and the ignition switch becomes disconnected the most noticeable result will be that:,"the engine cannot be shut down by turning the ignition switch to the """"OFF"""" position",a still operating engine will run down,"the engine cannot be started with the ignition switch in the """"ON"""" position",the power developed by the engine will be strongly reduced,A,"The magneto ignition system is shut down by grounding the primary circuit to the airframe through a ground wire (P-lead). If this ground wire is disconnected or broken, the magneto remains permanently ""hot,"" meaning the engine cannot be shut down by turning the switch to ""OFF."""
AGK,860,The purpose of an ignition switch is to :,control the primary circuit of the magneto,connect the secondary coil to the distributor,connect the battery to the magneto,connect the contact breaker and condenser in series with the primary coil,A,"The cockpit ignition switch controls the magneto by grounding or ungrounding its primary electrical circuit. When the switch is set to ""OFF,"" the primary coil is connected to ground, preventing the contact points from interrupting current and stopping the spark."
AGK,861,Under normal running conditions a magneto draws primary current :,from a self-contained electro-magnetic induction system.,from the booster coil.,directly from the aircraft batteries.,from the aircraft batteries via an inverter.,A,"A magneto is an independent, engine-driven generator that requires no battery power. It generates its own alternating primary current via electromagnetic induction as permanent magnets rotate past an armature."
AGK,862,Ignition systems of piston engines are :,independant from the electrical system of the aircraft.,dependant on the battery.,dependant on the DC-Generator.,dependant on the AC-Generator.,A,Aircraft magneto ignition systems are completely self-contained and independent of the main aircraft electrical system (generator and battery). This design ensures that the engine will continue to run normally even in the event of a total aircraft electrical failure.
AGK,863,Prolonged running at low rpm may have an adverse effect on the efficiency of the:,sparking plugs.,carburettor.,oil pump.,fuel filter.,A,"Operating a piston engine at low RPM for extended periods can lead to incomplete combustion and low cylinder temperatures. This causes carbon and lead deposits to accumulate on the spark plugs, resulting in plug fouling and misfires."
AGK,864,An aircraft magneto is switched off by,grounding the primary circuit,opening the primary circuit,opening the secondary circuit,grounding the secondary circuit.,A,"An aircraft magneto is switched off by grounding the primary circuit. Connecting the primary winding to the airframe structure (ground) prevents the contact breaker points from interrupting the current flow, which stops the induction of high voltage in the secondary circuit."
AGK,865,An impulse magneto coupling,gives a retarded spark at starting,reduces magneto speed during engine warm-up,advances ignition timing and gives a hotter spark at starting,gives an automatic spark increase during high speed operation.,A,"An impulse coupling is a spring-loaded mechanical link between the engine drive and the magneto shaft. During startup, it temporarily holds back the magneto rotor and then releases it rapidly, producing a hot, retarded spark to prevent engine kickback and ensure reliable ignition at low starting RPM."
AGK,866,"If an engine fails to stop with the magneto switch in OFF position, the cause may be :",excessive carbon formation in cylinder head.,switch wire grounded,defective condenser,fouled spark plugs,A,"If an engine fails to stop with the magneto switch in the OFF position, it may be due to ""dieseling"" or auto-ignition caused by local hot spots in the combustion chamber. This is often the result of excessive carbon deposits in the cylinder head that remain glowing hot."
AGK,867,"If the ground wire between the magneto and the ignition switch becomes disconnected, the most noticeable result will be that the engine",cannot be shut down by turning the switch to the OFF position.,will not operate at the left magneto,will not operate at the right magneto,cannot be started with the switch in the ON position,A,"The ground wire (P-lead) is the electrical path used to shut down the magneto by grounding its primary circuit. If this wire is broken or disconnected, the magneto cannot be grounded, meaning the engine will continue to run even when the ignition switch is turned to the ""OFF"" position."
AGK,868,An impulse coupling used on a magneto for a piston engine is for,providing a retarded spark for engine starting.,advancing ignition timing,quick removal and installation,absorbing starting loads,A,"At low cranking speeds, the magneto does not spin fast enough to produce a strong spark, and early spark timing could cause the engine to kick back. The impulse coupling addresses this by delaying (retarding) the spark and spinning the magneto rotor rapidly at the moment of firing to provide a hot start spark."
AGK,869,"In a piston engine, magnetos are used to produce the spark which ignites the fuel/ air mixture. The operating principle of magnetos consists in :",breaking the primary current in order to induce a low amp high volt current which is distributed to the spark plugs.,obtaining a high amp low volt current in order to generate the spark.,"accumulating in a condenser a low volt current from the battery, reconstitute it as high voltage current at the moment the spark is generated.",creating a brief high intensity magnetic field which will be sent through the distributor at the appropriate time.,A,"A magneto generates high voltage using electromagnetic induction. When the contact breaker points open, they abruptly break the primary current, which causes the primary magnetic field to collapse rapidly and induce a high-voltage, low-amperage current in the secondary coil to fire the spark plugs."
AGK,870,"When the magneto selector switch is set to """"OFF"""" position, the piston engine continues to run normally.The most probable cause of this failure is that:","On a magneto, a grounding wire is broken.",There is a carbon deposit on the spark plugs electrodes.,A wire from the magneto is in contact with a metallic part of the engine.,There are local hot points in the engine (probably due to overheating of the cylinder heads).,A,"The most common mechanical cause for an engine continuing to run when switched to ""OFF"" is a broken or disconnected grounding wire (P-lead) on one of the magnetos. Because the primary circuit cannot be grounded to the airframe, the magneto remains active or ""hot."""
AGK,871,"On modern carburettors, the variations of mixture ratios are obtained by the adjustment of :",fuel flow.,air flow.,fuel flow and air flow.,"fuel flow, air flow and temperature.",A,Modern aircraft float-type carburettors adjust the fuel/air mixture ratio by regulating the fuel flow through the metering jets rather than altering the airflow. This is accomplished using a pilot-controlled mixture lever that adjusts the needle valve or fuel passage size.
AGK,872,A fuel strainer when fitted to a carburettor will be positioned :,upstream of the needle valve.,between the needle valve and the metering jet.,between the metering jet and the discharge nozzle.,downstream of th discharge nozzle.,A,"To prevent debris from clogging the precise internal orifices of the carburettor, a fuel strainer or filter is positioned upstream of the needle valve at the inlet to the float chamber. This ensures all entering fuel is filtered before passing through the metering system."
AGK,873,The purpose of the venturi in a carburettor is to:,create the depression necessary to cause fuel to flow through the carburettor jets.,prevent enrichment of the mixture due to high air velocity through the carburettor.,ensure complete atomisation of the fuel before entering the induction system.,create a rise in pressure at the throat before the mixture enters the induction system.,A,"The venturi is a restriction in the carburettor barrel that increases air velocity and, in accordance with Bernoulli's principle, decreases air pressure at the throat. This localized pressure drop (depression) sucks fuel from the main discharge nozzle into the passing airflow."
AGK,874,In which sections of the carburettor would icing most likely occur?,venturi and the throttle valve,float chamber and fuel inlet filter,accelerator pump and main metering jet,main air bleed and main discharge nozzle,A,"Carburettor icing is most likely to occur in the venturi throat and around the throttle valve. The combined effects of fuel vaporization cooling and the pressure drop across the throttle valve can cause temperature drops of up to 30 degrees Celsius, freezing atmospheric moisture."
AGK,875,The operating principle of float-type carburettors is based on the:,difference in air pressure at the venturi throat and the air inlet,automatic metering of air at the venturi as the aircraft gains altitude,increase in air velocity in the throat of a venturi causing an increase in air pressure,measurement of the fuel flow into the induction system,A,Float-type carburettors rely on the difference in air pressure between the air inlet (at atmospheric pressure) and the lower pressure at the venturi throat. This pressure differential draws fuel out of the float chamber and sprays it into the intake air.
AGK,876,"In an engine equipped with a float-type carburettor, the low temperature that causes carburettor ice is normally the result of:",vaporization of fuel and expansion of the air in the carburettor,freezing temperature of the air entering the carburettor,compression of air at the carburettor venturi,low volatility of aviation fuel,A,The severe temperature drop inside a carburettor is primarily caused by two thermodynamic processes: the vaporization of fuel (latent heat of vaporization) and the expansion of air as it passes through the venturi and past the throttle valve. These cooling processes can freeze moisture even on warm days.
AGK,877,Which statement is true concerning the effect of the application of carburettor heat?,"it reduces the density of air entering the carburettor, thus enriching the fuel/air mixture","it reduces the volume of air entering the carburettor,thus leaning the fuel/air mixture","it reduces the density of air entering the carburettor, thus leaning the fuel/air mixture","it reduces the volume of air entering the carburettor,thus enriching the fuel/air mixture",A,"Applying carburettor heat routes unfiltered air warmed by the exhaust shroud into the intake. Because warm air is less dense than cold air, the mass of air entering the engine decreases, which enriches the fuel/air mixture unless the mixture control is adjusted."
AGK,878,Vapour lock is :,vaporizing of fuel prior to reaching the carburettor,the formation of water vapour in a fuel system,vaporizing of fuel in the carburettor,the inability of a fuel to vaporize in the carburettor,A,"Vapour lock is a condition where fuel in the supply lines vaporizes due to excessive heat or low atmospheric pressure, forming bubbles or vapor pockets. These vapor locks block the flow of liquid fuel to the carburettor, causing engine roughness or complete flameout."
AGK,879,"With respect to a piston engined aircraft, ice in the carburettor :",may form at OAT's higher than +10°C.,will only form at OAT's below +10°C.,will only form at outside air temperatures (OAT's) below the freezing point of water.,will only form at OAT's below the freezing point of fuel.,A,"Because the temperature drop within a carburettor can be as much as 30 degrees Celsius, carburettor ice can easily form at outside air temperatures (OAT) well above freezing, typically up to +25 degrees Celsius, especially in high relative humidity."
AGK,880,"To ensure that the fuel flow is kept directly proportional to the volume of air flowing through the choke, thus preventing the main jet supplying excessive fuel as engine speed is increased, a carburettor is fitted with :",a diffuser,a power jet,an accelerator pump,a mixture control,A,"As engine speed increases, the air velocity through the venturi increases, causing the carburettor to naturally supply an excessively rich mixture. To prevent this, a diffuser introduces air bubbles into the fuel line, restricting fuel flow and maintaining a constant fuel/air ratio."
AGK,881,Spark timing is related to engine speed in the way that the:,"faster the engine functions, the more the spark is advanced","slower the engine functions, the more the spark is advanced","faster the engine functions, the further past TDC the spark occurs","faster the engine functions, the more retarded the spark is.",A,"As engine RPM increases, the pistons travel faster, but the time required for the fuel/air mixture to burn remains relatively constant. To ensure peak combustion pressure occurs at the optimum crankshaft angle, the spark timing must be advanced as engine speed increases."
