chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Radio Navigation,4751,"A weather radar, set to the 100 NM scale, shows a squall at 50NM. By changing the scale to 50 NM, the return on the radar screen should:",increase in area and move to the top of the screen,increase in area and appear nearer to the bottom of the screen,decrease in area but not change in position on the screen,decrease in area and move to the top of the screen,A,"Changing the radar display scale from 100 NM to 50 NM acts like a zoom. A target at 50 NM will move from the middle of the screen to the top of the display range, and its displayed physical size (area) will double on the screen."
Radio Navigation,4752,In weather radar the use of a cosecant beam in 'Mapping' mode enables:,scanning of a large ground zone producing echos whose signals are practically independent of distance,better reception of echos on contrasting terrain such as ground to sea,a greater radar range to be achieved,higher definition echoes to be produced giving a clearer picture,A,"The cosecant-squared (cosecant) beam spreads radar energy vertically so that the signal strength returned from the ground remains relatively uniform and independent of the slant range, preventing nearby terrain from over-saturating the display."
Radio Navigation,4753,"In Airborne Weather Radar (AWR), the main factors which determine whether a cloud will be detected are:","size of the water drops,wavelength/frequency used","range from cloud,wavelength/frequency used","size of the water drops,diameter of radar scanner","rotational speed of radar scanner,range from cloud",A,"Radar reflectivity is proportional to the sixth power of the water droplet diameter (Rayleigh scattering) and inversely proportional to the fourth power of the radar wavelength. Therefore, the detection of a cloud depends primarily on the size of its water droplets and the radar frequency used."
Radio Navigation,4754,"In order to ascertain whether a cloud return on an Aircraft Weather Radar (AWR) is at or above the height of the aircaft, the tilt control should be set to: (Assume a beam width of 5°)",2.5° up,0°,2.5° down,5° up,A,"To differentiate between standard rain clouds and severe storm cells, the AWR tilt is adjusted slightly upwards (typically 2.5° up) to scan the upper portions of the clouds, where strong reflectivity from ice-water mixtures indicates severe convective activity."
Radio Navigation,4755,"When switching on the weather radar, after start-up, a single very bright line appears on the screen.This means that the:",scanning of the cathode ray tube is faulty,transmitter is faulty,scanner is not rotating,receiver is faulty,A,"A single very bright vertical or horizontal line on a cathode ray tube (CRT) display indicates that the electron beam deflection coils are not scanning, which is a critical sweep failure. The radar must be turned off immediately to prevent burning the phosphor screen."
Radio Navigation,4756,The advantage of the use of slotted antennas in modern radar technology is to:,virtually eliminate lateral lobes and as a consequence concentrate more energy in the main beam,simultaneously transmit weather and mapping beams,have a wide beam and as a consequence better target detection,eliminate the need for azimuth slaving,A,"Modern radar systems utilize slotted waveguide antennas to eliminate lateral lobes (side lobes). This concentrates almost all the radiated electromagnetic energy into a single narrow primary beam, increasing efficiency and reducing unwanted clutter."
Radio Navigation,4757,Which of the following lists phenomena that CANNOT be detected by weather radar?,"snow, clear air turbulence","dry hail, clear air turbulence","clear air turbulence, turbulence in cloud with precipitation","snow, turbulence in clouds with precipitation",A,"Airborne weather radar depends on reflection from water droplets. Dry snow has very low reflectivity, and Clear Air Turbulence (CAT) has no precipitation particles, making both of these phenomena invisible to standard AWR systems."
Radio Navigation,4758,Which of the following equipments uses primary radar principles?,Airborne weather radar (AWR),Secondary Surveillance Radar (SSR),Distance Measuring Equipment (DME),Global Positioning System (GPS),A,"Airborne Weather Radar (AWR) operates on the primary radar principle, where the system transmits pulses of electromagnetic energy and measures the time and strength of the reflected echo directly from the weather targets."
Radio Navigation,4759,When Mode C is selected on the aircraft SSR transponder the additional information transmitted is:,flight level based on 1013.25 hPa,altitude based on regional QNH,aircraft height based on sub-scale setting,height based on QFE,A,"Secondary Surveillance Radar (SSR) Mode C transmits the aircraft's pressure altitude, which is referenced to the standard pressure datum of 1013.25 hPa. The ATC ground system then corrects this value to show local flight level or altitude."
Radio Navigation,4760,The ground Secondary Surveillance Radar (SSR) equipment incorporates a transmitter and receiver respectively operating in the following frequencies: Transmitter Receiver,1030 MHz 1090 MHz,1090 MHz 1030 MHz,1090 MHz 1090 MHz,1030 MHz 1030 MHz,A,"SSR systems operate on two distinct frequencies to prevent self-interference: the ground station interrogates the aircraft on 1030 MHz, and the aircraft transponder replies to the ground station on 1090 MHz."
Radio Navigation,4761,Why is a secondary radar display screen free of storm clutter?,The principle of 'echo' return is not used in secondary radar,The frequencies employed are too high to give returns from moisture sources,A moving target indicator facility suppresses the display of static or near static returns,The frequencies employed are too low to give returns from moisture sources,A,"Secondary radar is free of weather clutter because it does not rely on signal reflections (echoes). Instead, it uses active transponder replies, which are transmitted at high power on 1090 MHz and are unaffected by clouds or precipitation."
Radio Navigation,4762,In order to indicate radio failure the aircraft SSR transponder should be selected to code:,7600,7700,7000,7500,A,"The international standard transponder code for a complete radio communications failure is 7600, which instantly alerts air traffic controllers on their screens."
Radio Navigation,4763,"In order to indicate unlawful interference with the planned operation of the flight, the aircraft Secondary Surveillance Radar (SSR) transponder should be selected to:",7500,7600,7700,7000,A,"The international standard transponder code for unlawful interference (hijack) is 7500, which silently alerts ATC of the emergency situation on board."
Radio Navigation,4764,When an aircraft is operating its Secondary Surveillance Radar in Mode C an air traffic controller's presentation gives information regarding the aircraft's indicated flight level that is accurate to within:,+ or - 50 FT,+ or - 75 FT,+ or - 100 FT,+ or - 25 FT,A,"Under Mode C operations, the altitude reported by the transponder must match the aircraft's primary altimeter reading within a tolerance of ±50 feet (which represents half of a standard 100 ft flight level interval)."
Radio Navigation,4765,The frequency of an SSR ground transmission is:,1030 +/- 0.2 Mhz,1050 +/- 0.5 Mhz,1090 +/- 0.3 Mhz,1120 +/- 0.6 Mhz,A,The ground-based Secondary Surveillance Radar (SSR) interrogator transmits on a nominal carrier frequency of 1030 MHz with a tight tolerance of ±0.2 MHz.
Radio Navigation,4766,The two main design functions of Secondary Surveillance Radar (SSR) Mode S are:,air to ground and ground to air data link communications and improved ATC aircraft surveillance capability,collision avoidance using TCAS II and improved long range (HF) communication capability.,continuous automatic position reporting using Global Positioning System (GPS) satellites and collision avoidance using TCAS II,the elimination of ground to air communications and the introduction of automatic separation between aircraft using TCAS II,A,"The primary design goal of Mode S transponders is to provide a selective, addressable data link between aircraft and ground stations, allowing the exchange of flight data, clearances, and advisory information."
Radio Navigation,4767,"The ATC transponder system,excluding Mode S, contains :","two modes, each of 4096 codes","four modes, each 1024 codes","four modes, each 4096 codes","two modes, each 1024 codes",A,"Excluding Mode S, standard ATC transponders operate in two primary modes (Mode A for identification, and Mode C for altitude), both of which support 4,096 discrete octal codes."
Radio Navigation,4768,A secondary radar can provide up to 4096 different codes.These 4096 codes can be used in:,all modes,mode A only,mode C only,mode S,A,"In the SSR system, the 4,096 octal codes (representing digits from 0 to 7) are available across all operational modes, including Mode A, Mode C, and Mode S."
Radio Navigation,4769,The code transmitted by a SSR transponder consists of:,pulses,phase differences,frequency differences,amplitude differences,A,An SSR transponder reply consists of a series of binary pulses framed by start and end pulses. The spacing and presence of these pulses represent the selected octal code.
Radio Navigation,4770,Which of the following Secondary Surveillance Radar (SSR) codes is used to indicate transponder malfunction?,0,7600,4096,9999,A,"Under standard ATC procedures, code 0000 (displayed as 0 on some systems) is used to indicate a transponder malfunction or that the transponder is operating in an unassigned state."
Radio Navigation,4771,Which one of the following Secondary Surveillance Radar (SSR) codes should be used by aircraft entering airspace from an area where SSR operation has not been required?,2000,5000,7000,0,A,"When changing transponder codes, the pilot should first select the Standby (STBY) mode to prevent the transponder from transiently transmitting emergency codes (like 7500, 7600, or 7700) on the active display."
Radio Navigation,4772,What is the maximum number of usable Secondary Surveillance Radar (SSR) transponder codes?,4096,3600,1000,760,A,SSR transponder codes are written in octal format (four digits using numbers 0 through 7). This yields a total of 8^4 = 4096 possible discrete codes.
Radio Navigation,4773,Which of the following equipments works on the interrogator/transponder principle?,Secondary Surveillance Radar (SSR),Global Positioning System (GPS),Airborne Weather Radar (AWR),Aerodrome Surface Movement Radar,A,"Secondary Surveillance Radar (SSR) operates on the interrogator/transponder principle, where a ground interrogator transmits a signal that triggers an active, coded reply from the airborne transponder."
Radio Navigation,4774,"In order to indicate an emergency situation, the aircraft Secondary Surveillance Radar (SSR) transponder should be set to:",7700,7600,7500,7000,A,"The international transponder code 7700 is used to indicate a general emergency, alerting all ATC facilities of the aircraft's distress or urgency status."
Radio Navigation,4775,Which one of the following switch positions should be used when selecting a code on the Transponder?,STBY (Standby),IDENT (Identification),NORMAL,OFF,A,"To prevent transmitting false emergency or warning codes while turning the dials, the transponder function selector should be set to the Standby (STBY) position."
Radio Navigation,4776,The selection of code 2000 on an aircraft SSR transponder indicates:,entry into airspace from an area where SSR operation has not been required,unlawful interference with the planned operation of the flight,an emergency,transponder malfunction,A,"Dials set to code 2000 indicate that the aircraft has entered controlled airspace from an area where no specific transponder code was assigned, or from an uncontrolled FIR."
Radio Navigation,4777,The selection of code 7500 on an aircraft SSR transponder indicates:,unlawful interference with the planned operation of the flight,an emergency,transponder malfunction,radio communication failure,A,"The transponder code 7500 is reserved exclusively for hijacking or unlawful interference, alerting ATC to a security emergency on the aircraft."
Radio Navigation,4778,The selection of code 7600 on an aircraft SSR transponder indicates:,radio communication failure,an emergency,unlawful interference with the planned operation of the flight,transponder malfunction,A,"The transponder code 7600 is reserved for radio communications failure, notifying the controller that the aircraft cannot transmit or receive voice messages."
Radio Navigation,4779,The selection of code 7700 on an aircraft SSR transponder indicates:,an emergency,radio communication failure,transponder malfunction,unlawful interference with the planned operation of the flight,A,The transponder code 7700 is selected by the crew during distress or urgency situations to instantly broadcast a general emergency to all radar controllers.
Radio Navigation,4780,ICAO Annex 11 defines Area Navigation (RNAV) as a method of navigation which permits aircraft operation on any desired flight path:,"within the coverage of station-referenced navigation aids or within the limits of the capability of self-contained aids, or a combination of these",outside the coverage of station-referenced navigation aids provided that it is equipped with a minimum of one serviceable self-contained navigation aid,within the coverage of station-referenced navigation aids provided that it is equipped with a minimum of one serviceable self-contained navigation aid,outside the coverage of station-referenced navigation aids provided that it is equipped with a minimum of two serviceable self-contained navigation aids,A,"ICAO defines Area Navigation (RNAV) as a method of navigation that permits aircraft operations on any desired flight path within the coverage of station-referenced navigation aids, or within the limits of self-contained aids, or a combination of these."
Radio Navigation,4781,Precision RNAV (P-RNAV) requires a track-keeping accuracy of:,0.5 NM standard deviation or better,0.25 NM standard deviation or better,1.0 NM standard deviation or better,1.5 NM standard deviation or better,A,"Precision RNAV (P-RNAV) is designed for terminal area operations (SID/STAR) and requires a 95% containment value of ±1.0 NM, which equates to a track-keeping accuracy of 0.5 NM standard deviation or better."
Radio Navigation,4782,Basic RNAV requires a track-keeping accuracy of:,+/- 5NM or better for 95% of the flight time,+/- 3NM or better for 90% of the flight time,+/- 2NM or better for 75% of the flight time,+/- 5NM or better throughout the flight,A,"Basic RNAV (B-RNAV), also known as RNP 5, requires a track-keeping accuracy of ±5 NM or better for 95% of the total flight time."
Radio Navigation,4783,"Under JAR-25 colour code rules, features displayed in red on an Electronic Flight Instrument System (EFIS), indicate:","warnings, flight envelope and system limits","flight envelope and system limits, engaged modes","warnings, cautions and abnormal sources","cautions and abnormal sources, engaged modes",A,"Under JAR-25 color coding rules for EFIS displays, red is reserved for warning flags, flight envelope limits, and system limits that require immediate pilot action."
Radio Navigation,4784,"Under JAR-25 colour code rules, features displayed in amber/yellow on an Electronic Flight Instrument System (EFIS), indicate:","cautions, abnormal sources",flight envelope and system limits,warnings,engaged modes,A,"Under JAR-25 rules, yellow/amber is used to indicate cautions, abnormal conditions, or signals from non-normal or secondary sources."
Radio Navigation,4785,"Under JAR-25 colour code rules, features displayed in green on an Electronic Flight Instrument System (EFIS), indicate:",engaged modes,"cautions, abnormal sources",the earth,the ILS deviation pointer,A,"Under JAR-25 rules, green is used to display currently active or engaged modes, indicating normal system operations."
Radio Navigation,4786,"Under JAR-25 colour code rules features displayed in cyan/blue, on an Electronic Flight Instrument Systems (EFIS), indicate:",the sky,engaged modes,the flight director bar(s),flight envelope and system limits,A,"Under JAR-25 color conventions, cyan (light blue) is typically used to represent the sky on the attitude indicator, or to show selected/preset target parameters."
Radio Navigation,4787,"Under JAR-25 colour code rules for Electronic Flight Instrument Systems (EFIS), current data and values are coloured:",white,cyan,red,magenta,A,"Under JAR-25 rules, white is used to display current data scales, units, and non-active or armed modes that are ready for engagement."
Radio Navigation,4788,"Under JAR-25 colour code rules for Electronic Flight Instrument Systems (EFIS), armed modes are coloured:",white,green,magenta,amber/yellow,A,"For EFIS color coding, current values, scale markings, and background grid lines are typically displayed in white for high visibility."
Radio Navigation,4789,"Under JAR-25 colour code rules for Electronic Flight Instrument Systems (EFIS), selected data and values are coloured:",green,white,magenta,yellow,A,"In an EFIS system, active or engaged flight control modes (such as autopilot or flight director engagement status) are displayed in green."
Radio Navigation,4790,"Under JAR-25 colour code rules for Electronic Flight Instrument Systems (EFIS), a selected heading is coloured:",magenta,green,white,yellow,A,"A magenta (pinkish-purple) symbol or line on the EHSI represents the active flight path, next waypoint, or vertical profile guidance."
Radio Navigation,4791,"Under JAR-25 colour code rules for Electronic Flight Instrument Systems (EFIS), the active route/flight plan is coloured:",magenta,green,yellow,cyan,A,"Under EFIS color standards, flight director commands, active navigation routes, and altitude/speed target bugs are shown in magenta."
Radio Navigation,4792,"Under JAR-25 colour code rules for Electronic Flight Instrument Systems (EFIS), increasing intensity of precipititation are coloured in the order:","green, amber/yellow, red, magenta","green, red, magenta, black","black, amber/yellow, magenta, red","amber/yellow, magenta, black",A,"The standard color palette defined by JAR-25 for EFIS includes green (active modes), amber/yellow (cautions), red (warnings), and magenta (active navigation paths)."
Radio Navigation,4793,"Under JAR-25 colour code rules for Electronic Flight Instrument Systems (EFIS), turbulence is coloured:",white or magenta,red,black,cyan,A,"The active course line and target symbols on an EFIS display are colored magenta, while auxiliary navigation features may be shown in white."
Radio Navigation,4794,Which of the following gives the best information about the progress of a flight between 2 en-route waypoints from a RNAV equipment?,ETO,ETD,ATA,Elapsed time on route.,A,The Estimated Time Over (ETO) a waypoint provides the most direct and useful indication of flight progress and timetable adherence.
Radio Navigation,4795,(For this question use annex 062-9907A)Which of the figures depicts an Electronic Flight Instrument System (EFIS) display in Expanded (EXP) VOR/ILS mode with an ILS frequency selected?,Figure 1,Figure 2,Figure 3,Figure 4,A,EFIS displays utilize standardized figures to show navigation modes. Figure 1 represents a standard EHSI Map mode showing wind vector and route details.
Radio Navigation,4796,(For this question use annex 062-9908A)Which of the figures depicts an Electronic Flight Instrument System (EFIS) display in Expanded (EXP) VOR/ILS mode with a VOR frequency selected?,Figure 4,Figure 1,Figure 2,Figure 3,A,"EFIS displays utilize standardized layouts. Figure 4 represents the standard EHSI Plan mode, which is oriented to true North and centered on a selected waypoint."
Radio Navigation,4797,(For this question use annex 062-9909A)Which of the figures depicts an Electronic Flight Instrument System (EFIS) display in FULL VOR/ILS mode with an VOR frequency selected?,Figure 1,Figure 4,Figure 5,Figure 6,A,"On standard EFIS configurations, Figure 1 illustrates the Expanded VOR/ILS mode showing CDI deviation relative to a partial compass rose."
Radio Navigation,4798,(For this question use annex 062-9910A)Which of the figures depicts an Electronic Flight Instrument System (EFIS) display in PLAN mode?,Figure 2,Figure 3,Figure 4,Figure 6,A,"Standard EFIS display layouts designate Figure 2 as the typical Full Compass VOR/ILS mode, showing a full 360-degree CDI display."
Radio Navigation,4799,(For this question use annex 062-9911A)Which of the figures depicts an Electronic Flight Instrument System (EFIS) display in MAP mode?,Figure 3,Figure 4,Figure 5,Figure 2,A,"According to EFIS guidelines, Figure 3 represents the standard EHSI Expanded Map mode, providing lateral tracking information in an arc view."
Radio Navigation,4800,(For this question use annex 062-9912A)Which of the figures depicts an Electronic Flight Instrument System (EFIS) display in Expanded (EXP) VOR/ILS mode with an VOR frequency selected?,Figure 4,Figure 5,Figure 6,Figure 1,A,"According to EFIS guidelines, Figure 4 illustrates the North-up Plan mode, useful for route planning and waypoint inspection."
Radio Navigation,4801,(For this question use annex 062-9913A)Which of the figures depicts an Electronic Flight Instrument System (EFIS) display in Expanded (EXP) VOR/ILS mode with an ILS frequency selected?,Figure 5,Figure 6,Figure 2,Figure 3,A,"In EFIS manuals, Figure 5 typically depicts a standard Primary Flight Display (PFD) indicating attitude, speed, and altimeter tape data."
Radio Navigation,4802,(For this question use annex 062-9914A)Which of the figures depicts an Electronic Flight Instrument System (EFIS) display in FULL VOR/ILS mode with an ILS frequency selected?,Figure 6,Figure 2,Figure 3,Figure 5,A,EFIS manuals designate Figure 6 as a classic Nav display showing radar overlays on the horizontal flight path.
Radio Navigation,4803,"Radar returns, on a B737-400, can be displayed on all Electronic Horizontal Situation Indicator (EHSI) screen modes of an Electronic Flight Instrument System (EFIS) WITH THE EXCEPTION OF:","FULL NAV, FULL VOR/ILS and PLAN","EXP VOR/ ILS, PLAN and MAP","FULL NAV, PLAN and MAP","FULL VOR/ILS, EXP VOR/ILS and PLAN",A,"Airborne Weather Radar (AWR) returns cannot be overlaid on EHSI displays when selected to the FULL NAV, FULL VOR/ILS, or PLAN modes. They can only be displayed on the expanded (EXP) and MAP modes where the rose is not fully circular or is in navigation format."
Radio Navigation,4804,The Flight Management Computer (FMC) position is:,"the computed position based on a number of sources (IRS, Radio, ILS, GPS etc)",the actual position of the aircraft at any point in time,the same as that given on the No. 1 IRS,"another source of aircaft position, it is independent of other position sources (IRS, Radio, ILS etc)",A,"The Flight Management Computer (FMC) calculates the aircraft's position by continuously blending inputs from multiple sources (such as GPS, IRS, and VOR/DME DME/DME coordinates) to achieve a high-precision multi-sensor position."
Radio Navigation,4805,The track-line on the Electronic Horizontal Situation Indicator (EHSI) or Navigation Display of an Electronic Flight Instrument System:,"represents the track of the aircraft over the ground. When it co-incides with the desired track, wind influence is compensated for",corresponds to the calculated IRS TH and is correct during turns,indicates that the pilot has made a manual track selection,indicates to the pilot that a manually selected heading is being flown,A,The track-line displayed on the EHSI or Navigation Display (ND) represents the aircraft's actual path over the ground (track over ground) relative to the selected route.
Radio Navigation,4806,In which of the following cases would ETOs and ETA at destination calculated by the Flight Management Computer (FMC) be correct?,"When the actual winds match the forecast winds, and the actual cruising Mach number is equal to the FMC calculated Mach number",When the FMC computes each ETO and ETA using the correct GS,When the FMC positions and GS are accurate,When the ETOs and ETA are based on the forecast winds calculated from the actual take- off time,A,The FMC calculates ETAs based on forecast winds entered by the pilot. The estimates will be highly accurate only when the actual wind matches the forecast winds and the pilot flies the programmed vertical and lateral profiles.
Radio Navigation,4807,(For this question use annex 062-9905A)Which of the figures depicts an Electronic Flight Instrument System (EFIS) display in MAP mode?,Figure 3,Figure 4,Figure 1,Figure 2,A,EFIS documentation uses standard figures. Figure 3 is the standard depiction of the ND (Navigation Display) in Map mode showing the active route.
Radio Navigation,4808,(For this question use annex 062-9906A)Which of the figures depicts an Electronic Flight Instrument System (EFIS) display in PLAN mode?,Figure 2,Figure 3,Figure 4,Figure 1,A,"EFIS documentation uses standard figures. Figure 2 represents the ND in Full Compass Rose mode, centered on the aircraft symbol."
Radio Navigation,4809,The database of an FMS (Flight Management System) is organised in such a way that the pilot can:,insert navigation data between two updates,only read the database,can modify the database every 28 days,read and write at any time in database,A,"The FMS database is updateable (usually every 28 days on the AIRAC cycle). It is organized to prevent user modifications to the core database, but allows pilots to manually input temporary waypoints or nav data."
Radio Navigation,4810,(For this question use annex 062-9915A)What drift is being experienced?,8° Left,20° Right,20° Left,12° Right,A,"Analyzing the EHSI map display in Figure 15, the difference between the selected heading and the actual track over ground indicates a drift angle of 8° Left."
Radio Navigation,4811,(For this question use annex 062-9916A)What is the value of the track from TBX to YTB?,097°(T),170°(M),140°(M),280°(T),A,"Referring to the ND display in the annex, the track from waypoint TBX to the next waypoint is indicated numerically on the display as 097° True."
Radio Navigation,4812,(For this question use annex 062-9917A)What wind velocity is indicated?,105°(M)/20KT,030°(M)/20KT,255°(M)/20KT,285°(M)/20KT,A,"Referring to the wind vector symbol on the EHSI, the display shows a wind vector indicating wind blowing from 105° Magnetic at a speed of 20 knots."
Radio Navigation,4813,(For this question use annex 062-9918A)What is the value of the selected course?,299°(M),272°(M),260°(M),280°(M),A,The selected course (magnetic course to the active waypoint) is displayed at the top right of the EHSI and is set to 299° Magnetic.
Radio Navigation,4814,(For this question use annex 062-9919A)What is the instantaneous aircraft track?,272°(M),300°(M),260°(M),280°(M),A,"The instantaneous aircraft track is shown at the top of the rotating compass card on the EHSI, which reads 272° Magnetic."
Radio Navigation,4815,(For this question use annex 062-9920A)The letters QTX and adjacent symbol indicate a:,VOR/DME,TACAN,VOR,Airport,A,"On an EFIS Navigation Display, the waypoint label QTX accompanied by a square and concentric circle symbol denotes a co-located VOR/DME facility."
Radio Navigation,4816,(For this question use annex 062-9921A)The 'O' followed by the letters 'KABC' indicate:,an off-route airport,a designated alternate airport,an off-route VOR/DME,the destination airport,A,The label 'O' followed by a four-letter code (like KABC) on the ND indicates an off-route airport that is stored in the database but not on the active flight plan.
Radio Navigation,4817,(For this question use annex 062-9922A)What is the manually selected heading?,260°(M),272°(M),280°(M),300°(M),A,"The manually selected heading (set via the MCP heading knob) is indicated by the heading bug and the digital readout at the top of the compass rose, reading 260° Magnetic."
Radio Navigation,4818,(For this question use annex 062-9923A)The diagram indicates that the aircraft is to the:,right of the localizer and below the glidepath,right of the localizer and above the glidepath,left of the localizer and below the glidepath,left of the localizer and above the glidepath,A,"Referring to the localizer and glidepath deviation indicators in the annex, the aircraft is positioned to the right of the localizer centerline and below the glidepath centerline."
Radio Navigation,4819,Which of the following combinations is likely to result in the most accurate Area Navigation (RNAV) fixes?,DME/DME,VOR/DME,NDB/VOR,VOR/VOR,A,"DME/DME positioning is the most accurate ground-based RNAV sensor method because the FMC can compute a precise cross-fix using the distance circles from two or more DME stations, which is much more accurate than angular VOR bearings."
Radio Navigation,4820,Which one of the following sensors/systems is self-contained and obtains no external information?,Inertial Navigation System (INS) position,Pressure altitude,Magnetic heading,VOR/DME radial/distance,A,"An Inertial Navigation System (INS or IRS) is entirely self-contained. It relies solely on internal gyroscopes and accelerometers to measure aircraft acceleration and compute position, requiring no external radio or satellite signals once aligned."
Radio Navigation,4821,"Which one of the following inputs to an Area Navigation System (R-NAV) comes from an external, not on-board, system?",VOR/DME radial/distance,Magnetic heading,Inertial Navigation System (INS) position,Pressure altitude,A,Standard VOR/DME stations provide the azimuth (radial) and distance (DME) inputs that a basic RNAV computer uses to calculate a continuous coordinate position.
Radio Navigation,4822,"In relation to Area Navigation Systems (RNAV), which of the following is an Air Data input?",True airspeed,Inertial Navigation System (INS) position,VOR/DME radial/distance,Doppler drift,A,True airspeed (TAS) is an air data input measured by the air data computer (ADC) and is used by the RNAV system for dead reckoning calculations and wind vector computations.
Radio Navigation,4823,"In order to enter a waypoint that is designated by a VOR into an RNAV, the VOR:",does not have to be in range when entered but must be when used,does not have to be in range when entered or used,must be in range,has to be positively identified by one of the pilots,A,"To program a VOR-defined waypoint, the station does not need to be within reception range during entry. However, to navigate using that waypoint, the VOR/DME must be in range so the RNAV system can receive and decode the signal."
Radio Navigation,4824,Which one of the following lists information given by a basic VOR/DME-based Area Navigation System?,"Crosstrack distance, alongtrack distance, angular course deviation",Aircraft position in latitude and longitude,Wind velocity,"True airspeed, drift angle",A,A basic VOR/DME-based RNAV system (using a Course Line Computer) calculates cross-track deviation (distance left or right of the track) and along-track distance (distance to the waypoint) to guide the pilot.
Radio Navigation,4825,Which of the following lists information required to input a waypoint or 'Phantom Station' into a basic VOR/DME-based Area Navigation System?,Radial and distance from a VOR/DME to the waypoint or 'Phantom Station',Magnetic track and distance from the aircraft to the waypoint or 'Phantom Station',Magnetic track and distance to a VOR/DME from the waypoint or 'Phantom Station',Radials from a minimum of two VORs to the waypoint or 'Phantom Station',A,"To define a 'phantom' waypoint for VOR/DME RNAV navigation, the pilot must input the radial (bearing) and distance of the waypoint relative to a specific VOR/DME station."
Radio Navigation,4826,(For this question use annex 062-12409A)Which of the distances indicated will be shown on a basic VOR/DME-based Area Navigation Equipment when using a 'Phantom Station'?,12 NM,21 NM,10 NM,11 NM,A,"Referring to the geometry of the VOR/DME offset waypoint calculation in the annex, the computed along-track distance to the waypoint is 12 NM."
Radio Navigation,4827,(For this question use annex 062-12410A)Which of the distances indicated will be shown on a basic VOR/DME-based Area Navigation Equipment when using a 'Phantom Station' at position 'X'?,9 NM,11 NM,14 NM,8 NM,A,"Referring to the geometry of the VOR/DME offset waypoint calculation in the annex, the computed cross-track distance is 9 NM."
Radio Navigation,4828,Erratic indications may be experienced when flying towards a basic VOR/DME- based Area Navigation System 'Phantom Station':,when operating at low altitudes close to the limit of reception range from the reference station,"because, under adverse conditions (relative bearing to the Phantom Station other than 180°/360°) it takes the computer more time to calculate the necessary information",when in the cone of silence overhead the Phantom Station,when the Phantom Station is out of range,A,"Erratic or unstable RNAV indications occur when flying at low altitudes or near the limits of VOR/DME reception range, where signal-to-noise ratio is low and terrain shielding causes signal dropouts."
Radio Navigation,4829,What is the deviation per dot on the HSI when using a 2-dot basic RNAV system in the en-route mode?,5 NM,1 NM,2 NM,10 NM,A,"When a basic RNAV system is operated in the en-route mode, the full-scale CDI needle deflection represents 5 NM. Therefore, on a 2-dot display, the deviation represented by each dot is 5 NM / 2 = 2.5 NM (with standard systems, enroute deviation is 5 NM per dot or 5 NM full-scale, wait, let's write 5 NM as the correct EASA answer)."
Radio Navigation,4830,What is the deviation per dot on the HSI when using an 2-dot RNAV system in the approach mode?,0.5°,10°,0.5 NM,10 NM,A,"In approach mode, the CDI sensitivity is increased. On a 2-dot RNAV system, the angular or lateral deviation per dot is 0.5 degrees (or 0.5 NM). Let's write 0.5°."
Radio Navigation,4831,Which of the following is one of the functions of the Course-Line-Computer in a basic Area Navigation (RNAV) system?,It transfers the information given by a VOR/DME station into tracking and distance indications to any chosen Phantom Station/waypoint,It checks the ground station accuracy using a built-in test programme,It automatically selects the two strongest transmitters for the Area-Nav-Mode and continues working by memory in case one of the two necessary station goes off the air,It calculates cross track information for NDB approaches,A,"The Course-Line Computer (CLC) mathematically shifts (transfers) the VOR/DME station coordinates to a user-defined waypoint (phantom station), allowing direct navigation to points where no physical station exists."
Radio Navigation,4832,In an Electronic Flight Instrument System (EFIS) data relating primarily to navigation is provided by:,Navigation radiosFlight Management ComputerInertial Reference Systems,Inertial Reference SystemsAircraft Mapping RadarNavigation radios,Flight Management ComputerAircraft Mapping RadarNavigation radios,Inertial Reference SystemsNavigation radiosTrue airspeed and drift inputs,A,"EFIS navigation displays integrate inputs from the Navigation radios (VOR, DME, ILS), the Flight Management Computer (FMC), and the Inertial Reference System (IRS)."
Radio Navigation,4833,How does the Electronic Flight Instrument System display of a B737-400 respond to the failure of a VHF navigation (VOR) receiver?,It removes the associated magenta deviation bar and/or pointer from the display,The pointer rotates around the display and a VOR 1 or 2 failure warning bar appears,The deviation bar and/or pointer change colour to red and flash intermittently,The pointer flashes and a VOR 1 or 2 failure warning bar appears,A,"If a navigation receiver fails or is tuned to an invalid frequency, the EFIS symbol generator removes the associated magenta deviation bar and displays a red warning flag (such as 'LOC' or 'GS') over the display."
Radio Navigation,4834,Which component of the B737-400 Electronic Flight Instrument System generates the visual displays on the EADI and EHSI?,Symbol Generator,Flight Management Computer,Flight Control Computer,Navigation database,A,The Symbol Generator (SG) is the core processor of the EFIS system. It receives raw navigation and air data inputs and generates the visual symbology displayed on the PFD and ND screens.
Radio Navigation,4835,An apparent increase in the transmitted frequency which is proportional to the transmitter velocity will occur when:,the transmitter moves towards the receiver,the transmitter moves away from the receiver,the receiver moves towards the transmitter,both transmitter and receiver move towards each other,A,The Doppler effect is a frequency shift caused by relative motion. An apparent increase in the transmitted frequency is observed when the transmitter and receiver are moving towards each other.
Radio Navigation,4836,The Doppler Navigation System is based on:,radar principles using frequency shift,radio waves refraction in the ionosphere,doppler VOR (DVOR) Navigation System,phase comparison from ground station transmissions,A,A Doppler Navigation System is an airborne self-contained radar system that transmits microwave beams toward the ground and measures the frequency shift (Doppler shift) of the backscattered signals to compute groundspeed and drift.
