chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer
Flight Planning,2296,(For this question use annex 033-12337A )What minimum visibility is forecast for PARIS/CHARLES-DE-GAULLE at 2100 UTC ?,6000m,10km,8000m,2000m,A
Flight Planning,2297,"(For this question use annex 033-12338A )Which best describes the weather, if any, forecast for JOHANNESBURG/JAN SMUTS at 0400 UTC?",patches of fog,rain associated with thunderstorms,CAVOK,mist and/or fog,A
Flight Planning,2298,(For this question use annex 033-3315A or Route Manual chart E(HI)4 CAA- Edition)An aeroplane has to fly from Salzburg (48°00.2'N 012°53.6'E) to Klagenfurt (46°37.5'N 014°,,,,,A
Flight Planning,2299,"(For this question use annex 033-10989A or Route Manual chart E(HI)4 CAA- Edition)Of the following, the preferred airways routing from FRANKFURT FFM 114.2 (50°03' N008°38'E) to KOKSY (51°06'N 002°39'E) above FL245, on a Wednesday is :",UR10 NTM UB6 BUB ATS,UG1,UB69 DINKI UB6 BUB ATS,UG108 SPI UG1,A
Flight Planning,2300,"(For this question use annex 033- 10990A or Route Manual chart E(HI)5 CAA- Edition)Of the following, the preferred airways routing from MARTIGUES MTG 117.3 (43°23'N 005°05'E) to ST PREX SPR 113.9 (46°28'N 006°27'E) above FL245 is :",UB282 DGN UB46,UB284 VILAR UB28,UB28,UA6 LSA UG52,A
Flight Planning,2301,"(For this question use annex 033-10991A or Route Manual chart E(HI)5 CAA- Edition)Of the following, the preferred airways routing from AMBOISE AMB 113.7 (47°26'N 001°04'E) to AGEN AGN (43°53°'N 000°52'E) above FL200 is:",UA34,UB19 POI UB195,UH40 FOUCO UH20 PERIC UA34,UB19 CGC UA25,A
Flight Planning,2302,"(For this question use annex 033- 10992A or Route Manual chart E(HI)4 CAA- Edition)Of the following, the preferred airways routing from CLACTON CLN 114.55 (51°51'N 001°09'E) to DINARD DIN 114.3 (48°35'N 002°05'W) above FL245 is:",UB29 LAM UR1 ORTAC UR14,UR12 MID UA47 DPE UA475 SOKMU UH111,UR12 MID UR8 SAM UB11 BARLU UW115,UB29 LAM UR1 MID UA34 LILAN UR9,A
Flight Planning,2303,(For this question use annex 033-3313A or Route Manual chart E(HI)4 CAA- Edition)An aeroplane has to fly from Abbeville (50°08.1'N 001°51.3'E) to Biggin (51°19.8'N 000°00.2'E). What is the distance of this leg ?,100 NM,38 NM,64NM,62NM,A
Flight Planning,2304,(For this question use annex 033-3314A or Route Manual chart E(HI)4 CAA- Edition)An aeroplane has to fly from Abbeville (50°08.1'N 001°51.3'E) to Biggin (51°19.8'N 00°00.2'E). At Biggin you can find : 141°. This is :,The magnetic great circle course from Biggin to Abbeville.,The magnetic course to fly inbound to Biggin.,The average true course of the great circle from Biggin to Abbeville.,"The radial, referenced to true north, of Biggin to fly inbound.",A
Flight Planning,2305,(For this question use annex 033-9702A or Route Manual SID chart 20-3 for PARIS Carles-de-Gaulle)Planning an IFR-flight from Paris to London. Determine the distance of the departure route ABB 8A.,74.5 NM,72.5 NM,56 NM,83 NM,A
Flight Planning,2306,(For this question use annex 033-9703A or Route Manual SID chart 20-3 for PARIS Charles-de-Gaulle) Planning an IFR-flight from Paris (Charles de Gaulle) RWY 27 to London. Given: Distance from PARIS Charles-de-Gaulle to top of climb 50 NMDetermine the distance from the top of climb (TOC) to ABB 116.6.,24.5 NM,33 NM,36.5 NM,31 NM,A
Flight Planning,2307,(For this question use annex 033-3908A or Route Manual chart E(HI)4 CAA- Edition)Planning a IFR flight from Paris Charles de Gaulle (N49 00.9 E002 36.9) to London Heathrow(N51 29.2 W000 27.9).Find the average true course from Paris to London.,322°.,142°.,330°.,343°.,A
Flight Planning,2308,(For this question use annex 033-3909A or Route Manual chart E(HI)4 CAA- Edition)Planning a IFR flight from Paris Charles de Gaulle (N49 00.9 E002 36.9) to London Heathrow (N51 29.2 W000 27.9).Determine the preplanning distance by calculating the direct distance plus 10%.The preplanning distance is:,207 NM.,188 NM.,308 NM.,218 NM.,A
Flight Planning,2309,"(For this question use annexes 033-9707A, 033-9707B or Route Manual chart E(HI)4 CAA-Edition, Instrument approach chart ILS DME Rwy 27R)Planning an IFR-flight from Paris to London (Heathrow) via initial approach fix (IAF) Biggin VOR . Given: distance from top of descent (TOD) to Rwy 27R is 76 NMDetermine the distance from ABB 116.6 to TOD.",49 NM,60 NM,100 NM,55 NM,A
Flight Planning,2310,"(For this question use annex 033-9709A or SID chart Paris Charles de Gaulle 20-3 )Planning an IFR-flight from Paris Charles de Gaulle to London. SID is ABB 8A. Assume Variation 3° W, TAS 430kts, W/V 280/40 and distance to top of climb 50NMDetermine the magnetic course, ground speed and wind correction angle from top of climb to ABB 116.6.","MC 349°, GS 414 kt, WCA -5°","MC 169°, GS 414 kt, WCA +5°","MC 349°, GS 414 kt, WCA +5°","MC 169°, GS 450 kt, WCA +4°",A
Flight Planning,2311,"(For this question use annexes 033-9710A, 033-9710B and 033-9710C or Route Manual chart E(HI)4 CAA-Edition, STAR 10-2 and Instrument approach chart 11-4 ILS DME Rwy 27R for London Heathrow ) Planning an IFR-flight from Paris to London (Heathrow).Assume: STAR is BIG 2A, Variation 5° W, en-route TAS 430 kts, W/V 280/40, descent distance 76NM. Determine the magnetic course, ground speed and wind correction angle from ABB 116.6(N50 08.1 E001 51.3) to top of descent.","MC 321°, GS 396 kt, WCA -3°","MC 141°, GS 396 kt, WCA +3°","MC 319°, GS 396 kt, WCA -3°","MC 141°, GS 396 kt, WCA -3°",A
Flight Planning,2312,"(For this question use annex 033- 10993A or Route Manual chart E(HI)4 CAA- Edition)The magnetic course/distance from DINKELSBUHL DKB 117.8 (49°09'N010°14'E) to ERLANGEN ERL 114.9 (49°39'N011°09'E) on airway UR11 is,",050°/47 NM,230°/97NM,133°/85 NM,052°/97 NM,A
Flight Planning,2313,(For this question use annex 033- 10994A or Route Manual chart E(LO)6 )The magnetic course/distance from GROSTENQUIN GTQ 111.25 (49°00'N 006°43'E) to LINNA (49°41'N 006°15'E) on airway R7 is:,337°/46 NM,157°/58 NM,337°/31 NM,337°/58 NM,A
Flight Planning,2314,(For this question use annex 033- 10995A or Route Manual chart E(LO)5)The magnetic course/distance from ELBE LBE 115.1 (53°39'N 009°36'E) to LUNUD (54°50'N 009°19'E) on airway H12 is:,352°/72 NM,352°/96 NM,339°/80 NM,339°/125 NM,A
Flight Planning,2315,(For this question use annex 033- 10996A or Route Manual chart E(LO)5)The initial magnetic course/distance from EELDE EEL 112.4 (53°10'N 006°40'E) to WELGO (54°18'N 007°25'E) on airway A7 is:,024°/ 73 NM,023°/ 73 NM,024°/ 20 NM,024°/ 47 NM,A
Flight Planning,2316,(For this question use annex 033- 10997A or Route Manual chart E(LO)2)The magnetic course/distance from CAMBRAI CMB 112.6 (50°14'N 003°09'E) to TALUN (49°33'N 003°25'E) on airway B3 is:,169°/42 NM,349°/26 NM,169°/68 NM,349°/42 NM,A
Flight Planning,2317,(For this question use annex 033- 10998A or Route Manual chart E(LO)1)The magnetic course/distance from WALLASEY WAL 114.1 (53°23N 003°28'W° to LIFFY (53°29'N 005°30'W) on airway B1 is:,279°/85 NM,279°/114 NM,311°/114 NM,311°/85 NM,A
Flight Planning,2318,(For this question use annex 033- 10999A or Route Manual chart E(HI)4 CAA- Edition)The magnetic course/distance from TRENT TNT 115.7 (53°03'N 001°40'W) to WALLASEY WAL 114.1 (53°23'N 003°08W) on airway VR3 is:,297°/57 NM,117°/57 NM,297°/70 NM,117°/71 NM,A
Flight Planning,2319,(For this question use annex 033- 11000A or Route Manual chart E(HI)4 CAA- Edition)The magnetic course/distance from TANGO TGO 112.5 (48°37'N 009°16'E) to DINKELSBUHL DKB 117.8 (49°09'N 010°14E) on airway UR11 is:,052°/50 NM,007°/60 NM,105°/105 NM,132°/43 NM,A
Flight Planning,2320,(For this question use annex 033- 11001A or Route Manual chart E(HI)4 CAA- Edition)The magnetic course/distance from ST PREX SPR 113.9 (46°28'N 006°27'E) to FRIBOURG FRI 115.1 (46°47'N 007°14'E) on airway UG60 is:,061°/37 NM,048°/46 NM,061°/28 NM,041°/78 NM,A
Flight Planning,2321,(For this question use annex 033- 11002A or Route Manual chart E(HI)4 CAA- Edition)The magnetic course/distance from SALZBURG SBG 113.8 (48°00'N 012°54'E) to STAUB (48°44'N 012°38'E) on airway UB5 is:,346°/45 NM,346°/64 NM,166°/64 NM,346°/43 NM,A
Flight Planning,2322,(For this question use annex 033- 11003A or Route Manual chart E(HI)5 CAA- Edition)The magnetic course/distance from ELBA ELB 114.7 (42°44'N 010°24'E) to SPEZI (43°49'N 009°34'E) on airway UA35 is:,332°/76 NM,152°/42 NM,322°/60 NM,332°/118 NM,A
Flight Planning,2323,(For this question use annex 033- 11004A or Route Manual chart E(HI)5 CAA- Edition)The magnetic course/distance from LIMOGES LMG 114.5 (45°49'N 001°02'E) to CLERMONT FERRAND CMF 117.5 (45°47'N 003°11'E) on airway UG22 is:,094°/ 90 NM,067°/ 122 NM,113°/ 142 NM,046°/ 70 NM,A
Flight Planning,2324,(For this question use annex 033-3317A or Route Manual chart E(HI)4 CAA- Edition)An aeroplane has to fly from Salzburg (48°00.2'N 012°53.6'E) to Klagenfurt (46°37.5'N 014°,,,,,A
Flight Planning,2325,(For this question use annex 033- 11005A or Route Manual chart E(LO)1 )The radio navigation aid at TOPCLIFFE (54°12'N 001°22'W) is a:,"TACAN only, channel 84, (frequency 113.7 MHz)","TACAN, channel 84, and a VOR frequency 113.7 MHz only","TACAN, channel 84, and an NDB frequency 92 kHz only","VORTAC, frequency 113.7 MHz, and an NDB frequency 92 kHz",A
Flight Planning,2326,(For this question use annex 033- 11014A or Route Manual chart E(LO)5)The VOR and TACAN on airway G9 at OSNABRUCK (52°12'N 008°17'E) are:,"NOT frequency paired, and have different identifiers","frequency paired, and have different identifiers","NOT frequency paired, and have the same identifier","frequency paired, and have the same identifier",A
Flight Planning,2327,(For this question use annex 033- 11015A or Route Manual chart E(LO)5)The NDB at DENKO (52°49'N 015°50'E) can be identified on:,"Frequency 440 kHz, BFO on","Channel 440, BFO on","Channel 440, BFO off","Frequency 440 kHz, BFO off",A
Flight Planning,2328,(For this question use annex 033- 11016A or Route Manual chart E(LO)5)The airway intersection at RONNEBY (56°18'N 015°16'E) is marked by:,an NDB callisign N,a TACAN callsign RON,a fan marker callsign LP,an NDB callsign LF,A
Flight Planning,2329,(For this question use annex 033- 11006A or Route Manual chart E(HI)4 CAA- Edition)The radio navigation aid serving STRASBOURG (48°30'N 007°34'E) is a:,"VOR/TACAN, frequency 115.6 MHz","VOR only, frequency 115.6 MHz","DME only, channel 115.6","TACAN only, frequency 115.6 MHz",A
Flight Planning,2330,(For this question use annex 033- 11007A or Route Manual chart E(HI)4 CAA- Edition)The radio navigation aid at ST DIZIER (48°38N 004°53'E) is a:,"TACAN, channel 87, frequency 114.0 MHz","VOR, frequency 114.0 MHz, and TACAN channel 87","TACAN, channel 114.0","TACAN, channel 87, and NDB frequency 114.0 kHz",A
Flight Planning,2331,(For this question use annex 033- 11008A or Route Manual chart E(HI)4 CAA- Edition)The radio navigation aid at ZURICH (47°36'N 008°49'E) is :,"a VOR only, frequency 115.0 MHz","a VOR/DME, frequency 115.0MHz","an NDB only, frequency 115.0 kHz","a TACAN, frequency 115.0 MHz",A
Flight Planning,2332,(For this question use annex 033- 11009A or Route Manual chart E(HI)4 CAA- Edition)The radio navigation aid STAD (51°45'N 004°15'E) is:,"an NDB, frequency 386 kHz","a VOR, frequency 386 MHz","a VOR/DME, on channel 386","a TACAN, on channel 386",A
Flight Planning,2333,(For this question use annex 033- 11010A or Route Manual chart E(HI)4 CAA- Edition)The radio navigation aid at CHIOGGIA (45°04'N 012°17'E) is a:,"VOR/DME, frequency 114.1 MHz, and NDB frequency 408 kHz","VOR, frequency 114.1 MHz, and TACAN channel 408","VOR, frequency 114.1 MHz, and TACAN frequency 408 MHz","VOR/DME only, frequency 114.1 MHz",A
Flight Planning,2334,(For this question use annex 033- 11011A or Route Manual chart E(HI)4 CAA- Edition)The radio navigation aid on airway UG4 at LUXEUIL (47°41'N 006°18'E) is a:,"VOR only, identifier LUL","VOR, identifier LUL, frequency paired with TACAN identifier LXI","VOR/DME and NDB, identifier LXI","VOR/DME only, identifier LUL",A
Flight Planning,2335,(For this question use annex 033- 11012A or Route Manual chart E(LO)1)The radio navigation aid at BELFAST CITY (54°37'N 005°53'W) is :,"an NDB, frequency 420 kHz, NOT continuous operation","a TACAN, channel 420","a fan marker, frequency 420 kHz","an NDB, frequency 420 kHz, continuous operation",A
Flight Planning,2336,(For this question use annex 033- 11013A or Route Manual chart E(LO)1)The radio navigation aid at SHANNON (52°43'N 008°53'W) is :,"a VOR/DME, frequency 113.3 MHz","an NDB, frequency 352 kHz","a TACAN, frequency 113.3 kHz","a VOR only, frequency 113.3 MHz",A
Flight Planning,2337,(For this question use annex 033-3316A or Route Manual chart E(HI)4 CAA- Edition)An aeroplane has to fly from Salzburg (48°00.2'N 012°53.6'E) to Klagenfurt (46°37.5'N 014°,,,,,A
Flight Planning,2338,(For this question use annex 033- 11021A or Route Manual chart E(HI)4 CAA- Edition)Aeroplanes intending to use airway UR14 should cross GIBSO intersection (50°45'N 002°30'W) at or above:,FL250,FL140,FL160,FL200,A
Flight Planning,2339,An airway is marked 3500T 2100 a. This indicates that:,the minimum obstruction clearance altitude (MOCA) is 3500 ft,the minimum enroute altitude (MEA) is 3500 ft,the airway base is 3500 ft MSL,the airway is a low level link route 2100 ft - 3500 ft MSL,A
Flight Planning,2340,(For this question use annex 033- 11023A or Route Manual chart E(HI)5 CAA- Edition)The minimum enroute altitude available on airway UR160 from NICE NIZ 112.4 (43°46'N 007°15'E) to BASTIA BTA 116.2 (42°32'N 009°29'E) is:,FL250,FL200,FL210,FL260,A
Flight Planning,2341,((For this question use annex 033- 11024A or Route Manual chart E(HI)4 CAA- Edition)The minimum enroute altitude that can be maintained continuously on airway UA34 from WALLASEY WAL 114.1 (53°23'N 003°08'W) to MIDHURST MID 114.0 (51°03'N 000°37'W) is :,FL290,FL245,FL250,FL330,A
Flight Planning,2342,(For this question use annex 033- 11025A or Route Manual chart E(LO)1)The minimum enroute altitude that can be maintained continuously on airway G1 from STRUMBLE STU 113.1 (52°00'N 005°02'W) to BRECON BCN 117.45 (51°43'N 003°16'W) is :,FL110,FL80,4100ft MSL,2900 ft MSL,A
Flight Planning,2343,An airway is marked FL 80 1500 a. This indicates that:,the minimum enroute altitude (MEA) is FL 80.,the airway base is 1500 ft MSL.,the airways extends from 1500 ft MSL to FL 80.,1500 ft MSL is the minimum radio reception altitude (MRA).,A
Flight Planning,2344,(For this question use annex 033- 11027A or Route Manual chart E(LO)2)The minimum enroute altitude (MEA) that can be maintained continuously on airway G4 from JERSEY JSY 112.2 (49°13'N 002°03'W) to LIZAD (49°35'N 004°20'W) is :,FL140,FL60,2800 ft MSL,1000 ft MSL,A
Flight Planning,2345,An airway is marked 5000 2900a. The notation 5000 is the :,minimum enroute altitude (MEA),maximum authorised altitude (MAA),minimum holding altitude (MHA),base of the airway (AGL),A
Flight Planning,2346,(For this question use annex 033- 11029A or Route Manual chart E(LO)5)The minimum enroute altitude that can be maintained continuously on airway B65/H65 from DOXON (55°27'N 018°10'E) to RONNE ROE 112.0 (55°04'N 014°46'E) is :,FL100,FL60,1000ft,2500 ft,A
Flight Planning,2347,Unless otherwise shown on charts for standard instrument departure the routes are given with:,magnetic course,magnetic headings,true course,true headings,A
Flight Planning,2348,(For this question use annex 033-3906A or Route Manual chart SID PARIS Charles- De-Gaulle (20-3))Planning a IFR flight from Paris (Charles de Gaulle) to London (Heathrow).Find the elevation of the departure aerodrome.,387 ft.,268 ft.,217 ft.,2 ft.,A
Flight Planning,2349,(For this question use annex 033-3907A or Route Manual chart STAR LONDON Heathrow (10-2))Planning a IFR flight from Paris (Charles de Gaulle) to London (Heathrow).Find the elevation of the destination aerodrome.,80 ft.,77 ft.,177 ft.,100 ft.,A
Flight Planning,2350,(For this question use annex 033-9712A and 033-9712 B or Route Manual STAR 10-2 and Instrument approach chart 11-4 ILS/DME Rwy 27R for London (Heathrow))Planning an IFR-flight from Paris to London (Heathrow).Name the identifier and frequency of the initial approach fix (IAF) of the BIG 2A arrival route.,BIG 115.1 MHz,EPM 316 kHz,OCK 115.3 MHz,BIG 115.1 kHz,A
Flight Planning,2351,"(For this question use annex 033- 11040A or Route Manual STAR charts for ZURICH (10-2,10-2A,10-2B))Aeroplane arriving via route BLM 2Z only, should follow the following route to EKRON int:",BLM R111 to GOLKE int then TRA R-247 inbound to EKRON int,TRA R247 outbound to EKRON int,WIL R018 outbound to EKRON int,HOC R067 via GOLKE to EKRON int,A
Flight Planning,2352,"(For this question use annex 033- 11041A or Route Manual SID chart for MUNICH(10-3C,10-3D))Which is the correct departure via KEMPTEN from runway 26L ?",KEMPTEN FIVE SIERRA,KEMPTEN THREE ECHO,KEMPTEN THREE QUEBEC,KEMPTEN THREE NOVEMBER,A
Flight Planning,2353,(For this question use annex 033- 11042A or Route Manual STAR chart for LONDON HEATHROW (10-2D))The minimum holding altitude (MHA) and maximum holding speed (IAS) at MHA at OCKHAM OCK 115.3 are:,7000 ft and 220kt,9000ft and 220kt,7000ft and 250kt,9000ft and 250kt,A
Flight Planning,2354,(For this question use annex 033- 11043A or Route Manual STAR charts for PARIS CHARLES DE GAULLE (20-2))The route distance from CHIEVRES (CIV) to BOURSONNE (BSN) is :,96 NM,83 NM,88 NM,73 NM,A
Flight Planning,2355,(For this question use annex 033- 11044A or Route Manual SID chart for LONDON HEATHROW (10-3))Which of the following is a correct Minimum Safe Altitude (MSA) for the Airport?,West sector 2100 ft within 25 NM,West sector 2300 ft within 25 NM,East sector 2100 ft within 50 NM,East sector 2300 ft within 50 NM,A
Flight Planning,2356,"(For this question use annex 033- 11045A or Route Manual STAR chart for MADRID BARAJAS (10-2A,B))For runway 33 arrivals from the east and south, the Initial Approach Fix (IAF) inbound from airway UR10 is :",VTB,CJN,CENTA,MOTIL,A
Flight Planning,2357,(For this question use annex 033- 11046A or Route Manual SID charts for ZURICH (10-3))Which is the correct ALBIX departure via AARAU for runway 16?,ALBIX 7S,ALBIX 7A,ALBIX 6H,ALBIX 6E,A
Flight Planning,2358,(For this question use annex 033- 11047A or Route Manual SID chart for AMSTERDAM SCHIPHOL (10-3B))The route distance from runway 27 to ARNEM is:,67 NM,35 NM,59 NM,52 NM,A
Flight Planning,2359,(For this question use annex 033- 11048A or Route Manual SID chart for AMSTERDAM SCHIPHOL (10-3))Which of the following statements is correct for ANDIK departures from runway 19L?,Contact SCHIPOL DEPARTURE 119.05 passing 2000 ft and report altitude,Cross ANDIK below FL60,The distance to ANDIK is 25 NM,Maximum IAS 250kt turning left at SPL 3.1 DME,A
Flight Planning,2360,"(For this question use annex 033- 11049A or Route Manual STAR charts for MUNICH (10-2A,B))The correct arrival route and Initial Approach Fix (IAF) for an arrival from the west via TANGO for runway 08 L/R is:","AALEN 1T, IAF ROKIL","AALEN 1T, IAF MBG","NDG 1T, IAF ROKIL","DKB 1T, IAF ROKIL",A
Flight Planning,2361,"From which of the following would you expect to find information regarding known short unserviceability of VOR, TACAN, and NDB ?",NOTAM,AIP (Air Information Publication),SIGMET,ATCC broadcasts,A
Flight Planning,2362,From which of the following would you expect to find the dates and times when temporary danger areas are active,NOTAM and AIP (Air Information Publication),Only AIP (Air Information Publication),SIGMET,RAD/NAV charts,A
Flight Planning,2363,From which of the following would you expect to find details of the Search and Rescue organisation and procedures (SAR) ?,AIP (Air Information Publication),ATCC broadcasts,NOTAM,SIGMET,A
Flight Planning,2364,From which of the following would you expect to find facilitation information (FAL) regarding customs and health formalities ?,AIP (Air Information Publication),NAV/RAD charts,ATCC,NOTAM,A
Flight Planning,2365,(For this question use annex 033-3312A or Route Manual chart E(HI)4 CAA- Edition)An aeroplane has to fly from Abbeville (50°08.1'N 001°51.3'E) to Biggin (51°19.8'N 00°00.2'E). What is the first FL above FL295 that can be flown on an IFR flightplan ?,FL 310,FL 330,FL 320,FL 300,A
Flight Planning,2366,"You must fly IFR on an airway orientated 135° magnetic with a MSA at 7 800 ft. Knowing the QNH is 1 025 hPa and the temperature is ISA + 10°, the minimum flight level you must fly at is:",90,80,75,70,A
Flight Planning,2367,"An aircraft, following a 215° true track, must fly over a 10 600 ft obstacle with a minimum obstacle clearance of 1 500 ft. Knowing the QNH received from an airport close by, which is almost at sea-level, is 1035 and the temperature is ISA -15°C, the minimum flight level will be:",140,120,130,150,A
Flight Planning,2368,"(For this question use annex 033-9553A or Flight Planning Manual MRJT 1 Figure 4.2.1)Find the OPTIMUM ALTITUDE for the twin jet aeroplane. Given: Cruise mass=50000 kg, .78 MACH",35500 ft,36200 ft,36700 ft,maximum operating altitude,A
Flight Planning,2369,"(For this question use annexes 033-9554A and 033-9554B or Flight Planning Manual MRJT 1 Paragraph 2.1 and Figure 4.2.1)Find the FUEL MILEAGE PENALTY for the twin jet aeroplane with regard to the given FLIGHT LEVEL . Given: Long range cruise, Cruise mass=53000 kg, FL 310",4%,1%,10%,0%,A
Flight Planning,2370,"(For this question use annex 033-9552A or Flight Planning Manual MRJT 1 Figure 4.2.1)Find the OPTIMUM ALTITUDE for the twin jet aeroplane. Given: Cruise mass=54000 kg, Long range cruise or .74 MACH",34500 ft,33800 ft,35300 ft,maximum operating altitude,A
Flight Planning,2371,"On an IFR navigation chart, in a 1° quadrant of longitude and latitude, appears the following information """"80"""". This means that within this quadrant:",the minimum safe altitude is 8 000 ft,the minimum flight level is FL 80,the altitude of the highest obstacle is 8 000 ft,the floor of the airway is at 8 000 ft,A
Flight Planning,2372,(For this question use annex 033- 11030A or Route Manual chart E(HI)4 CAA- Edition)An appropriate flight level for flight on airway UR1 from ORTAC (50°00'N 002°00'W) to MIDHURST MID 114.0 (51°03'N 000°37'W) is:,FL250,FL260,FL240,FL230,A
Flight Planning,2373,(For this question use annex 033- 11031A or Route Manual chart E(HI)4 CAA- Edition)An appropriate flight level for flight on airway UG1 from ERLANGEN ERL 114.9 (49°39°'N 011°09'E) to FRANKFURT FFM 114.2 (50°03'N 008°38'E) is :,FL310,FL290,FL300,FL320,A
Flight Planning,2374,(For this question use annex 033- 11032A or Route Manual chart E(LO)5)An appropriate flight level for flight on airway G9 from SUBI SUI 116.7 (52°23'N 014°35'E) to CZEMPIN CZE 114.5 (52°08'N 016°44'E) is:,FL70,FL50,FL60,FL80,A
Flight Planning,2375,(For this question use annex 033- 11033A or Route Manual chart E(HI)5 CAA- Edition)An appropriate flight level for flight on airway UG5 from MENDE- NASBINALS MEN 115.3 (44°36'N 003°10'E) to GAILLAC GAI 115.8 (43°57'N 001°50'E) is :,FL290,FL280,FL300,FL310,A
Flight Planning,2376,(For this question use annex 033- 11034A or Route Manual chart E(HI)5 CAA- Edition)An appropriate flight level for flight on airway UR24 from NANTES NTS 117.2 (47°09'N 001°37'W) to CAEN CAN 115.4 (49°10'N 000°27'W) is:,FL310,FL290,FL300,FL270,A
Flight Planning,2377,(For this question use annex 033- 11035A or Route Manual chart E(LO)2)An appropriate flight level for flight on airway B3 from CHATILLON CTL 117.6 (49°08'N 003°35'E) to CAMBRAI CMB 112.6 (50°14'N 003°09'E) is :,FL170,FL80,FL60,FL50,A
Flight Planning,2378,(For this question use annex 033- 11036A or Route Manual chart E(LO)6)An appropriate flight level for flight on airway W37 from CHEB OKG 115.7 (50°04'N 012°24'E) to RODING RDG 114.7 (49°02'N 012°32'E) is :,FL80,FL40,FL50,FL70,A
Flight Planning,2379,(For this question use annex 033- 11037A or Route Manual chart E(LO)6)An appropriate flight level for flight on airway R10 from MONTMEDY MMD 109.4 (49°24'N 005°08'E) to CHATILLON CTL 117.6 (49°08'N 003°35'E) is :,FL60,FL70,FL50,FL40,A
Flight Planning,2380,An appropriate flight level for IFR flight in accordance with semi-circular height rules on a course of 180° (M) is:,FL100,FL90,FL95,FL105,A
Flight Planning,2381,An appropriate flight level for IFR flight in accordance with semi-circular height rules on a magnetic course of 200° is:,FL310,FL320,FL290,FL300,A
Flight Planning,2382,"On an instrument approach chart, a minimum sector altitude (MSA) is defined in relation to a radio navigation facility. Without any particular specification on distance, this altitude is valid to:",25 NM,20 NM,15 NM,10 NM,A
Flight Planning,2383,"An IFR flight is planned outside airways on a course of 235° magnetic. The minimum safe altitude is 7800 ft. Knowing the QNH is 995 hPa, the minimum flight level you must fly is:",100,90,85,80,A
Flight Planning,2384,An aeroplane has the following masses:ESTLWT= 50 000 kgTrip fuel= 4 300 kgContingency fuel= 215 kgAlternate fuel (final reserve included)= 2 100kgTaxi= 500 kgBlock fuel= 7 115 kgBefore departure the captain orders to make the block fuel 9 000 kg.The trip fuel in the operational flight plan should read:,4 300 kg.,6 185 kg.,9 000 kg.,6 400 kg.,A
Flight Planning,2385,(For this question use annex 033- 11058A or Route Manual chart LONDON HEATHROW ILS DME Rwy 09L (11-2))The Decision Altitude (DA) for a ILS straight- in landing is :,280 ft,200 ft,400 ft,480 ft,A
Flight Planning,2386,(For this question use annex 033- 11059A or Route Manual chart AMSTERDAM SCHIPHOL ILS DME Rwy 22 (11-6))The Missed Approach procedure is to climb to an alitude of (i)------------ on a track of (ii) ----------,(i) 2000 ft (ii) 160°,(i) 200 ft (ii) 223°,(i) 3000 ft (ii) 160°,(i) 3000 ft (ii) 223°,A
Flight Planning,2387,(For this question use annex 033- 11060A or Route Manual chart MADRID BARAJAS ILS DME Rwy 33 (11-1))The minimum glide slope interception altitude for a full ILS is:,4000 ft,3500 ft,2067 ft,1567 ft,A
Flight Planning,2388,(For this question use annex 033- 11061A or Route Manual chart AMSTERDAM JAA MINIMUMS (10-9X)The Radio Altimeter minimum altitude for a CAT 2 ILS DME approach to Rwy 01L is :,100 ft,88 ft,300 ft,188 ft,A
Flight Planning,2389,"(For this question use annex 033- 11062A or Route Manual chart LONDON HEATHROW ILS DME Rwy 09R (11-1))The Minimum Descent Altitude (MDA) for an ILS glide slope out, is:",480 ft,405 ft,275 ft,200 ft,A
Flight Planning,2390,(For this question use annex 033- 11063A or Route Manual chart PARIS CHARLES DE GAULLE ILS Rwy 27 (21-2))The crossing altitude and descent instruction for a propeller aircraft at COULOMMIERS (CLM) are :,Cross at FL60 descend to 4000 ft,Cross at FL70 descend to 4000 ft,Cross at FL80 descend to FL70,Cross at FL60 and maintain,A
Flight Planning,2391,(For this question use annex 033- 11064A or Route Manual chart MUNICH ILS Rwy 26R (11-4))The ILS frequency and identifier are:,108.7 IMNW,108.7 IMSW,108.3 IMNW,108.3 IMSW,A
Flight Planning,2392,(For this question use annex 033- 11065A or Route Manual chart PARIS CHARLES DE GAULLE ILS Rwy 10 (21-8))The ILS localizer course is :,088°,100°,118°,268°,A
Flight Planning,2393,"(For this question use annex 033- 11066A or Route Manual chart ZURICH ILS Rwy 16 (11-2))The lowest published authorised RVR for an ILS approach glide slope out, all other aids serviceable, aeroplane category A is:",720m,600m,800m,1500m,A
Flight Planning,2394,(For this question use annex 033- 11067A or Route Manual chart MUNICH NDB DME Rwy 26L approach (16-3))The frequency and identifier of the NDB for the published approachs are:,400 MSW,338 MNW,108.6 DMS,112.3 MUN,A
Flight Planning,2395,The required time for final reserve fuel for turbojet aeroplane is:,30 min.,45 min.,60 min.,Variable with wind velocity.,A
Flight Planning,2396,The purpose of the decision point procedure is ?,To reduce the minimum required fuel and therefore be able to increase the traffic load.,To reduce the landing weight and thus reduce the structural stress on the aircraft.,To increase the safety of the flight.,To increase the amount of extra fuel.,A
Flight Planning,2397,"When using decision point procedure, you reduce the",contingency fuel by adding contingency only from the burnoff between decision point and destination.,contingency fuel by adding contingency only from the burnoff between the decision airport and destination.,reserve fuel from 10% down to 5%.,holding fuel by 30%.,A
