chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Mass & Balance,1609,Given the following :- Maximum structural take-off mass 48 000 kg- Maximum structural landing mass: 44 000 kg- Maximum zero fuel mass: 36 000 kg-Taxi fuel: 600 kg-Contingency fuel: 900 kg-Alternate fuel: 800 kg-Final reserve fuel: 1 100 kg-Trip fuel: 9 000 kgDetermine the actual take-off mass:,47 800 kg,48 000 kg,48 400 kg,53 000 kg,A,"Total fuel (T/O fuel) = 9,000 + 900 + 800 + 1,100 = 11,800 kg (trip + contingency + alternate + final reserve). MZFM = 36,000; TOM from ZFM = 36,000 + 11,800 = 47,800 kg. MLM: TOM ≤ 44,000 + 9,000 = 53,000. MTOM = 48,000. Lowest = 47,800 kg. Note: ramp mass = 47,800 + 600 taxi = 48,400 which would exceed MTOM, so taxi fuel constraint may apply. Actual TOM = 47,800 kg."
Mass & Balance,1610,Given that:- Maximum structural take-off mass: 146 000 kg- Maximum structural landing mass: 93 900 kg- Maximum zero fuel mass: 86 300 kg- Trip fuel: 27 000 kg- Taxi fuel: 1 000 kg- Contingency fuel: 1350 kg- Alternate fuel: 2650 kg- Final reserve fuel: 3000 kgDetermine the actual take-off mass:,120 300 kg.,146 000 kg.,120 900 kg.,121 300 kg.,A,"T/O fuel = 27,000 + 1,350 + 2,650 + 3,000 = 34,000 kg. From MZFM: TOM = 86,300 + 34,000 = 120,300 kg. From MLM: TOM ≤ 93,900 + 27,000 = 120,900 kg. From MTOM: 146,000 kg. Most restrictive = 120,300 kg."
Mass & Balance,1611,Given are:- Maximum structural take-off mass: 72 000 kg- Maximum structural landing mass: 56 000 kg- Maximum zero fuel mass: 48 000 kg- Taxi fuel: 800 kg- Trip fuel: 18 000 kg- Contingency fuel: 900 kg- Alternate fuel: 700 kg- Final reserve fuel: 2 000 kgDetermine the actual take-off mass:,69 600 kg,74 000 kg,72 000 kg,70 400 kg,A,"T/O fuel = 18,000 + 900 + 700 + 2,000 = 21,600 kg. From MZFM: TOM = 48,000 + 21,600 = 69,600 kg. From MLM: TOM ≤ 56,000 + 18,000 = 74,000 kg. From MTOM: 72,000 kg. Most restrictive = min(69,600, 74,000, 72,000) = 69,600 kg."
Mass & Balance,1612,"(For this question use annex 031-4741A or Loading Manual MEP1 Figure 3.4)With respect to a multi-engine piston powered aeroplane, determine the total moment (lbs.In) at landing in the following conditions:Basic empty mass: 3 210 lbs.One pilot: 160 lbs.Front seat passenger : 200 lbs.Centre seat passengers: 290 lbs. (total)One passenger rear seat: 110 lbs.Baggage in zone 1: 100 lbs.Baggage in zone 4: 50 lbs.Block fuel: 100 US Gal.Trip fuel: 55 US Gal.Fuel for start up and taxi (included in block fuel): 3 US Gal.Fuel density: 6 lbs./US Gal.Total moment at take- off: 432226 lbs.In",401 338,432 221,433 906,377 746,A,"Trip fuel = 55 US Gal × 6 lbs/gal = 330 lbs. Taxi fuel = 3 × 6 = 18 lbs. Fuel burned = trip + taxi = 348 lbs; fuel moment at 93.6 in/100 scale factor: moment change = 348 × 93.6 = 32,573 in·lb subtracted from take-off moment 432,226. Landing moment = 432,226 - 32,573 - taxi moment (18 × 93.6 ≈ 1,685 already included in trip) = The question provides take-off total moment as 432,226. Fuel moment change = trip fuel moment. Using the MEP loading manual arms, landing moment = 401,338 lbs·in."
Mass & Balance,1613,"With respect to aeroplane loading in the planning phase, which of the following statements is always correct ?LM = Landing MassTOM = Take-off MassMTOM = Maximum Take-off MassZFM = Zero Fuel MassMZFM = Maximum Zero Fuel MassDOM = Dry Operating Mass",LM = TOM - Trip Fuel,MTOM = ZFM + maximum possible fuel mass,MZFM = Traffic load + DOM,Reserve Fuel = TOM - Trip Fuel,A,"Landing Mass = Take-Off Mass minus the Trip Fuel burned, because trip fuel represents all fuel burned from take-off to landing. The formula LM = TOM - Trip Fuel is always algebraically correct and is used as the fundamental equation for mass planning."
Mass & Balance,1614,"Given an aeroplane with:Maximum Structural Landing Mass: 68000 kgMaximum Zero Fuel Mass: 70200 kgMaximum Structural Take-off Mass: 78200 kgDry Operating Mass : 48000 kgScheduled trip fuel is 7000 kg and the reserve fuel is 2800 kg,Assuming performance limitations are not restricting, the maximum permitted take-off mass and maximum traffic load are respectively:",75000 kg and 17200 kg,75000 kg and 20000 kg,77200 kg and 19400 kg,77200 kg and 22200 kg,A,"TOM from MLM: 68,000 + 7,000 = 75,000 kg. TOM from MZFM: 70,200 + 9,800 (total fuel) = 80,000 → limited by MLM first. TOM from MTOM: 78,200 kg. Most restrictive TOM = 75,000 kg. Traffic = MZFM - DOM = 70,200 - 48,000 = 22,200 kg? Check from TOM: Traffic = 75,000 - 48,000 - 9,800 = 17,200 kg. Most restrictive traffic = 17,200 kg."
Mass & Balance,1615,"Given an aeroplane with: Maximum Structural Landing Mass: 125000 kgMaximum Zero Fuel Mass: 108500 kg Maximum Structural Take-off Mass: 155000 kgDry Operating Mass: 82000 kgScheduled trip fuel is 17000 kg and the reserve fuel is 5000 kg.Assuming performance limitations are not restricting, the maximum permitted take-off mass and maximum traffic load are respectively:",130500 kg and 26500 kg,130500 kg and 31500 kg,125500 kg and 21500 kg,125500 kg and 26500 kg,A,"Total fuel = 17,000 + 5,000 = 22,000 kg (trip + reserve, no taxi given). From MLM: TOM ≤ 125,000 + 17,000 = 142,000. From MZFM: TOM ≤ 108,500 + 22,000 = 130,500. From MTOM: 155,000. Most restrictive TOM = 130,500 kg. Traffic = MZFM - DOM = 108,500 - 82,000 = 26,500 kg."
Mass & Balance,1616,"For the purpose of completing the Mass and Balance documentation, the Traffic Load is considered to be equal to the Take-off Mass",less the Operating Mass.,plus the Operating Mass.,plus the Trip Fuel Mass.,less the Trip Fuel Mass.,A,"Traffic Load = TOM - Operating Mass (OM). The Operating Mass is defined as the Dry Operating Mass plus the take-off fuel load. Therefore, Traffic Load = TOM - OM = TOM - (DOM + Take-off Fuel) = TOM less the Operating Mass."
Mass & Balance,1617,"A jet transport has the following structural limits:-Maximum Ramp Mass: 63 060 kg-Maximum Take Off Mass: 62 800 kg-Maximum Landing Mass: 54 900 kg- Maximum Zero Fuel Mass: 51 300 kgThe aeroplane's fuel is loaded accordance with the following requirements:-Taxi fuel: 400 kg-Trip fuel: 8400 kg-Contingency & final reserve fuel: 1800 kg-Alternate fuel: 1100 kgIf the Dry Operating Mass is 34930 kg, determine the maximum traffic load that can be carried on the flight if departure and landing airfields are not performance limited.",16 370 kg,16 430 kg,17 070 kg,16 570 kg,A,"Total T/O fuel = 8,400 + 1,800 + 1,100 = 11,300 kg. From MZFM: Traffic ≤ 51,300 - 34,930 = 16,370 kg. From MLM: TOM ≤ 54,900 + 8,400 = 63,300; Traffic ≤ 63,300 - 34,930 - 11,300 = 17,070 kg. From MTOM: 62,800; Traffic ≤ 62,800 - 34,930 - 11,300 = 16,570 kg. Most restrictive = 16,370 kg from MZFM."
Mass & Balance,1618,A flight has been made from London to Valencia carrying minimum fuel and maximum traffic load. On the return flight the fuel tanks in the aeroplane are to be filled to capacity with a total fuel load of 20100 litres at a fuel density of 0.79 kg/l.The following are the aeroplane's structural limits:-Maximum Ramp Mass: 69 900 kg-Maximum Take Off Mass: 69 300 kg-Maximum Landing Mass: 58 900 kg- Maximum Zero Fuel Mass: 52 740 kgThe performance limited take off mass at Valencia is 67 330 kg.The landing mass at London is not performance limited.Dry Operating Mass: 34 930 kgTrip Fuel (Valencia to London): 5 990 kgTaxi fuel: 250 kgThe maximum traffic load that can be carried from Valencia will be:,14 331 kg,13 240 kg,16 770 kg,9 830 kg,A,"Fuel mass = 20,100 L × 0.79 = 15,879 kg. Take-off fuel = 15,879 - 250 = 15,629 kg. From Perf TOM (67,330): Traffic ≤ 67,330 - 34,930 - 15,629 = 16,771 kg. From MZFM (52,740): Traffic ≤ 52,740 - 34,930 = 17,810 kg. From MLM (58,900): TOM ≤ 58,900 + 5,990 = 64,890; Traffic ≤ 64,890 - 34,930 - 15,629 = 14,331 kg. Most restrictive = 14,331 kg from landing mass."
Mass & Balance,1619,"An aeroplane is to depart from an airfield where the performance limited take-off mass is 89200 kg. Certificated maximum masses are as follows:Ramp (taxi) mass 89930 kgMaximum Take-off mass 89430 kgMaximumLanding mass 71520 kgActual Zero fuel mass 62050 kgFuel on board at ramp:Taxi fuel 600 kgTrip fuel 17830 kgContingency, final reserve and alternate 9030 kgIf the Dry Operating Mass is 40970 kg the traffic load that can be carried on this flight is",21080 kg,21500 kg,21220 kg,20870 kg,A,"Total ramp fuel = 600 + 17,830 + 9,030 = 27,460 kg. T/O fuel = 27,460 - 600 = 26,860 kg. From MZFM (actual ZFM = 62,050): Traffic = 62,050 - 40,970 = 21,080 kg. From perf. TOM (89,200): Traffic ≤ 89,200 - 40,970 - 26,860 = 21,370 kg. Most restrictive = 21,080 kg."
Mass & Balance,1620,A revenue flight is to be made by a jet transport. The following are the aeroplane's structural limits:-Maximum Ramp Mass: 69 900 kg-Maximum Take Off Mass: 69 300 kg-Maximum Landing Mass: 58 900 kg-Maximum Zero Fuel Mass: 52 740 kgThe performance limited take off mass is 67 450kg and the performance limited landing mass is 55 470 kg.Dry Operating Mass: 34 900 kgTrip Fuel: 6 200 kgTaxi Fuel: 250 kgContingency & final reserve fuel: 1 300 kgAlternate Fuel: 1 100 kg The maximum traffic load that can be carried is:,17 840 kg,18 170 kg,13 950 kg,25 800 kg,A,"T/O fuel = 6,200 + 1,300 + 1,100 = 8,600 kg. From perf TOM (67,450): Traffic ≤ 67,450 - 34,900 - 8,600 = 23,950 kg. From perf LM (55,470): TOM ≤ 55,470 + 6,200 = 61,670; Traffic ≤ 61,670 - 34,900 - 8,600 = 18,170 kg. From MZFM (52,740): Traffic ≤ 52,740 - 34,900 = 17,840 kg. Most restrictive = 17,840 kg from MZFM."
Mass & Balance,1621,A revenue flight is to be made by a jet transport. The following are the aeroplane's structural limits:-Maximum Ramp Mass: 69 900 kg-Maximum Take Off Mass: 69 300 kg-Maximum Landing Mass: 58 900 kg-Maximum Zero Fuel Mass: 52 740 kgTake Off and Landing mass are not performance limited.Dry Operating Mass: 34 930 kgTrip Fuel: 11 500 kgTaxi Fuel: 250 kgContingency & final reserve fuel: 1 450 kgAlternate Fuel: 1 350 kg The maximum traffic load that can be carried is:,17 810 kg,21 170 kg,21 070 kg,20 420 kg,A,"T/O fuel = 11,500 + 1,450 + 1,350 = 14,300 kg. From MZFM (52,740): Traffic ≤ 52,740 - 34,930 = 17,810 kg. From MLM (58,900): TOM ≤ 58,900 + 11,500 = 70,400; Traffic ≤ 70,400 - 34,930 - 14,300 = 21,170 kg. From MTOM (69,300): Traffic ≤ 69,300 - 34,930 - 14,300 = 20,070 kg. Ramp: Traffic ≤ 69,900 - 34,930 - 14,300 - 250 taxi = 20,420. Most restrictive = 17,810 kg from MZFM."
Mass & Balance,1622,A revenue flight is to be made by a jet transport. The following are the aeroplane's structural limits:-Maximum Ramp Mass: 69 900 kg-Maximum Take Off Mass: 69 300 kg-Maximum Landing Mass: 58 900 kg-Maximum Zero Fuel Mass: 52 740 kgTake Off and Landing mass are not performance limited.Dry Operating Mass: 34 900 kgTrip Fuel: 11 800 kgTaxi Fuel: 500 kgContingency & final reserve fuel: 1 600 kgAlternate Fuel: 1 900 kg The maximum traffic load that can be carried is:,17 840 kg,19 100 kg,19 200 kg,19 500 kg,A,"T/O fuel = 11,800 + 1,600 + 1,900 = 15,300 kg. From MZFM (52,740): Traffic ≤ 52,740 - 34,900 = 17,840 kg. From MLM (58,900): TOM ≤ 58,900 + 11,800 = 70,700; Traffic ≤ 70,700 - 34,900 - 15,300 = 20,500 kg. From MTOM (69,300): Traffic ≤ 69,300 - 34,900 - 15,300 = 19,100 kg. Ramp: add 500 taxi; Ramp mass = 69,900 max. Most restrictive = 17,840 kg from MZFM."
Mass & Balance,1623,"(For this question use annex 031-9685 A or Loading Manual MRJT 1 Figure 4.14)The medium range twin jet transport is scheduled to operate from a departure airfield where conditions limit the take-off mass to 65050 kg. The destination airfield has a performance limited landing mass of 54500 kg. The Dry Operating Mass is 34900 kg. Loading data is as follows - Taxi fuel 350 kgTrip fuel 9250 kgContingency and final reserve fuel 1100 kgAlternate fuel 1000 kgTraffic load 18600 kgCheck the load and ensure that the flight may be operated without exceeding any of the aeroplane limits. Choose, from those given below, the most appropriate answer.",The flight is 'landing mass' limited and the traffic load must be reduced to 17500 kg.,The flight is 'zero fuel mass' limited and the traffic load must be reduced to 14170 kg.,The flight may be safely operated with the stated traffic and fuel load.,The flight may be safely operated with an additional 200 kg of traffic load.,A,"T/O fuel = 9,250 + 1,100 + 1,000 = 11,350 kg. Planned traffic = 18,600 kg. ZFM = 34,900 + 18,600 = 53,500 > MZFM (52,740) by 760 kg — NO. LM = DOM + traffic + reserve/alt = 34,900 + 18,600 + 2,100 = 55,600 > perf LM (54,500) by 1,100 kg. So the flight is landing mass limited and traffic must reduce by 1,100 kg to 17,500 kg."
Mass & Balance,1624,The flight preparation of a turbojet aeroplane provides the following data: Take-off runway limitation: 185 000 kg Landing runway limitation: 180 000 kg Planned fuel consumption: 11 500 kg Fuel already loaded on board the aircraft: 20 000 kgKnowing that: Maximum take-off mass (MTOM): 212 000 kg Maximum landing mass (MLM): 174 000 kg Maximum zero fuel mass (MZFM): 164 000 kg Dry operating mass (DOM): 110 000 kgThe maximum cargo load that the captain may decide to load on board is:,54 000 kg,55 000 kg,55 500 kg,61 500 kg,A,"ZFM = 110,000 + traffic. MZFM = 164,000 → traffic ≤ 54,000 kg. TOM from MZFM = 164,000 + 20,000 (fuel on board) = 184,000 > structural MTOM 212,000 OK. TOM from MLM: 174,000 + 11,500 = 185,500. TOM from T/O runway: 185,000. Most restrictive T/O mass = 185,000. Traffic from T/O mass = 185,000 - 110,000 - 20,000 = 55,000 kg. But from MZFM = 54,000. From LM runway: TOM ≤ 180,000; traffic ≤ 180,000 - 110,000 - 20,000 = 50,000. From structural MLM: TOM ≤ 174,000 + 11,500 = 185,500; traffic ≤ 55,500. Most restrictive = min(55,000, 50,000, 54,000) check: LM runway gives 50,000, but structural MLM gives different result. Actually 174,000 - structural MLM: ZFM at landing = 174,000 - trip = 174,000-11,500=162,500; ZFM must not exceed 164,000 (OK). TOM from LM structural: 174,000 + 11,500 = 185,500. T/O runway: 185,000. Traffic = 185,000 - 110,000 - 20,000 = 55,000. From MZFM: traffic = 164,000 - 110,000 = 54,000 kg. Final answer = 54,000 kg."
Mass & Balance,1625,"To calculate a usable take-off mass, the factors to be taken into account include:",Maximum landing mass augmented by the fuel burn.,Maximum landing mass augmented by fuel on board at take-off.,Maximum zero fuel mass augmented by the fuel burn.,Maximum take-off mass decreased by the fuel burn.,A,"The usable take-off mass is the minimum of the structural MTOM and the allowable mass derived from landing mass performance. The MLM augmented by the fuel burn (trip fuel) gives the maximum TOM that will not exceed the MLM at destination, making it a key factor in calculating the usable take-off mass."
Mass & Balance,1626,Given:Dry operating mass = 38 000 kgmaximum structural take-off mass = 72 000 kgmaximum landing mass = 65 000 kgmaximum zero fuel mass = 61 000 kgFuel burn = 8 000 kgTake-off Fuel = 10 300 kgThe maximum allowed take-off mass and payload are respectively :,71 300 kg and 23 000 kg,71 300 kg and 25 300 kg,73 000 kg and 24 700 kg,73 000 kg and 27 000 kg,A,"From MLM: TOM ≤ 65,000 + 8,000 = 73,000; but structural MTOM = 72,000. T/O fuel = 10,300 kg. TOM from MZFM: 61,000 + 10,300 = 71,300 kg. Most restrictive TOM = 71,300 kg (MZFM limited). Payload = MZFM - DOM = 61,000 - 38,000 = 23,000 kg."
Mass & Balance,1627,"(For this question use annex 031-12273A)From the data contained in the attached appendix, the maximum allowable take - off mass and traffic load is respectively :",61600 kg and 12150 kg,68038 kg and 18588 kg,66770 kg and 17320 kg,60425 kg and 10975 kg,A,"Referring to the MRJT load and trim sheet in the appendix, the maximum allowable take-off mass is 61,600 kg, constrained by the most restrictive combination of structural, performance, and ZFM limits. The corresponding maximum traffic load is 12,150 kg."
Mass & Balance,1628,(For this question use annex 031-12274A)An aeroplane is carrying a traffic load of 10320 kgComplete the necessary sections of the attached appendix and determine which of the answers given below represents the maximum increase in the traffic load,1830 kg,7000 kg,8268 kg,655 kg,A,"Using the load and trim sheet in the appendix with an existing traffic load of 10,320 kg, the analysis shows there is room to increase the traffic load by 1,830 kg before the most restrictive limit (typically the MZFM) is reached."
Mass & Balance,1629,"Prior to departure an aeroplane is loaded with 16500 litres of fuel at a fuel density of 780 kg/m³. This is entered into the load sheet as 16500 kg and calculations are carried out accordingly. As a result of this error, the aeroplane is",lighter than anticipated and the calculated safety speeds will be too high,lighter than anticipated and the calculated safety speeds will be too low,heavier than anticipated and the calculated safety speeds will be too high,heavier than anticipated and the calculated safety speeds will be too low.,A,"Fuel density = 780 kg/m³ = 0.78 kg/L. Fuel mass = 16,500 L × 0.78 = 12,870 kg, but it was entered as 16,500 kg — an overstatement of 3,630 kg. Therefore the aircraft is actually lighter than the loadsheet shows. The calculated V-speeds (based on higher assumed mass) will be higher than needed for the actual lighter mass, reducing safety margins."
Mass & Balance,1630,An additional baggage container is loaded into the aft cargo compartment but is not entered into the load and trim sheet. The aeroplane will be heavier than expected and calculated take-off safety speeds,will give reduced safety margins.,will not be achieved.,will be greater than required.,are unaffected but V1 will be increased.,A,"When unrecorded cargo is added to the aircraft, it is heavier than the loadsheet shows, so the computed takeoff V-speeds (V1, VR, V2) are too low for the actual mass. These lower-than-required speeds give reduced safety margins on takeoff."
Mass & Balance,1631,Fuel loaded onto an aeroplane is 15400 kg but is erroneously entered into the load and trim sheet as 14500 kg. This error is not detected by the flight crew but they will notice that,speed at un-stick will be higher than expected,V1 will be reached sooner than expected,V1 will be increased.,the aeroplane will rotate much earlier than expected.,A,"Fuel is understated by 900 kg (15,400 entered as 14,500), so the aircraft is 900 kg heavier than computed. The V-speeds were calculated for a lower mass, making them slightly too low; however, the first observable symptom is that un-stick (lift-off) occurs at a higher speed than the planned VR/VLOF because the heavier aircraft needs more lift."
Mass & Balance,1632,"When considering the effects of increased mass on an aeroplane, which of the following is true?",Stalling speeds will be higher.,Stalling speeds will be lower.,Gradient of climb for a given power setting will be higher.,Flight endurance will be increased.,A,"As mass increases, a higher lift coefficient is required to maintain level flight, which means a higher angle of attack. Since stall occurs at a critical angle of attack, a heavier aircraft stalls at a higher speed — stalling speed increases with mass."
Mass & Balance,1633,A flight benefits from a strong tail wind which was not forecast. On arrival at destination a straight in approach and immediate landing clearance is given. The landing mass will be higher than planned and,the landing distance required will be longer.,the landing distance will be unaffected.,the approach path will be steeper.,the approach path will be steeper and threshold speed higher.,A,"Arriving with higher-than-planned landing mass means the aircraft's kinetic energy at touchdown is greater. This results in a longer landing distance required to decelerate the aircraft, which could cause a runway overrun if not accounted for."
Mass & Balance,1634,"If an aeroplane is at a higher mass than anticipated, for a given airspeed the angle of attack will","be greater, drag will increase and endurance will decrease.","be decreased, drag will decrease and endurance will increase.","remain constant, drag will decrease and endurance will decrease.","remain constant, drag will increase and endurance will increase.",A,"At a given airspeed, a heavier aircraft must fly at a higher angle of attack to generate the extra lift required to support the extra weight. The higher angle of attack increases induced drag, which increases fuel consumption and therefore decreases endurance."
Mass & Balance,1635,"In order to provide an adequate """"buffet boundary"""" at the commencement of the cruise a speed of 1.3Vs is used. At a mass of 120000 kg this is a CAS of 180 knots. If the mass of the aeroplane is increased to 135000 kg the value of 1.3Vs will be","increased to 191 knots, drag will increase and air distance per kg of fuel will decrease.",unaffected as Vs always occurs at the same angle of attack.,"increased to 191 knots, drag will decrease and air distance per kg of fuel will increase.","increased to 202 knots but, since the same angle of attack is used, drag and range will remain the same.",A,"Stall speed (Vs) is proportional to the square root of mass: Vs_new = Vs_old × √(135,000/120,000) = 180 × 1.061 ≈ 191 kt. Flying at 1.3Vs at the higher mass means a higher L/D angle of attack is maintained, which increases drag and decreases the air distance per kg of fuel (range efficiency decreases)."
Mass & Balance,1636,The following data is extracted from an aeroplane's loading manifest:Performance limited take-off mass 93500 kgExpected landing mass at destination 81700 kgMaximum certificated landing mass 86300 kgFuel on board 16500 kgDuring the flight a diversion is made to an en-route alternate which is not 'performance limited' for landing. Fuel remaining at landing is 10300 kg. The landing mass,is 87300 kg and excess structural stress could result,is 83200 kg which is in excess of the regulated landing mass and could result in overrunning the runway,must be reduced to 81700 kg in order to avoid a high speed approach.,is 87300 kg which is acceptable in this case because this is a diversion and not a normal scheduled landing.,A,"Actual LM = T/O mass - fuel burned = 93,500 - (16,500 - 10,300) = 93,500 - 6,200 = 87,300 kg. This exceeds the maximum certificated landing mass of 86,300 kg by 1,000 kg. Landing overweight risks structural damage to the undercarriage and airframe."
Mass & Balance,1637,At maximum certificated take-off mass an aeroplane departs from an airfield which is not limiting for either take-off or landing masses. During initial climb the number one engine suffers a contained disintegration. An emergency is declared and the aeroplane returns to departure airfield for an immediate landing. The most likely result of this action will be,a high threshold speed and possible undercarriage or other structural failure.,a high threshold speed and a shorter stop distance.,a landing further along the runway than normal.,a landing short resultant from the increased angle of approach due to the very high aeroplane mass.,A,"Returning to land immediately after taking off at MCTOM means the landing mass will be close to the MTOM, well above the Maximum Landing Mass. This results in a high threshold speed and places severe loads on the undercarriage, potentially causing structural failure."
Mass & Balance,1638,"During a violent avoidance manoeuvre, a light twin aircraft, certified to FAR 23 requirements was subjected to an instantaneous load factor of 4.2. The Flight Manual specifies that the aircraft is certified in the normal category for a load factor of -1.9 to +3.8.Considering the certification requirements and taking into account that the manufacturer of the twin did not include, during its conception, a supplementary margin in the flight envelope, it might be possible to observe,",a permanent deformation of the structure,"a elastic deformation whilst the load was applied, but no permanent distortion","no distortion, permanent or temporary of the structure",rupture of one or more structural components,A,"The limit load factor (+3.8g) is the maximum load that the structure must withstand without permanent deformation. A load factor of 4.2g exceeds the limit but may be below the ultimate load factor (1.5 × limit = 5.7g), so the structure will likely sustain permanent (plastic) deformation without fracturing."
Mass & Balance,1639,The centre of gravity location of the aeroplane is normally computed along the:,longitudinal axis.,lateral axis.,vertical axis.,horizontal axis.,A,"The centre of gravity (CG) position is calculated and expressed along the aircraft's longitudinal axis (fore-aft axis), as this is the primary axis that determines pitch stability and control authority."
Mass & Balance,1640,In mass and balance calculations which of the following describes the datum?,It is the point on the aeroplane designated by the manufacturers from which all centre of gravity measurements and calculations are made.,It is the most forward position of the centre of gravity.,It is the most aft position of the centre of gravity.,It is the distance from the centre of gravity to the point through which the weight of the component acts.,A,"The datum is an imaginary vertical reference plane, designated by the manufacturer, from which all moment (balance) arms are measured longitudinally. Its precise location is stated in the Aircraft Flight Manual or Loading Manual."
Mass & Balance,1641,A location in the aeroplane which is identified by a number designating its distance from the datum is known as:,Station.,Moment.,MAC.,Index.,A,"A 'station' is a location on the aircraft identified by its distance (typically in inches) from the datum. Station numbers increase from the datum toward the tail and allow consistent, standardized reference to loading positions."
Mass & Balance,1642,In calculations with respect to the position of the centre of gravity a reference is made to a datum. The datum is,a reference plane which is chosen by the aeroplane manufacturer. Its position is given in the aeroplane Flight or Loading Manual.,calculated from the loading manifest.,an arbitrary reference chosen by the pilot which can be located anywhere on the aeroplane.,calculated from the data derived from the weighing procedure carried out on the aeroplane after any major modification.,A,The datum is a fixed reference plane established by the aircraft manufacturer. Its exact location is documented in the aircraft's Flight Manual or Loading Manual and does not change once defined.
Mass & Balance,1643,The datum is a reference from which all moment (balance) arms are measured. Its precise position is given in the control and loading manual and it is located,at a convenient point which may not physically be on the aeroplane.,at or near the forward limit of the centre of gravity.,at or near the focal point of the aeroplane axis system.,at or near the natural balance point of the empty aeroplane.,A,The datum is a reference point from which all balance arms are measured. It is placed at a 'convenient' location along the longitudinal axis as decided by the manufacturer—it need not be located on the physical aircraft and may be forward of the nose.
Mass & Balance,1644,Moment (balance) arms are measured from a specific point to the body station at which the mass is located. That point is known as,the datum.,the focal point.,the axis.,the centre of gravity of the aeroplane.,A,The datum is the reference point from which all moment (balance) arms are measured. Every item's arm is defined as the distance from this datum to the centre of gravity of that item.
Mass & Balance,1645,(For this question use annex 033-9583A or Loading Manual MRJT 1 page 20)For the medium range twin jet the datum point is located,540 inches forward of the front spar.,540 cm forward of the front spar.,on the nose of the aeroplane.,at the leading edge of the Mean Aerodynamic Chord (MAC).,A,"For the MRJT, the datum is located 540 inches forward of the front spar of the wing. This position, which is well ahead of the aircraft nose, ensures that all arms and station values are positive numbers, simplifying calculations."
Mass & Balance,1646,The datum used for balance calculations is:,"chosen on the longitudinal axis of the aeroplane, but not necessarily between the nose and the tail of the aircraft","chosen on the longitudinal axis of the aeroplane, and necessarily situated between the nose and the tail of the aircraft",chosen on the longitudinal axis of the aircraft and necessarily situated between the leading edge and trailing edge of the wing,"chosen on the longitudinal axis of the aircraft, and always at the fire-wall level",A,The datum for CG calculations can be placed at any point along the longitudinal axis of the aircraft—it may even be located forward of the nose or behind the tail. The important requirement is that it is fixed and clearly defined in the manual.
Mass & Balance,1647,With reference to mass and balance calculations (on an aeroplane) a datum point is used. This datum point is :,a fixed point from which all balance arms are measured. It may be located anywhere on the aeroplane's longitudinal axis or on the extensions to that axis.,the point through which the sum of the mass values (of the aeroplane and its contents) is assumed to act vertically.,a point near the centre of the aeroplane. It moves longitudinally as masses are added forward and aft of its location.,a point from which all balance arms are measured. The location of this point varies with the distribution of loads on the aeroplane.,A,"The datum is a fixed, immovable reference point on the aircraft's longitudinal axis (or an extension of it). All balance arms are measured from this fixed datum, and it never changes position regardless of loading."
Mass & Balance,1648,(For this question use annex 031-9605 A or Loading Manual MRJT 1 Figure 4.9)For the transport aeroplane the moment (balance) arm (B.A.) for the forward hold centroid is:,367.9 inches.,257 inches.,314.5 inches.,421.5 inches.,A,"According to the MRJT loading manual, the moment arm for the forward cargo hold centroid is 367.9 inches aft of the datum. This value is used to calculate the contribution of forward hold cargo to the total aircraft moment."
Mass & Balance,1649,The distance from the datum to the Centre of Gravity of a mass is known as,the moment arm or balance arm.,the lever.,the moment.,the index.,A,"The distance from the datum to the CG of a specific mass is called the 'moment arm' or 'balance arm'. When multiplied by the mass, it gives the moment of that mass about the datum."
Mass & Balance,1650,An aeroplane has its centre of gravity located 7 metres from the datum line and it has a mass of 49000 N. The moment about the datum is:,343 000 Nm.,1.43 Nm.,7000 Nm.,34 300 Nm.,A,"Moment = Force × Arm. Weight (force) = 49,000 N; Arm = 7 m. Moment = 49,000 × 7 = 343,000 Nm. The moment about a datum is the product of the weight (force of gravity) acting on a body and its perpendicular distance from the datum."
Mass & Balance,1651,Which one of the following is correct?,Arm = Moment / Force,Arm = Force / Moment,Moment = Force / Arm,Arm = Force X Moment,A,"The three fundamental mass and balance relationships are: Moment = Force × Arm, Arm = Moment / Force, and Force = Moment / Arm. The arm (balance arm) is found by dividing the moment by the force (weight) acting at that station."
Mass & Balance,1652,"In mass and balance calculations the """"index"""" is:",the moment divided by a constant.,a location in the aeroplane identified by a number.,an imaginary vertical plane or line from which all measurements are taken.,the range of moments the centre of gravity (cg) can have without making the aeroplane unsafe to fly.,A,"The 'index' is a scaled, dimensionless number derived by dividing the moment by a large constant. Using an index simplifies the arithmetic in mass and balance calculations by keeping the numbers manageable."
Mass & Balance,1653,A mass of 500 kg is loaded at a station which is located 10 metres behind the present Centre of Gravity and 16 metres behind the datum. (Assume: g=10 m/s^2)The moment for that mass used in the loading manifest is :,80000 Nm,50000 Nm,30000 Nm,130000 Nm,A,"The moment is calculated using the arm from the datum (not from the CG). Arm from datum = 16 m. Moment = 500 kg × 10 m/s² × 16 m = 80,000 Nm. The arm of 10 m (from current CG) is irrelevant; the datum arm is used."
