chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Principles of Flight,5477,Which of the following (1) aerofoils and (2) angles of attack will produce the lowest Mcrit values?,(1) thick and (2) large.,(1) thick and (2) small.,(1) thin and (2) large.,(1) thin and (2) small.,A,"Thick aerofoils and high angles of attack both cause a larger acceleration of the local airflow over the upper surface. This causes the local flow to reach Mach 1 at a lower free-stream speed, producing the lowest critical Mach number (Mcrit)."
Principles of Flight,5478,In the transonic range the aeroplane characteristics are strongly determined by:,the Mach Number.,the TAS.,the IAS.,the CAS.,A,"In the transonic range, the aerodynamic characteristics of the aircraft (such as drag rise and center of pressure shift) are heavily determined by compressibility effects, which are a function of the Mach number."
Principles of Flight,5479,Which of the following flight phenomena can happen at Mach Numbers below the critical Mach Number?,Dutch roll.,Tuck under.,Mach buffet.,Shock stall.,A,"Dutch roll is a lateral-directional oscillation that can occur at any speed, including subsonic Mach numbers below the critical Mach number. Tuck under, Mach buffet, and shock stall require shock wave formation above Mcrit."
Principles of Flight,5480,The critical Mach Number of an aeroplane can be increased by:,sweep back of the wings.,vortex generators.,control deflection,dihedral of the wings.,A,"Sweeping the wings back reduces the effective velocity component perpendicular to the leading edge. This delays the local flow acceleration to Mach 1, thereby increasing the critical Mach number."
Principles of Flight,5481,In transonic flight the ailerons will be less effective than in subsonic flight because:,aileron deflection only partly affects the pressure distribution around the wing.,behind the shock wave pressure is lower.,aileron down deflection moves the shock wave forward.,aileron deflection only affects the air in front of the shock wave.,A,"In transonic flight, shock waves form on the wing surfaces. Because pressure disturbances cannot travel forward through supersonic flow, deflecting an aileron behind a shock wave only affects the pressure distribution behind the shock, reducing its overall effectiveness."
Principles of Flight,5482,Two methods to increase the critical Mach Number are:,thin aerofoils and sweep back of the wing.,thin aerofoils and dihedral of the wing.,positive cambering of the aerofoil and sweep back of the wing.,thick aerofoils and dihedral of the wing.,A,"To delay the onset of local supersonic flow and increase the critical Mach number, aircraft designs utilize thin aerofoils (low thickness-to-chord ratio) and swept-back wing configurations."
Principles of Flight,5483,If an aeroplane is flying at transonic speed with increasing Mach number the shock wave on the upper side of the wing,moves into trailing edge direction.,moves into leading edge direction.,stays all the time at the same position.,disappears.,A,"As the flight Mach number increases in the transonic range, the local supersonic region expands aft, causing the shock wave on the upper surface to move aft towards the trailing edge."
Principles of Flight,5484,To increase the critical Mach number a conventional aerofoil should,have a low thickness to chord ratio.,have a large camber.,be used with a high angle of attack.,have a large leading edge radius.,A,"To increase the critical Mach number, a wing profile should have a low thickness-to-chord ratio (thin aerofoil), which minimizes the local acceleration of the airflow over the upper surface."
Principles of Flight,5485,The critical Mach number can be increased by,sweepback of the wings.,positive dihedral of the wings.,a T-tail.,an increase in wing aspect ratio.,A,"Sweeping the wings back reduces the effective chordwise component of the airflow velocity, which delays the onset of supersonic flow and increases the critical Mach number."
Principles of Flight,5486,Some aeroplanes have a 'waist' or 'coke bottle' contoured fuselage. This is done to,apply area rule.,increase the strength of the wing root junction.,fit the engine intakes better to the fuselage.,improve the low speed characteristics.,A,The coke-bottle shaped fuselage contour is designed to satisfy the transonic Area Rule. This rule minimizes wave drag by ensuring a smooth distribution of the aircraft's cross-sectional area from nose to tail.
Principles of Flight,5487,The application of the area rule on aeroplane design will decrease the,wave drag.,skin friction drag.,induced drag.,form drag.,A,The Area Rule states that the wave drag of an aircraft is minimized when the cross-sectional area distribution is smooth. Applying this rule (such as designing a fuselage waist) significantly decreases transonic wave drag.
Principles of Flight,5488,"When comparing a rectangular wing and a swept back wing of the same wing area and wing loading, the swept back wing has the advantage of :",Higher critical Mach number,Greater strength,Increased longitudinal stability,Lower stalling speed,A,"For a given wing area and wing loading, a swept-back wing reduces the effective flow velocity perpendicular to the leading edge, which increases the critical Mach number compared to a rectangular wing."
Principles of Flight,5489,What is the influence of decreasing aeroplane weight on Mcrit at constant IAS ?,Mcrit increases as a result of flying at a smaller angle of attack.,Mcrit increases as a result of compressibility effects.,Mcrit decreases.,Mcrit decreases as a result of flying at a greater angle of attack.,A,"A lower aircraft weight reduces the lift required to maintain level flight. The aircraft can fly at a smaller angle of attack and lower lift coefficient, which reduces the suction peak on the upper wing surface and increases Mcrit."
Principles of Flight,5490,"What is the effect of a decreasing aeroplane weight on Mcrit at n=1, when flying at constant IAS ? The value of Mcrit:",increases.,remains constant.,is independent of the angle of attack.,decreases.,A,"A decrease in aircraft weight reduces the required lift. This allows the aircraft to operate at a lower lift coefficient and angle of attack, reducing local flow acceleration and increasing Mcrit."
Principles of Flight,5491,How does stalling speed (IAS) vary with altitude?,It remains constant at lower altitudes but increases at higher altitudes due to compressibility effects.,It remains constant.,"It increases with increasing altitude, because the density decreases.",It remains constant at lower altitudes but decreases at higher altitudes due to compressibility effects.,A,"Stalling speed (IAS) remains constant at lower altitudes. However, at high altitudes, compressibility effects reduce CLmax, which causes the indicated stalling speed to increase."
Principles of Flight,5492,Which kind of flow separation occurs at the smallest angle of attack?,shockstall.,high-speed stall.,low-speed stall.,deep stall.,A,Shockstall (shock-induced stall) can occur at small angles of attack if the Mach number is high enough to form strong shock waves that cause boundary layer separation.
Principles of Flight,5493,"At higher altitudes, the stall speed (IAS):",increases,decreases,remains the same,decreases until the tropopause,A,"At high altitudes (especially above FL250), compressibility effects become significant and degrade the aerodynamic efficiency of the wing, which reduces CLmax and increases the indicated stall speed (IAS)."
Principles of Flight,5494,Shock stall is:,separation of the boundary layer behind the shock wave.,separation of the flow behind the bow wave.,separation of the flow at high angles of attack and at high Mach Numbers.,separation of the flow at the trailing edge of the wing at high Mach Numbers.,A,"Shockstall is the separation of the boundary layer immediately behind a shock wave, which is caused by the strong adverse pressure gradient of the shock wave at high Mach numbers."
Principles of Flight,5495,Which of the following flight phenomena can only happen at Mach Numbers above the critical Mach Number?,Mach buffet.,Dutch roll.,Speed instability.,Elevator stall.,A,"Mach buffet is caused by boundary layer separation behind shock waves, which can only form when the flight Mach number exceeds the critical Mach number."
Principles of Flight,5496,Shock induced separation results in,decreasing lift.,constant lift.,increasing lift.,decreasing drag.,A,Shock-induced boundary layer separation disrupts the smooth airflow over the upper wing surface. This results in a rapid decrease in lift and a significant increase in drag.
Principles of Flight,5497,In the transonic range lift will decrease at the shock stall due to the,separation of the boundary layer at the shock waves.,attachment of the shock wave on the trailing edge of the wing.,first appearance of a shock wave at the upper side of the wing.,appearance of the bow wave.,A,"During a shock stall in the transonic range, the strong adverse pressure gradient of the shock wave causes the boundary layer to separate, leading to a sudden decrease in lift."
Principles of Flight,5498,The high speed buffet is induced by,boundary layer separation due to shock waves.,boundary layer control.,expansion waves on the wing upper side.,a shift of the centre of gravity.,A,High-speed buffet is a violent vibration caused by the turbulent wake of flow separation immediately behind the shock waves on the upper surface of the wing.
Principles of Flight,5499,"""""Tuck under"""" is caused by (i) which movement of the centre of pressure of the wing and (ii) which change of the downwash angle at the location of the stabilizer.",(i) aft (ii) decreasing,(i) forward (ii) decreasing,(i) aft (ii) increasing,(i) forward (ii) increasing,A,"Tuck under is a nose-down pitching tendency caused by (i) the center of pressure shifting aft as the supersonic region expands, and (ii) a decrease in the downwash angle at the horizontal tail due to flow separation on the wing root."
Principles of Flight,5500,"The consequences of exceeding Mcrit in a swept-wing aeroplane may be : (assume no corrective devices, straight and level flight)",buffeting of the aeroplane and a tendency to pitch down.,an increase in speed and a tendency to pitch up.,engine unbalance and buffeting.,buffeting of the aeroplane and a tendency to pitch up.,A,Exceeding the critical Mach number causes shock wave formation and flow separation. This results in aerodynamic buffeting of the aircraft and a strong nose-down pitching moment (tuck under).
Principles of Flight,5501,The Mach trim system will:,"adjust the stabilizer, depending on the Mach Number.",keep the Mach Number automatically constant.,"pump the fuel from tank to tank, depending on the Mach Number.","adjust the elevator trim tab, depending on the Mach Number.",A,A Mach trim system is an automatic system that adjusts the stabilizer angle (or elevator) as a function of the Mach number to counteract the tuck-under nose-down pitching moment.
Principles of Flight,5502,The Mach trim system will prevent:,tuck under.,dutch roll.,buffeting.,shock stall.,A,"The Mach trim system is designed to automatically apply nose-up trim as the Mach number increases, preventing the dangerous nose-down pitching moment known as tuck under."
Principles of Flight,5503,When an aeroplane is flying through the transonic range with increasing Mach Number the centre of the pressure of the wing will move aft. This requires:,a pitch up input of the stabilizer.,a stability augmentation system.,much more thrust from the engine.,a higher IAS to compensate the nose down effect.,A,"As the center of pressure shifts aft in the transonic range, it creates a nose-down moment. To maintain balance, the Mach trim system must automatically provide a nose-up input to the horizontal stabilizer."
Principles of Flight,5504,Tuck under will happen,only above the critical Mach number.,only at the critical Mach number.,only below the critical Mach number.,above or below the critical Mach number depending on the angle of attack.,A,"Tuck under is caused by shock wave formation and boundary layer separation, which can only happen at Mach numbers above the critical Mach number."
Principles of Flight,5505,The Mach-trim function is installed on most commercial jets in order to minimize the adverse effects of :,changes in the position of centre of pressure,increased drag due to shock wave formation,uncontrolled changes in stabilizer setting,compressibility effects on the stabilizer,A,The Mach-trim system is installed to automatically counteract the nose-down pitching moment (tuck under) caused by the aft movement of the center of pressure in the transonic range.
Principles of Flight,5506,(For this question use annex 081-1331A)An A 310 aeroplane weighing 100 tons is turning at FL 350 at constant altitude with a bank of 50 degrees. Its flight Mach range between low-speed buffeting and high-speed buffeting goes from:,M= 0.69 to M higher than 0.84,M= 0.72 to M higher than 0.84,M= 0.65 to M higher than 0.84,M= 0.74 to M= 0.84,A,"Using the A310 Buffet Onset Boundary chart for a weight of 100 tons and a 50-degree banked turn at FL350 (which increases the load factor n = 1.56), the buffet-free Mach range is from M = 0.69 to M higher than 0.84."
Principles of Flight,5507,What data may be obtained from the Buffet Onset Boundary chart?,The values of the Mach Number at which low speed and Mach Buffet occur at different weights and altitudes.,The values of MMO at different weights and altitudes.,The values of Mcrit at different weights and altitudes.,The values of the Mach Number at which low speed and shock-stall occur at different weights and altitudes.,A,"The Buffet Onset Boundary chart plots the Mach number against pressure altitude for various aircraft weights, showing the boundaries where low-speed buffet (stalling) and high-speed buffet (shock stall) occur."
Principles of Flight,5508,The maximum acceptable cruising altitude is limited by a minimum acceptable loadfactor because exceeding that altitude:,turbulence may induce Mach buffet.,turbulence may exceed the limit load factor.,a sudden necessary bankangle may exceed the limit load factor.,Mach buffet will occur immediately.,A,"Exceeding the maximum cruising altitude narrows the buffet margin. In this region (known as Coffin Corner), even minor turbulence can induce a load factor spike that triggers Mach buffet."
Principles of Flight,5509,Should a transport aeroplane fly at a higher Mach number than the 'buffet-onset' Mach number?,"No, this is not acceptable","Yes, this causes no problems.","Yes, but only during approach.","Yes, if you want to fly fast at very high altitudes.",A,"Flying at a Mach number higher than the buffet-onset Mach number is not acceptable, as it causes severe aerodynamic buffeting, structural fatigue, and loss of control due to shock-induced flow separation."
Principles of Flight,5510,"A jet aeroplane is cruising at high altitude with a Mach-number, that provides a buffet margin of 0.3g incremental. In order to increase the buffet margin to 0.4g incremental the pilot must :",fly at a lower altitude and the same Mach-number,extend the flaps to the first selection,fly at a higher Mach-number,fly at a larger angle of attack,A,"To increase the buffet margin (which increases the speed range between low-speed and high-speed buffet), the aircraft must operate in denser air, which is achieved by flying at a lower altitude."
Principles of Flight,5511,The buffet margin :,increases during a descent with a constant IAS.,is always greatest after a stepclimb has been executed.,decreases during a descent with a constant Mach number.,is always positive at Mach numbers below MMO.,A,"During a descent at a constant Indicated Airspeed (IAS), the air density increases and the Mach number decreases. This decreases the lift coefficient required for level flight and increases the margin to both low-speed and high-speed buffet, thereby increasing the overall buffet margin."
Principles of Flight,5512,Vortex generators on the upper side of the wing surface will:,decrease the intensity of shock wave induced air separation.,increase the critical Mach Number.,decrease the span wise flow at high Mach Numbers.,increase the magnitude of the shock wave.,A,"Vortex generators form small, high-energy vortices that mix the boundary layer with the free stream. This energizes the boundary layer and decreases the intensity of shock wave induced flow separation."
Principles of Flight,5513,Vortex generators on the upper side of the wing:,decrease wave drag.,increase wave drag.,increase critical Mach Number.,decrease critical Mach Number.,A,"Although vortex generators increase parasite drag slightly, they delay shock-induced boundary layer separation, which decreases the wave drag and total drag at high Mach numbers."
Principles of Flight,5514,Vortex generators mounted on the upper wing surface will,decrease the shock wave induced separation.,decrease the interference drag of the trailing edge flaps.,decrease the stalling speed by increase of the tangential velocity of the swept wing.,increase the effectiveness of the spoiler due to increase in parasite drag.,A,"Vortex generators on the upper wing surface energize the boundary layer, which delays flow separation immediately behind the shock waves and decreases shock wave induced boundary layer separation."
Principles of Flight,5515,How will the density and temperature change in a supersonic flow from a position in front of a shock wave to behind it ?,"Density will increase, temperature will increase.","Density will increase, temperature will decrease.","Density will decrease, temperature will increase.","Density will decrease, temperature will decrease.",A,"As air passes through a shock wave, the sudden compression causes both the density of the air and the static temperature of the air to increase."
Principles of Flight,5516,At what speed does the front of a shock wave move across the earth's surface?,The ground speed of the aeroplane.,The speed of sound at ground level.,The speed of sound at flight level.,The true air speed of the aeroplane.,A,"The shock wave moves with the aircraft. Therefore, the front of the shock wave moves across the earth's surface at the ground speed of the aeroplane."
Principles of Flight,5517,"In supersonic flight, all disturbances produced by an aeroplane are:","in between a conical area, depending on the Mach Number.",outside the conical area depending on the Mach Number.,in front of the aeroplane.,very weak and negligible.,A,"In supersonic flight, pressure disturbances cannot travel ahead of the aircraft. All disturbances are confined within a conical region trailing behind the aircraft, known as the Mach cone, whose angle depends on the Mach number."
Principles of Flight,5518,The bow wave will appear first at:,M= 1.0,M= Mcrit,M= 0.6,M= 1.3,A,The bow wave is a detached shock wave that forms at the nose of the aircraft when the flight speed becomes fully supersonic (Mach 1.0).
Principles of Flight,5519,"If the Mach number of an aeroplane in supersonic flight is increased, the shock wave angles will",decrease.,increase.,stay constant.,decrease and beyond a certain Mach number start increasing again.,A,"As the flight Mach number in supersonic flight increases, the angle of the shock waves (Mach angle) decreases according to the relation: sin(mu) = 1 / M."
Principles of Flight,5520,"When air has passed an expansion wave, the static pressure is:",decreased.,"decreased or increased, depending on Mach Number.",increased.,unchanged.,A,"An expansion wave is the opposite of a shock wave. As airflow passes through an expansion wave, it accelerates, causing the static pressure, temperature, and density to decrease."
Principles of Flight,5521,When the air is passing through an expansion wave the local speed of sound will,decrease.,increase.,stay constant.,decrease and beyond a certain Mach number start increasing again.,A,"As air passes through an expansion wave, it accelerates and its static temperature decreases. Since the speed of sound is proportional to the square root of the static temperature, the local speed of sound decreases."
Principles of Flight,5522,When the air is passing through an expansion wave the Mach number will,increase.,decrease.,stay constant.,decrease and beyond a certain Mach number start increasing again.,A,"As airflow passes through an expansion wave, the flow accelerates, which causes the local Mach number to increase."
Principles of Flight,5523,When the air is passing through an expansion wave the static temperature will,decrease.,increase.,stay constant.,decrease and beyond a certain Mach number start increasing again.,A,"An expansion wave accelerates and expands the airflow, which causes the static temperature of the air to decrease."
Principles of Flight,5524,In case of supersonic flow retarded by a normal shock wave a high efficiency (low loss in total pressure) can be obtained if the Mach number in front of the shock is,small but still supersonic.,high (supersonic).,lower than 1.,exactly 1.,A,A normal shock wave is most efficient (causes the lowest loss in total pressure) when the Mach number immediately in front of it is only slightly supersonic (just above Mach 1).
Principles of Flight,5525,Which statement is correct about an expansion wave in a supersonic flow ?1- The density in front of an expansion wave is higher than behind.2- The pressure in front of an expansion wave is higher than behind.,1 and 2 are correct.,1 is correct and 2 is incorrect.,1 is incorrect and 2 is correct.,1 and 2 are incorrect.,A,"As air passes through an expansion wave, the flow expands and accelerates, which means the density and static pressure of the air in front of the expansion wave are higher than behind it."
Principles of Flight,5526,Which statement is correct about an expansion wave in supersonic flow ?1. The temperature in front of an expansion wave is higher than the temperature behind it.2. The speed in front of an expansion wave is higher than the speed behind it.,1 is correct and 2 is incorrect.,1 and 2 are correct.,1 is incorrect and 2 is correct.,1 and 2 are incorrect.,A,"As air passes through an expansion wave, it accelerates and expands. This means the temperature in front of the expansion wave is higher than behind it (statement 1 is correct), but the velocity in front is lower than behind it (statement 2 is incorrect)."
Principles of Flight,5527,"On a non swept wing, when the aerofoil is accelerated from subsonic to supersonic speeds, the aerodynamic centre :",shifts from 25% to about 50% of the aerofoil chord.,shifts aft by about 10%.,remains unchanged.,slightly shifts forward.,A,"On a non-swept wing, accelerating from subsonic to supersonic speed causes the aerodynamic center to shift aft from the 25% chord position (quarter-chord) to approximately the 50% chord position (mid-chord)."
Principles of Flight,5528,"If an aeroplane is accelerated from subsonic to supersonic speeds, the centre of pressure will move:",to the mid chord position.,forward.,to a position near the leading edge.,to a position near the trailing edge.,A,"As an aircraft accelerates through the transonic range to supersonic speeds, the shock waves move aft and the pressure distribution becomes more uniform, shifting the center of pressure aft to approximately the 50% chord position."
Principles of Flight,5529,The aft movement of the centre of pressure during the acceleration through the transonic flight regime will:,increase the static longitudinal stability.,decrease the longitudinal stability.,increase the static lateral stability.,decrease the static lateral stability.,A,The aft movement of the center of pressure during transonic acceleration increases the distance between the CG and the center of pressure. This increases the aircraft's static longitudinal stability (making it more stable but harder to pitch up).
Principles of Flight,5530,In supersonic flight aerofoil pressure distribution is:,rectangular.,irregular.,triangular.,the same as in subsonic flight.,A,"In subsonic flight, the wing pressure distribution is peak-shaped near the leading edge. In supersonic flight, the pressure distribution is uniform and can be modeled as a rectangular distribution."
Principles of Flight,5531,If a symmetrical aerofoil is accelerated from subsonic to supersonic speed the centre of lift will move,aft to the mid chord.,aft to the trailing edge.,forward to the leading edge.,forward to the mid chord.,A,"As a symmetrical aerofoil accelerates from subsonic to supersonic speeds, the aerodynamic center and the center of lift shift aft from the 25% chord position to the 50% chord position (mid-chord)."
Principles of Flight,5532,The additional increase of drag at Mach Numbers above the critical Mach Number is due to:,wave drag.,increased angle of attack.,increased interference drag.,increased skin friction.,A,"At Mach numbers above the critical Mach number, shock waves form on the aircraft. The additional drag rise is caused by wave drag, which is the energy lost in generating these shock waves."
Principles of Flight,5533,"If the total sum of moments about one of its axis is not zero, an aeroplane:",would experience an angular acceleration about that axis.,would be difficult to control.,would fly a path with a constant curvature.,would not be affected because the situation is normal.,A,"According to Newton's laws of rotation, if the sum of aerodynamic and thrust moments about an axis is not zero, the aircraft must experience an angular acceleration about that axis."
Principles of Flight,5534,In which situation would the wing lift of an aeroplane in straight and level flight have the highest value ?,Forward centre of gravity and idle thrust.,Aft centre of gravity and idle thrust.,Forward centre of gravity and take-off thrust.,Aft centre of gravity and take-off thrust.,A,"Wing lift must balance the aircraft's weight plus any downward tail load. A forward center of gravity requires a large downward tail load to balance the nose-heavy pitching moment, which increases the required wing lift."
Principles of Flight,5535,"If the sum of moments in flight is not zero, the aeroplane will rotate about:",the centre of gravity.,the neutral point of the aeroplane.,the aerodynamic centre of the wing.,the centre of pressure of the wing.,A,"An aircraft in free flight is not constrained by a physical hinge. Therefore, any unbalanced moments will cause the aircraft to rotate about its center of gravity."
Principles of Flight,5536,"When an aeroplane with the centre of gravity forward of the centre of pressure of the combined wing / fuselage is in straight and level flight, the vertical load on the tailplane will be:",downwards.,upwards.,zero because in steady flight all loads are in equilibrium.,downwards because it is always negative regardless of the position of the centre of gravity.,A,"When the CG is forward of the wing's center of pressure, the aircraft is nose-heavy. To maintain pitching equilibrium, the horizontal stabilizer must generate a downward vertical load."
Principles of Flight,5537,"An aeroplane, with a C.G. location behind the centre of pressure of the wing can only maintain a straight and level flight when the horizontal tail loading is:",upwards.,zero.,downwards.,upwards or downwards depending on elevator deflection.,A,"If the CG is located behind the wing's center of pressure, the aircraft is tail-heavy. To maintain pitch equilibrium in level flight, the horizontal tailplane must generate an upward aerodynamic force."
Principles of Flight,5538,In a twin-engined jet powered aeroplane (engines mounted below the low wings) the thrust is suddenly increased. Which elevator deflection will be required to maintain the pitching moment zero ?,Down.,Up.,No elevator movement will required because the thrust line of the engines remains unchanged.,It depends on the position of the centre of gravity.,A,"Engines mounted below the wing create a thrust line below the CG, which produces a nose-up pitching moment when thrust is increased. To maintain equilibrium, the pilot must deflect the elevator down to create a balancing nose-down moment."
Principles of Flight,5539,Which of the following statements is correct?,Dynamic stability is possible only when the aeroplane is statically stable about the relevant axis.,Static stability means that the aeroplane is also dynamically satble about the relevant axis.,"Dynamic stability means that after being displaced from original equilibrium condition, the aeroplane will return to that condition without oscillation.",A dynamically stable aeroplane would be almost impossible to fly manually.,A,"An aircraft cannot be dynamically stable unless it is first statically stable. Static stability provides the initial restoring force, while dynamic stability dictates how the resulting oscillations damp out over time."
Principles of Flight,5540,Positive static stability of an aeroplane means that once it has been displaced the :,initial tendency to move is towards its equilibrium position.,initial tendency to move is away from its equilibrium position.,tendency will be to move with an oscillating motion of decreasing amplitude.,tendency will be to move with an oscillating motion of increasing amplitude.,A,"Static stability is the initial tendency of an aircraft. Positive static stability means that after a disturbance, the initial force generated will tend to return the aircraft to its original equilibrium position."
Principles of Flight,5541,"After a disturbance about the lateral axis, an aeroplane oscillates about the lateral axis at a constant amplitude. The aeroplane is:",Statically stable - Dynamically neutral,Statically unstable - Dynamically stable,Statically stable - Dynamically unstable,Statically unstable - Dynamically neutral,A,"Statically stable means there is a restoring force. Dynamically neutral means the resulting oscillations do not increase or decrease in amplitude, remaining constant over time."
Principles of Flight,5542,Which one of the following statements about the dynamic stability of a conventional aeroplane about the lateral axis is correct?,Damping of the phugoid is normally very weak.,Speed remains constant during one period of the phugoid.,Period time of the phugoid is normally 5 sec.,An aft C.G. position shortens the period time of the phugoid.,A,"The phugoid (long-period mode) is a slow pitch oscillation where the aircraft exchanges altitude for speed. Because it involves very little pitching motion, horizontal tail damping is weak, and the damping is normally very weak."
Principles of Flight,5543,"The """"short period mode"""" is an:",oscillation about the lateral axis.,oscillation about the vertical axis.,oscillation about the longitudinal axis.,"unstable movement of the aeroplane, induced by the pilot.",A,"The short-period mode is a rapid, heavily damped pitch oscillation about the lateral axis that occurs immediately after a disturbance, before the aircraft's speed has time to change."
Principles of Flight,5544,An aeroplane that has positive static stability:,"can be dynamically stable, neutral or unstable.",is always dynamically stable.,is never dynamically stable.,is always dynamically unstable.,A,"Positive static stability only guarantees that there is a restoring force. Depending on the aerodynamic damping, the resulting motion can be dynamically stable (damped), neutral (constant amplitude), or unstable (divergent)."
Principles of Flight,5545,A statically unstable aeroplane is:,never dynamically stable.,always dynamically stable.,sometimes dynamically stable.,sometimes dynamically unstable.,A,"If an aircraft is statically unstable, it lacks any restoring force to return to equilibrium. Without a restoring force, it will diverge immediately and can never be dynamically stable."
Principles of Flight,5546,One of the requirements for dynamic stability is:,positive static stability.,a large deflection range of the stabilizer trim.,a small C.G. range.,effective elevator.,A,"Dynamic stability refers to the damping of oscillations. Since oscillations require an initial restoring force, positive static stability is a fundamental prerequisite for dynamic stability."
Principles of Flight,5547,The manoeuvrability of an aeroplane is best when the:,C.G. is on the aft C.G. limit.,speed is low.,C.G. position is on the forward C.G. limit.,flaps are down.,A,"Manouevrability is the ease with which the aircraft's flight path can be changed. When the CG is at the aft limit, the static margin is minimized, reducing stability and making the aircraft highly maneuverable with light control forces."
Principles of Flight,5548,Longitudinal static stability is created by the fact that the:,centre of gravity is located in front of the neutral point of the aeroplane.,centre of gravity is located in front of the leading edge of the wing.,wing surface is greater than the horizontal tail surface.,aeroplane possesses a large trim speed range.,A,Longitudinal static stability requires a restoring moment when the angle of attack changes. This is achieved when the center of gravity is located ahead of the aircraft's neutral point.
Principles of Flight,5549,"The aerodynamic centre of the wing is the point, where:",pitching moment coefficient does not vary with angle of attack.,change of lift due to variation of angle of attack is constant.,aerodynamic forces are constant.,the aeroplane's lateral axis intersects with the centre of gravity.,A,The aerodynamic center (AC) of a wing is the point along the chord line where the pitching moment coefficient remains constant and does not vary with changes in the angle of attack.
Principles of Flight,5550,"For a normal stable aeroplane, the centre of gravity is located:",with a sufficient minimum margin ahead of the neutral point of the aeroplane.,aft of the neutral point of the aeroplane.,at the neutral point of the aeroplane.,between the aft limit and the neutral point of the aeroplane.,A,"For a conventional stable aircraft, the center of gravity must be located with a safe minimum margin (the static margin) ahead of the aircraft's neutral point."
Principles of Flight,5551,The max aft position of the centre of gravity is amongst others limited by the:,minimum value of the stick force per g.,maximum longitudinal stability of the aeroplane.,maximum elevator deflection.,too small effect of the controls on the aeroplane.,A,"As the CG moves aft, the static longitudinal stability decreases. The maximum aft CG limit is set to ensure that the stick force per g (maneuver stability) does not drop below a safe minimum value."
Principles of Flight,5552,A C.G location beyond the aft limit leads to:,"an unacceptable low value of the manoeuvre stability (stick force per g, Fe/g).",a too high pulling stick force during rotation in the take off.,an increasing static longitudinal stability.,a better recovery performance in the spin.,A,"A CG position behind the aft limit reduces the static margin below safe limits, resulting in an unacceptably low stick force per g (maneuver stability), which makes the aircraft dangerously over-sensitive to control inputs."
Principles of Flight,5553,In what way is the longitudinal stability affected by the degree of positive camber of the aerofoil?,"No effect, because camber of the aerofoil produces a constant pitch down moment coefficient, independent of angle of attack.","Positive, because the centre of pressure shifts rearward at increasing angle of attack.","Negative, because the lift vector rotates forward at increasing angle of attack.","Positive, because the lift vector rotates backward at increasing angle of attack.",A,"Camber does not affect the slope of the lift curve or the aerodynamic center. It only produces a constant pitch-down moment coefficient (independent of angle of attack), meaning it has no effect on longitudinal stability."
Principles of Flight,5554,Which part of an aeroplane provides the greatest positive contribution to the static longitudinal stability ?,The horizontal tailplane.,The engine.,The fuselage.,The wing.,A,"The horizontal tailplane is located far behind the CG, creating a long moment arm. When the angle of attack changes, the tailplane generates a large restoring lift force, making the greatest positive contribution to static longitudinal stability."
Principles of Flight,5555,"During landing of a low-winged jet aeroplane, the maximum elevator up deflection is normally required when the flaps are:",fully down and the C.G. is fully forward.,up and the C.G. is fully forward.,fully down and the C.G. is fully aft.,up and the C.G. is fully aft.,A,"During landing, the combination of fully extended flaps (which create a large nose-down moment) and a forward CG (which makes the aircraft nose-heavy) requires the maximum nose-up elevator deflection (elevator up) to flare."
Principles of Flight,5556,The C.G. position of an aeroplane is forward of the neutral point in a fixed location. Speed changes cause a departure from the trimmed position. Which of the following statements about the stick force stability is correct?,Increasing 10 kt trimmed at low speed has more effect on the stick force than increasing 10 kt trimmed at high speed.,Increase of speed generates pull forces.,Aeroplane nose up trim decreases the stick force stability.,Stick force stability is not affected by trim.,A,"Stick force stability is a measure of the control force required to change speed from trim. Because dynamic pressure is higher at high speeds, a 10 kt change at low speed requires a larger pitch control deflection and has a more noticeable effect on stick force."
Principles of Flight,5557,"""""Tuck under"""" is:",the tendency to nose down when speed is increased into the transonic flight regime.,the tendency to nose up when speed is increased into the transonic flight regime.,shaking of the control column at high Mach Number.,the tendency to nose down when the control column is pulled back.,A,"Tuck under is the automatic tendency of an aircraft to pitch nose-down when its speed is increased into the transonic flight regime, caused by the aft shift of the center of pressure."
Principles of Flight,5558,"""""Tuck under"""" may happen at:",high Mach numbers.,low Mach numbers.,all Mach numbers.,only at low altitudes.,A,"Tuck under is a compressibility effect caused by shock wave formation and the aft shift of the center of pressure, which only occurs at high transonic Mach numbers."
Principles of Flight,5559,Which of the following statements about a Mach trimmer is correct?,A Mach trimmer corrects the change in stick force stability of a swept wing aeroplane above a certain Mach number.,A straight wing aeroplane always needs a Mach trimmer for flying at Mach numbers close to MMO.,A Mach trimmer reduces the stick force stability of a straight wing aeroplane to zero at high Mach numbers.,The Mach trimmer corrects the natural tendency of a swept wing aeroplane to pitch-up.,A,A Mach trimmer is an automatic control system that adjusts the horizontal stabilizer to compensate for the reduction in stick force stability (tuck under) that swept-wing aeroplanes experience at high Mach numbers.
Principles of Flight,5560,In case the Mach trimmer fails:,the Mach number must be limited.,try to relocate the centre-of-gravity aft.,the speed must be kept constant.,the aeroplane weight must be limited.,A,"If the Mach trimmer fails in flight, the aeroplane's maximum operating speed must be restricted to a lower Mach number to ensure the pilot does not encounter uncontrollable tuck under."
