chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Meteorology,3735,The stable layer at some height in the low troposphere of an older high pressure area in the mid-latitudes is called,subsidence inversion,friction inversion,radiation inversion,trade wind inversion,A,"An older high-pressure system in mid-latitudes undergoes persistent subsidence, which warms the sinking air adiabatically. This creates a stable subsidence inversion layer in the lower troposphere."
Meteorology,3736,A blocking anticyclone on the northern hemisphere is,a warm anticyclone/quasi stationary/situated between 50°N and 70°N,quasi stationary/situated between 50°N and 70°N/a cold anticyclone,situated between 50° and 70°N/a cold anticyclone/steering depressions,a cold anticyclone/steering depressions/situated over Scandinavia,A,"A blocking anticyclone is a warm, high-pressure system that is quasi-stationary, typically situated at high latitudes (50°N to 70°N), which splits the westerly jet stream and steers depressions around it."
Meteorology,3737,The most effective way to dissipate cloud is by,subsidence,convection,a decrease in temperature,a decrease in pressure,A,"Subsidence is the most effective way to dissipate clouds because the descending air warms adiabatically, raising its temperature and evaporating any liquid water droplets."
Meteorology,3738,Areas of sinking air are generally cloudless because as air sinks it,is heated by compression,reaches warmer layers,is heated by expansion,loses water vapour,A,"Sinking air is compressed by the higher atmospheric pressure at lower levels. This compression heats the air adiabatically, lowering its relative humidity and causing cloud droplets to evaporate."
Meteorology,3739,"What is encountered during the summer, over land, in the centre of a cold air pool?",Showers and thunderstorms.,Strong westerly winds.,Fine weather CU.,Nothing (CAVOK).,A,"A cold air pool is a region of cold air aloft, which creates steep environmental lapse rates. Over land in summer, surface heating triggers strong convective instability, leading to showers and thunderstorms."
Meteorology,3740,How do you recognize a cold air pool?,As a low pressure area aloft (e.g. on the 500 hPa chart).,As a high pressure area aloft (e.g. on the 500 hPa chart).,A cold air pool may only be recognized on the surface chart as a low pressure area.,A cold air pool may only be recognized on the surface chart as a high pressure area.,A,"A cold air pool is a low-temperature region aloft that is typically identified as a closed low-pressure area on upper-level charts, such as the 500 hPa constant pressure chart."
Meteorology,3741,What type of air movement is associated with the centre line of a trough?,Convergence with lifting.,Divergence with descending air.,Divergence with lifting.,Convergence with descending air.,A,"A trough is an elongated area of low pressure. At the center line of a trough, air converges at the surface and is forced to lift vertically, cooling adiabatically and forming clouds."
Meteorology,3742,With an intense trough of low pressure over Iceland during wintertime the weather likely to be experienced is :,"strong wind shear, convection and snow showers","light wind, good visibility and a high cloud ceiling",strong wind with subsidence at low levels,strong wind associated with an almost clear sky,A,"An intense trough over Iceland in winter brings unstable polar maritime air, resulting in strong winds, wind shear, steep lapse rates, convection, and frequent snow showers."
Meteorology,3743,Extensive cloud and precipitation is often associated with a non frontal thermal depression because of :,surface convergence and upper level divergence causing widespread ascent of air in the depression,surface convergence and upper level divergence causing widespread descent of air in the depression,surface divergence and upper level convergence causing widespread descent of air in the depression,surface divergence and upper level convergence causing widespread ascent of air in the depression,A,"A thermal depression is driven by surface convergence and upper-level divergence. This structure forces warm, moist air to ascend over a wide area, producing extensive clouds and precipitation."
Meteorology,3744,A trough of low pressure on a surface synoptic chart is an area of,convergence and widespread ascent,divergence and subsidence,divergence and widespread ascent,convergence and subsidence,A,"A surface trough of low pressure is characterized by surface air convergence and widespread vertical ascent, which cools the air adiabatically to form clouds and weather."
Meteorology,3745,Which is true of a typical non frontal thermal depression?,It forms over land in summer,It forms over the ocean in summer,It forms over the ocean in winter,It forms over land in winter,A,"A non-frontal thermal depression forms when intense solar heating of a landmass in summer decreases air density. This creates a localized, warm low-pressure area over land."
Meteorology,3746,Which is true of a secondary depression in the northern hemisphere?,It tends to move round the primary in a cyclonic sense,It tends to move round the primary in an anticyclonic sense,"It rapidly closes on, and merges with the primary",It tends to maintain its position relative to the primary,A,"A secondary depression is a smaller low-pressure system that forms within the circulation of a larger, primary depression and tends to move cyclonically (counter-clockwise in the NH) around it."
Meteorology,3747,"What type of clouds, visible even at a long distance, could indicate the presence of a tropical revolving storm?",Dense CI,Frequent SC,Excessive accumulation of CU,NS spread over a large area,A,The outer edge of a tropical revolving storm (hurricane/typhoon) is marked by high-altitude outflow of moisture. This appears as dense Cirrus (CI) clouds visible at a long distance.
Meteorology,3748,Where is the most dangerous zone in a tropical revolving storm?,In the wall of clouds around the eye.,Anywhere in the eye.,In the centre of the eye.,About 600 km away from the eye.,A,"The most dangerous zone in a tropical revolving storm is the eyewall, which is a dense ring of Cumulonimbus clouds immediately surrounding the eye, containing the strongest winds and heaviest rain."
Meteorology,3749,Tropical revolving storms do not occur in the southeast Pacific and the south Atlantic because,of the low water temperature.,there is no coriolis force present.,of the strong southeast wind.,the southeast trade winds cross over into the northern hemisphere.,A,"Tropical revolving storms require warm sea surface temperatures (above 26.5°C) to form. In the southeast Pacific and south Atlantic, ocean currents keep the water temperatures too low to support storm development."
Meteorology,3750,What is the main energy source of a tropical revolving storm?,Latent heat released from condensing water vapour.,Temperature difference between equatorial low pressure trough and subtropical high pressure belt.,Cold air advancing from temperate latitudes.,The equatorial jet stream.,A,The main energy source of a tropical revolving storm is the latent heat released during the condensation of massive amounts of water vapor evaporating from the warm ocean surface.
Meteorology,3751,What is the track most likely to be taken by a hurricane in the Carribean area?,West in the earlier stages and later north east,East,West deep into the U.S.,West in the earlier stages and later south east,A,"Hurricanes in the Caribbean are steered by the tropical easterly trade winds, moving west-northwest in their early stages before recurving northeast into the mid-latitude westerlies."
Meteorology,3752,Which statement is true for hurricanes in the North Atlantic?,From the earth's surface up to the tropopause the core is warmer than its surroundings,They intensify rapidly after landfall,The diameter is 50-500 m,Their greatest frequency of occurrence is in winter,A,"A hurricane is a warm-core low-pressure system, meaning its center is warmer than the surrounding environment at all altitudes from the surface up to the tropopause."
Meteorology,3753,Why do tropical revolving storms tend to develop mostly in the western parts of the tropical oceans?,Because there is a maximum of humidity as a result of the trade winds`long sea passage,Because they are areas in which there is a strong progressive windshear with increase of height,Because there is a maximal temperature difference between land mass and sea,Because the gulf formation of the coastlines triggers a strong rotary circulation,A,"Trade winds blowing over long stretches of warm tropical oceans collect immense amounts of moisture. This maximizes humidity in the western parts of these oceans, favoring tropical storm development."
Meteorology,3754,At what time of the year are typhoons most likely to occur over the southern islands of Japan?,July to November.,September to January.,January to May.,May to July.,A,"In the Northern Hemisphere, typhoons are most frequent from July to November, during which sea surface temperatures in the western Pacific reach their annual maximum."
Meteorology,3755,"On which coast of North America, is the danger of tropical revolving storms the greatest?",SE coast,W coast,N coast,NE coast,A,"The southeastern coast of North America (including the Gulf Coast and Florida) faces the warm waters of the tropical Atlantic and Caribbean, making it the most vulnerable region to hurricanes."
Meteorology,3756,What is the likely track for a hurricane in the Carribean area?,West in the earlier stages and later turning north east.,East then south.,West deep into the USA.,West in the earlier stages and later turning south east.,A,"In the Caribbean, hurricanes are steered westward by trade winds before recurving toward the north and northeast as they interact with the mid-latitude westerlies."
Meteorology,3757,During which seasons are hurricanes most likely to appear in the northern hemisphere?,Summer and autumn.,Winter.,Winter and spring.,All seasons.,A,"Hurricanes in the Northern Hemisphere occur primarily in summer and autumn, when ocean waters are warmest and vertical wind shear is at its lowest."
Meteorology,3758,During which months is the Hurricane season in the Caribbean?,July until November.,October until January.,January until April.,April until July.,A,"The official Caribbean hurricane season runs from June to November, with the highest frequency of storms and peak intensity occurring between July and November."
Meteorology,3759,The region of the globe where the greatest number of tropical revolving storms occur is,"the north-west Pacific, affecting Japan, Formosa, Korea and the Chinese coastline.","the carribean sea, affecting the West Indies, Mexico and the south-east coastline of the USA.","the south-western Indian ocean, affecting Madagascar, Mauritius and the island of Réunion.","the northern Indian ocean, affecting India, Sri Lanka and Bangladesh.",A,"The northwestern Pacific Ocean is the most active basin for tropical storms, producing the greatest number of typhoons which affect Japan, Taiwan (Formosa), Korea, and China."
Meteorology,3760,"(For this question use annex 050-10788A)The arrows labelled """"r"""" represent the mean tracks of tropical revolving storms which occur mainly from",December to April and are called cyclones,December to April and are called tornadoes,June to October and are called typhoons,June to October and are called hurricanes,A,"In the Southern Hemisphere, tropical revolving storms are called cyclones, occurring primarily during the southern summer from December to April."
Meteorology,3761,"(For this question use annex 050-10791A)The arrows labelled """"s"""" represent the mean tracks of tropical revolving storms which occur mainly from",May to November and are called cyclones,December to April and are called cyclones,May to November and are called hurricanes,December to April and are called typhoons,A,"In the southern Indian Ocean, tropical cyclones (represented by track 's') occur mainly from December to April, drawing energy from the warm sea surface."
Meteorology,3762,"(For this question use annex 050-10792A)The arrows labelled """"t"""" represents the mean track of tropical revolving storms which occur mainly from",June to October and are called cyclones,December to April and are called hurricanes,June to October and are called tornadoes,June to October and are called hurricanes,A,"In the North Atlantic (represented by track 't'), tropical revolving storms are called hurricanes and occur mainly during the late summer and autumn from June to October."
Meteorology,3763,"(For this question use annex 050-10793A)The arrows labelled """"u"""" represent the tracks of tropical revolving storms which occur mainly from",July to October and are called typhoons,January to March and are called willy-willies,May to July and are called cyclones,December to April and are called tornadoes,A,"In the northwestern Pacific (represented by track 'u'), tropical storms are called typhoons and occur primarily from July to October, bringing high winds and heavy rain."
Meteorology,3764,"When, if at all, is a tropical revolving storm most likely to affect Darwin, on the central north coast of Australia?",December to April,May to July,August to October,Not experienced at Darwin,A,"Darwin, Australia, is in the Southern Hemisphere tropics. It is susceptible to tropical cyclones during the southern hemisphere summer, which runs from December to April."
Meteorology,3765,At about what geographical latitude as average is assumed for the zone of prevailing westerlies?,50°N.,10°N.,30°N.,80°N.,A,"The zone of prevailing westerlies is located in the mid-latitudes of both hemispheres, typically centered around a latitude of 50°N (and 50°S)."
Meteorology,3766,"The reason for the fact, that the Icelandic low is normally deeper in winter than in summer is that",the temperature contrasts between arctic and equatorial areas are much greater in winter.,the low pressure activity of the sea east of Canada is higher in winter.,the strong winds of the north Atlantic in winter are favourable for the development of lows.,converging air currents are of greater intensity in winter.,A,"During winter, the thermal contrast between the cold polar regions and the warm equatorial regions is at its maximum. This steep temperature gradient deepens the Icelandic Low."
Meteorology,3767,"(For this question use annex 050-10795A)Considering that portion of the route indicated from 30°E to 50°E, the upper winds in January above FL 300 are most likely to be","a subtropical westerly jet stream, maximum speed exceeding 90 kt","a westerly polar front jet stream, maximum speed exceeding 90 kt",variable in direction and less than 30 kt,light easterlies,A,"Above FL 300 in January, the region between 30°E and 50°E is dominated by the subtropical westerly jet stream, which features westerly winds with speeds exceeding 90 knots."
Meteorology,3768,"What is the type, intensity and seasonal variation of precipitation in the equatorial region ?","Rainshowers, hail showers and thunderstorms occur the whole year, but frequency is highest during two periods: April-May and October-November.",Warm fronts are common with continuous rain. The frequency is the same throughout the year,Precipitation is generally in the form of showers but continuous rain occurs also. The greatest intensity is in July.,"Showers of rain or hail occur throughout the year, the frequency is highest in January.",A,"The equatorial region experiences high solar heating and moisture convergence year-round, resulting in showers and thunderstorms. Peak activity occurs during the transition periods of April-May and October-November."
Meteorology,3769,When are the rainy seasons in equatorial Africa?,March to May and October to November.,December to February and July to October.,March to May and August to October.,April to July and December to February.,A,"The rainy seasons in equatorial Africa are associated with the seasonal passage of the ITCZ, resulting in peak rainfall from March to May and October to November."
Meteorology,3770,"During July flights from Bangkok (13°N - 100°E) to Karachi (25°N - 67°E) experience an average tailwind component of 22 kt. In January the same flights, also operating at FL 370, have an average headwind of 50 kt. What is the reason for this difference?",The wind components correspond to the seasonal change of the regional wind system.,"The flights during the summer encountered, by chance, very unusual, favourable conditions.","The flights in January encountered, by chance, very unusual, adverse conditions.",The flights happen to be in the area of the polar front jet stream.,A,"In winter (January), the subtropical jet stream moves south over southern Asia, creating strong westerly headwinds. In summer (July), the easterly monsoon wind system dominates, creating tailwinds."
Meteorology,3771,Which of the following statements concerning trade winds is correct?,They occur only in the lower part of the troposphere and more pronounced over the oceans,They reach up to the tropopause and are more pronounced over the continents,They reach up to the tropopause and are more pronounced over the oceans,They occur only in the lower part of the troposphere and are more pronounced over the continents,A,Trade winds are low-level planetary winds that blow in the lower part of the troposphere. They are more steady and pronounced over the oceans due to lower surface friction.
Meteorology,3772,Which one of the following statements regarding the intertropical convergence zone (ITCZ) is correct?,Frequent and widespread thunderstorms are to be expected within the area of the ITCZ.,Thunderstorms seldom occur within the area of the ITCZ.,The ITCZ is always associated with a strong jet stream.,The ITCZ does not change its position during the course of the year.,A,"The Intertropical Convergence Zone (ITCZ) is characterized by convergence of warm, moist air masses, forcing air upward to form frequent, widespread Cumulonimbus clouds and thunderstorms."
Meteorology,3773,"In which of the following bands of latitude is the intertropical convergence zone most likely to be encountered in January, between Dakar and Rio de Janeiro?",0° - 7°N.,3° - 8°S.,8° - 12°S.,7° - 12°N.,A,"In January, during the Northern Hemisphere winter, the ITCZ over the Atlantic Ocean shifts south of its summer position, lying between 0° and 7°N latitude between Dakar and Rio."
Meteorology,3774,"Where, during a flight from Marseille to Dakar, in July, may the ITCZ be encountered?",In the vicinity of Dakar,Near the Canary Islands,At the latitudes of Gibraltar,At the latitudes of Algeria,A,"During July (Northern Hemisphere summer), the ITCZ reaches its northernmost position over West Africa, typically placing it in the vicinity of Dakar (approx 15°N)."
Meteorology,3775,"Which wind systems converge on the ITCZ, when it lies at the equator?",SE trade winds and NE trade winds,SW monsoon and NW monsoon,SW monsoon and NW trade winds,NW monsoon and SW trade winds,A,"When the ITCZ is situated along the equator, it represents the boundary where the Southeast (SE) trade winds from the Southern Hemisphere meet the Northeast (NE) trade winds from the Northern Hemisphere."
Meteorology,3776,Which of the following best describes the intertropical convergence zone ?,The zone where the trade winds of the northern hemisphere meet those of the southern hemisphere.,The zone where the Harmattan meets the northeasterly trade winds over Africa.,The zone where cold fronts form in the tropics.,The zone where the west winds meet the subtropical high pressure belt.,A,The Intertropical Convergence Zone (ITCZ) is the planetary boundary zone where the trade winds of the Northern Hemisphere converge with the trade winds of the Southern Hemisphere.
Meteorology,3777,The intertropical convergence zone (ITCZ) particularly affects,western Africa between 10° and 20°N and the northern coasts of the Arabian sea in July.,"western Africa, at a latitude of 25°N in July.","the Atlantic ocean, between latitudes 10°N and 30°N, depending on the time of year.","western Africa, where it is situated between the 10°N and 30°N parallels, depending on the time of the year.",A,"In July, the ITCZ moves north, particularly affecting West Africa between 10°N and 20°N, and the northern coasts of the Arabian Sea due to monsoon steering."
Meteorology,3778,Which one of the following statements is correct concerning the movement of the ITCZ in the region of West Africa?,It reaches its maximum northerly position of 15° - 20° N in July,It reaches its maximum southerly position of 5° S in January,It oscillates during the year between 10 degrees North and 10 degrees South.,It oscillates during the year between the Equator and 10 degrees North.,A,"In the West African region, the ITCZ migrates seasonally with the sun, reaching its maximum northernmost latitude of 15°N to 20°N during the summer in July."
Meteorology,3779,Which of the following statements concerning the intertropical convergence zone is true?,There are frequent occurrences of CB,It lies totally in the northern hemisphere in July and totally in the southern hemisphere in January,It does not change its position over the oceans during the year,It is an area of low pressure and low relative humidity,A,"The ITCZ features strong surface convergence and high humidity, which fuels the frequent development of towering Cumulonimbus (CB) clouds and heavy rainfall."
Meteorology,3780,"(For this question use annex 050-10797A)The dotted line designated """"Z"""" represents the",mean position of the intertropical front (ITCZ) during July,mean position of the intertropical front (ITCZ) during January,northerly limit of the sub tropical jet stream during July,northerly limit of the SE trade winds during January,A,"The line designated 'Z' represents the ITCZ's mean position in July, which shifts north over Africa due to the intense heating of the Sahara desert."
Meteorology,3781,"(For this question use annex 050-10798A)The dotted line labelled """"Y"""" represents the",mean position of the intertropical convergence zone (ITCZ) during January,axis of the subtropical jet stream during January,mean position of the intertropical convergence zone (ITCZ) during July,mean position of the temperate/tropical front during July,A,"The line designated 'Y' represents the mean position of the ITCZ during January, which shifts south toward the equator during the southern hemisphere summer."
Meteorology,3782,(For this question use annex 050-10799A)What weather conditions are most likely to affect an approach to Dakar during July?,Wet and thundery due to the proximity of intertropical convergence zone (ITCZ),Dry and clear due to the influence of the Azores high pressure system,Generally clear skies - NW trade winds,Reduced visibility due to the rising sand of the Harmattan,A,"During July, Dakar is located near the ITCZ. Approaching the airport, pilots should expect wet, unstable, and thundery weather with frequent showers and thunderstorms."
Meteorology,3783,What winds are mainly associated with the winter monsoon in the monsoon regions of the Indian sub-continent ?,Northeasterly winds bringing dry and hazy air.,Southwesterly winds carrying warm and humid air.,Northwesterly winds bringing dry and hazy air.,Southeasterly winds carrying warm and humid air.,A,"The winter monsoon over India features dry, cool northeasterly winds blowing from the Siberian high-pressure system, which brings dry and hazy conditions."
Meteorology,3784,What weather conditions are indications of the summer monsoon in India?,"Thunderstorms, showers of heavy rain.",Stratus clouds and drizzle.,Sandstorms.,Fog.,A,"The Indian summer monsoon is characterized by humid southwesterly winds that force warm, moist maritime air over the land, producing widespread thunderstorms and heavy rain showers."
Meteorology,3785,"From which direction do the trade winds blow, in the southern hemisphere?",SE,NE,SW,N,A,"Due to Coriolis deflection to the left in the Southern Hemisphere, the trade winds blow from the southeast (SE) toward the equator."
Meteorology,3786,What name is given to the low level wind system between the subtropical high pressure belt and the equatorial trough of low pressure (ITCZ) ?,Trade winds.,Doldrums.,Westerly winds.,Monsoon.,A,The trade winds are the steady low-level wind systems that blow from the subtropical high-pressure belts toward the equatorial low-pressure trough (ITCZ).
Meteorology,3787,In which month does the humid monsoon in India start?,In June.,In October.,In December.,In March.,A,"The humid southwest summer monsoon over India typically starts in June, bringing heavy precipitation and squally winds to the subcontinent."
Meteorology,3788,What is the name of the wind or airmass which gives to the main part of India its greatest proportion of precipitation?,South-west monsoon.,South-east trade wind.,"Indian, maritime tropical air mass.",Winter monsoon.,A,"The southwest (SW) monsoon is a warm, highly humid maritime wind system that blows from the Indian Ocean over the subcontinent, delivering the vast majority of India's annual rainfall."
Meteorology,3789,(For this question use annex 050-10800A)Weather conditions at Bombay during early July are mainly influenced by the,SW monsoon,NE monsoon and the proximity of the ITCZ,passage of frontal system generated in the south indian ocean,high incidence of tropical revolving storms originating in the persian gulf,A,"In early July, Bombay is under the influence of the humid southwest (SW) monsoon, which brings persistent heavy rain showers and low cloud bases."
Meteorology,3790,(For this question use annex 050-10801A)Weather conditions at Bombay during January are mainly influenced by the,NE monsoon,SW monsoon,NW monsoon,SE monsoon,A,"In January, the dry northeast (NE) monsoon wind system dominates the Indian subcontinent, bringing dry, stable continental air to Bombay."
Meteorology,3791,The transition from SW to NE monsoon in India occurs in,"September, October, November","July, August, September","December, January, February","February, March, April",A,"The transition from the southwest summer monsoon to the northeast winter monsoon over India occurs gradually during the autumn months of September, October, and November."
Meteorology,3792,The prevailing surface wind in the area of the west coast of Africa north of the equator (gulf of Guinea) is a,SW monsoon in summer and NE tradewind in winter,SW monsoon in winter and NE monsoon in summer,NE tradewind in summer and SE tradewind in winter,NE monsoon in winter and SE tradewind in summer,A,"Along the West coast of Africa north of the equator, the surface wind is dominated by the southwest monsoon in summer (July) and the northeast trade wind in winter (January)."
Meteorology,3793,Along the West coast of India the prevailing winds are the,SW monsoon in July and a NE monsoon in January,SW monsoon in July and a SE monsoon in January,NE monsoon in July and a SW monsoon in January,SE monsoon in July and a SW monsoon in January,A,"Along the West Coast of India, the prevailing winds shift seasonally, blowing as the moist southwest (SW) monsoon in July and the dry northeast (NE) monsoon in January."
Meteorology,3794,What weather is prevalent in the zone of easterly waves?,Thunderstorms and rain.,Continuous rain.,Clear skies.,Frontal weather.,A,"An easterly wave is a tropical disturbance that moves from east to west. The rear of the wave trough features moisture convergence, resulting in widespread thunderstorms and rain."
Meteorology,3795,An easterly wave is a,"wave in a trade wind belt, moving from east to west, with severe convective activity in rear of its trough","wave-like disturbance in the monsoon regime of India, moving from east to west, with severe convective activity ahead of its trough","small scale wave disturbance in the tropics, moving from east to west, with severe convective activity ahead of its trough","disturbance in the higher levels associated with the equatorial easterly jet, moving from east to west, with severe convective activity in rear of its trough",A,"An easterly wave is a wave-like disturbance in the trade wind belt that travels from east to west, featuring convergent air flow and severe convective activity (thunderstorms) behind its trough."
Meteorology,3796,(For this question use annex 050-4391A)Which typical weather condition is shown by the design for the area of Central Europe ?,Westerly waves,Uniform pressure pattern,Cutting wind,Easterly waves,A,"The weather chart for Central Europe depicts a series of westerly waves, which are wave-like troughs and ridges in the westerly wind flow that bring changing frontal weather."
Meteorology,3797,(For this question use annex 050-4392A)Which typical weather condition is shown by the design for northern Italy?,High pressure,Warm southerly wind,Westerly wind,Easterly wind,A,"The synoptic chart for northern Italy indicates a high-pressure system, which is associated with stable air, light winds, and generally clear weather."
Meteorology,3798,(For this question use annex 050-4393A)The attached chart shows the weather conditions on the ground at 1200 UTC on October 10. Which of the following reports reflects weather development at Zurich Airport?,TAF LSZH 101601 VRB02KT 8000 SCT280 BECMG 1618 00000KT 3500 MIFG BECMG 1820 1500 BCFG BECMG 2022 0100 FG VV001 =,TAF LSZH 101601 05020G35KT 8000 BKN015 TEMPO 1720 05018KT 0300 +SHSN VV002 =,TAF LSZH 101601 23012KT 6000 RA BKN012 OVC030 TEMPO 2023 22025G40KT 1600 +SNRA BKN003 OVC015 =,TAF LSZH 101601 32008KT 9999 SCT030TCU TEMPO 2201 32020G32KT 3000 TSRA BKN020CB =,A,"Based on the Ground Weather Chart of October 10 at 1200 UTC, a high-pressure system over Switzerland results in calm winds, rapid overnight cooling, and the formation of radiation fog (FG) at Zurich."
Meteorology,3799,"(For this question use annex 050-10802A)The weather most likely to be experienced at position """"R"""" is",fine and warm with little or no cloud,early morning fog lifting to low stratus,increasing high and medium cloud cover and generally good visibility,mainly overcast with anticyclonic gloom,A,Position R is located in a high-pressure ridge with sinking air and low humidity. The weather is expected to be fine and warm with little or no cloud.
Meteorology,3800,(For this question use annex 050-2059A)Which typical weather situation is shown on the weather chart ? (Spacing of the isobars: 5 hPa),Uniform pressure pattern.,Cutting wind.,West wind condition.,Warm south wind condition (Foehn).,A,"The weather chart shows a uniform pressure pattern over Europe, which is characterized by a weak pressure gradient, light variable winds, and no major fronts."
Meteorology,3801,"With a uniform pressure pattern and no thunderstorms around, what will the indication of the aneroid altimeter of an aircraft parked on the ground do over a period of about ten minutes?","Apparently nothing, because any changes would be small.",Increase rapidly.,Show strong fluctuations.,Decrease rapidly.,A,"In a uniform pressure pattern with no active thunderstorms or pressure changes, the atmospheric pressure remains constant. The aneroid altimeter of a parked aircraft will show no apparent change over a ten-minute period."
Meteorology,3802,"(For this question use annex 050-10803A)The weather most likely to be experienced at position """"R"""" is",fine and warm at first - AC Castellanus and CB in late afternoon with thunderstorms,early morning fog lifting to low stratus,increasing amounts of AS and NS - heavy rain,overcast with drizzle and hill fog,A,"Position R is located in a region of warm, unstable air ahead of a front. This setup favors fine weather early on, followed by the development of Altocumulus castellanus and afternoon thunderstorms."
Meteorology,3803,A cold pool,is usually most evident in the circulation and temperature fields of the middle troposphere and may show little or no sign on a surface chart,"develops usually in winter when very unstable maritime polar or maritime arctic air currents stream southwards along the eastern side of an extensive ridge of high pressure, in association with occluded systems",normally disappears at night and occurs almost exclusively in summer,occurs frequently in winter to the south of the Alps when this region is under the influence of cold north-westerly airstream,A,A cold air pool is a localized volume of cold air in the middle and upper troposphere. It is most evident on upper-level charts (like 500 hPa) and may have no signature on a surface chart.
Meteorology,3804,Which weather phenomena are typical for the northern side of the Alps with stormy winds from the south (Foehn)?,"Good visibility, turbulence.","Continuous precipitation, severe turbulence.","Decrease in temperature, moderate to severe icing.","Icing, huge mass of clouds.",A,"When a stormy southerly Foehn blows over the Alps, the northern side experiences clear skies and excellent visibility due to adiabatic warming, accompanied by moderate to severe turbulence."
Meteorology,3805,For an aircraft what are the meteorological dangers associated with a Harmattan wind?,Dust and poor visibility.,Thunderstorms.,Sand up to FL 150.,Hail.,A,The Harmattan is a dry northeasterly wind blowing from the Sahara desert over West Africa. Its primary dangers to aviation are blowing dust and severely reduced surface visibility.
Meteorology,3806,"What is the strong relatively cold katabatic wind, blowing down the northern Adriatic coast, mainly during the winter and spring called?",Bora.,Ghibli.,Mistral.,Scirocco.,A,"The Bora is a cold, dry, and violent katabatic wind that blows from the cold interior highlands of Croatia down onto the Adriatic coast during winter and spring."
Meteorology,3807,What is characteristic of the pamperos?,A marked advance of cold air in South America,Katabatic winds in the Atlas Mountains,A marked advance of cold arctic air in North America,Foehn conditions in the Spanish Pyrenees,A,"The pampero is a strong, cold katabatic wind in South America (Argentina and Uruguay) caused by a rapid advance of cold polar air behind a cold front."
Meteorology,3808,What weather conditions in the region of the Alps would you expect with Foehn from south?,"Clouds, on the southern sides of passes in the Alps",Heavy clear air turbulence on the southern side of the Alps,Strong north winds on the southern side of the Alps,Heavy airframe icing conditions on the northern side of the Alps,A,"A southerly Foehn wind over the Alps results in moisture blocking and heavy clouds on the southern slopes, and dry, warm air with severe mountain wave turbulence on the northern slopes."
Meteorology,3809,Which of the following zones is most likely to encounter little or no precipitation?,The north side of the alps with a prevailing Foehn from the south.,The north side of the alps with a prevailing Foehn from the north.,Frontal zones.,Occlusions.,A,"The leeward (northern) side of the Alps during a southerly Foehn wind experiences descending, warming air that evaporates clouds, resulting in little or no precipitation."
Meteorology,3810,"(For this question use annex 050-4305A)Under the weather conditions depicted, which of the following statements is likely to apply?",Thunderstorms may occur in the summer months over Central Europe.,Severe gradient wind likely over Central Europe.,Moderate to strong Foehn in the Alps.,Radiation fog is unlikely in Central Europe in the winter.,A,"Under the depicted weak, uniform pressure pattern in summer, strong solar heating destabilizes the air mass over land, leading to afternoon thunderstorms over Central Europe."
Meteorology,3811,"(For this question use annex 050-4725A)Considering the route indicates from Lisbon to Freetown, the Harmattan is a",NE wind affecting north-west Africa during November to April reducing visibility in rising dust.,SW monsoonal wind causing extensive areas of advection fog along the West African coast south of 15°N.,warm southerly dust-bearing wind affecting the coast of North Africa.,localised depression giving squally winds.,A,"The Harmattan is a dry, northeasterly wind that blows over West Africa from November to April, carrying Saharan dust that significantly reduces visibility."
Meteorology,3812,The Bora is a,cold catabatic wind with the possibility of violent gusts,squally warm catabatic wind which occurs mainly in summer,cold catabatic wind with gusts associated with a maritime air mass,cold catabatic wind always associated with clouds and heavy showers,A,"The Bora is a cold, gravity-driven katabatic wind that accelerates down the coastal slopes of the Adriatic Sea, producing violent, cold gusts."
Meteorology,3813,The Foehn wind is a,warm fall wind,cold fall wind,warm anabatic wind,cold anabatic wind,A,"The Foehn is a warm, dry katabatic (downslope) wind that forms as air descends and warms adiabatically on the leeward side of a mountain range."
Meteorology,3814,Which one of the following local winds is a Foehn wind?,Chinook,Scirocco,Harmattan,Bora,A,"The Chinook is a classic Foehn-type wind that occurs on the eastern slopes of the Rocky Mountains in North America, bringing rapid warming and drying."
Meteorology,3815,A Foehn wind occurs on the,leeward side of a mountain range and is caused by significant moisture loss by precipitation from cloud,windward side of a mountain range and is caused by surface heating,windward side of a mountain range and is caused by surface cooling and reverse air flow,leeward side of a mountain range and is caused by the condensation level being lower on the leeward side than on the windward side,A,"A Foehn wind is caused by moist air releasing its precipitation on the windward side of a mountain range, resulting in a drier adiabatic warming rate as it descends the leeward side."
Meteorology,3816,The Chinook is a,warm and dry wind that forms as air descends on the leeward side of the Rocky Mountains,very cold wind with blowing snow,downslope wind that occurs particularly at night as air cools along mountain slopes,warm anabatic wind up the slopes of snowfields or glaciers,A,"The Chinook is a warm, dry wind that develops on the leeward (eastern) side of the Rocky Mountains as air descends and warms at the dry adiabatic rate."
Meteorology,3817,"A strong, dry and warm katabatic wind, produced by prior enforced ascent of air over hills or mountains is known as a",Foehn,Harmattan,Mistral,Bora,A,"A Foehn wind is a warm, dry downslope wind that is generated after a moist air mass is forced to ascend and precipitate on the windward side of a mountain range."
Meteorology,3818,"A dry, sand- and dust-laden North Easterly wind that blows in winter over large parts of North West Africa is known as a",Harmattan,Scirocco,Pampero,Khamsin,A,"The Harmattan is a dry, dust-laden northeasterly wind that blows across North-West Africa during the dry winter season (November to April)."
