chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Human Performance & Limitation,2888,"The risk of getting a spatial disorientation is growing, when",there is contradictory information between the instruments and the vestibular organs,the pilot is buckled too tight to his seat and cannot sense the attitude changes of the aircraft by his Seat-of-the-Pants-Sense,the pilot is performing an effective instrument cross-check and is ignoring illusions,informations from the vestibular organ in the inner ear are ignored,A,The risk of spatial disorientation increases significantly when there is a conflict between the visual indications on the instruments and the false physical sensations reported by the vestibular organs.
Human Performance & Limitation,2889,Vertigo is the result of,"""""Coriolis-effect""""","""""Oculogyral illusion""""","""""Autokinetic-illusion""""","""""Elevator illusion""""",A,"Vertigo in flight is most frequently the result of the Coriolis illusion, which occurs when a pilot moves their head out of the plane of rotation during a coordinated turn."
Human Performance & Limitation,2890,Which flight-maneouvre will most likely induce vertigo? Turning the head while,banking,climbing,descending,flying straight and level,A,"Turning the head while the aircraft is rolling or banking is the flight maneuver most likely to induce Coriolis illusion and vertigo, as it stimulates multiple semicircular canals simultaneously."
Human Performance & Limitation,2891,"With """"vertigo"""" the instrument-panel seems to tumble . This is due to",the coriolis effect in the semicircular canals,tuned resonance caused by vibration,conflicting information between the semicircular canals and the tympanic membrane,oxygen deficiency,A,The illusion that the instrument panel is tumbling during vertigo is caused by vestibular nystagmus (involuntary eye movements) resulting from the Coriolis effect in the semicircular canals.
Human Performance & Limitation,2892,"""""Pilot's vertigo"""":",is a sensation of rotation during flight due to multiple irritation of several semicircular canals at the same time,the impression of flying straight and level while the aircraft is spinning,a sudden loss of visual perception during flight due to multiple irritation of the utriculus and sacculus at the same time,the impression of climbing when banking,A,"Pilot's vertigo is a false sensation of rotation or movement during flight, caused by the simultaneous irritation of multiple semicircular canals in different axes."
Human Performance & Limitation,2893,What is the name for the sensation of rotation occuring during flight and which is caused by multiple irritation of several semicircular canals at the same time?,"""""Pilot's"""" Vertigo.",Sudden incapacitation.,"""""Seat-of-the-Pants"""" illusions.",Graveyard spin.,A,The false sensation of rotation that occurs during flight due to the simultaneous stimulation of multiple semicircular canals is clinically referred to as Pilot's Vertigo.
Human Performance & Limitation,2894,"Without visual reference, what illusion could the pilot get, when he is stopping the rotation to recover from a spin? He will get the illusion of",spinning into the opposite direction,spinning into the same direction,straight and level flight,climbing and turning into the original direction of the spin,A,"Upon recovering from a spin, the sudden deceleration causes the fluid in the semicircular canals to move forward, bending the cupula in the opposite direction and creating a strong illusion of spinning the other way."
Human Performance & Limitation,2895,Starting a coordinated level turn can make the pilot believe to,climb,descent,turn into the opposite direction,increase the rate of turn into the same direction,A,"Starting a coordinated level turn increases the load factor along the Gz axis. This presses the pilot into the seat, simulating a pitch-up force and creating a somatogravic illusion of climbing."
Human Performance & Limitation,2896,When accelerating forward the otoliths in the utriculus/sacculus will,"give the illusion of climbing (body tilting backwards, nose of the a/c going up)",give the illusion of banking,give the illusion of straight and level flight,"give the illusion of descending (body tilting downwards, or forwards, nose of the airplane going down)",A,"Forward acceleration slides the otolith membrane backward, which is the same sensory stimulation as tilting the head backward, creating a somatogravic illusion of pitching up or climbing."
Human Performance & Limitation,2897,"A pilot, accelerating or decelerating in level flight may get:",the illusion of climbing or descending,the feeling of rotation,the illusion to turn,the impression of stationary objects moving to the right or left,A,"Accelerating or decelerating in level flight shifts the otolith organs, causing the brain to misinterpret the forces as pitching up (climbing) or pitching down (descending), respectively."
Human Performance & Limitation,2898,To prevent vertigo in flight we should,not move the head suddenly while we are turning,look towards the sides when we make a turn,breath deeply but control the respiratory frequency,keep breathing normally,A,"To prevent spatial disorientation (vertigo) in flight, pilots should avoid making sudden, rapid head movements, especially while the aircraft is turning."
Human Performance & Limitation,2899,When stopping the rotation of a spin we have the sensation,that we are starting a spin into the opposite direction,of turning in the same direction,of the sharp dipping of the nose of the aircraft,of the immediate stabilization of the aircraft,A,"Decelerating to recover from a spin stops the rotational movement of the canal walls, causing the endolymph to flow forward and bend the cupula, creating the false sensation of starting a spin in the opposite direction."
Human Performance & Limitation,2900,When accelerating in level flight we could experience the sensation of a,climb,descent,turn,spin,A,"When an aircraft accelerates forward in level flight, the inertial force slides the otoliths backward, creating a somatogravic illusion of pitching up or climbing."
Human Performance & Limitation,2901,"During flight in IMC, the most reliable sense which should be used to overcome illusions is the:","visual sense, interpreting the attitude indicator","""""Seat-of-the-pants-Sense""""",vestibular sense,visual sense by looking outside,A,"In instrument meteorological conditions (IMC), the visual interpretation of the attitude indicator is the only reliable sensory input available to maintain spatial orientation."
Human Performance & Limitation,2902,Spatial disorientation will be most likely to occur during flight:,if the brain receives conflicting informations and the pilot does not believe the instruments,when flying in and out of clouds and the pilot maintains good instrument cross check,when flying in light rain below the ceiling,when flying in bright sunlight above a cloud layer,A,"Spatial disorientation is highly likely to occur when the brain receives conflicting signals from the eyes and vestibular system, and the pilot fails to trust the flight instruments."
Human Performance & Limitation,2903,Autokinetic illusion is:,"an illusion in which a stationary point of light, if stared at for several seconds in the dark, may - without a frame of reference - appear to move",the sensation during a radial acceleration of seeing a fixed reference point moving into the opposite direction of the acceleration,a conflict between the visual system and bodily sensations,poor interpretation of the surrounding world,A,"The autokinetic illusion occurs when a pilot stares at an isolated, stationary light source in the dark, which then appears to drift or move due to a lack of visual frames of reference."
Human Performance & Limitation,2904,"With regard to illusions due to perceptive conflicts, it may be said that they:",are mainly due to a sensory conflict concerning perception of the vertical and the horizontal between the vestibular and the visual system,originate from a conflict between instrument readings and external visual perceptions,are caused by the absence of internal visual cues exclusively,are caused by a conflictual disagreement concerning attitudinal perception between the various members of a crew,A,Visual illusions in aviation are primarily caused by sensory conflicts between the visual system and the vestibular system regarding the perception of the true vertical and horizontal.
Human Performance & Limitation,2905,Visual disturbances can be caused by:1. hyperventilation2. hypoxia3. hypertension4. fatigue,"1, 2 and 4 are correct","1, 2, 3 and 4 are correct","1, 2 and 3 are correct","2, 3 and 4 are correct",A,"Acute visual disturbances in flight can be caused by the physiological stressors of hypoxic hypoxia, hyperventilation, and extreme fatigue."
Human Performance & Limitation,2906,Desorientation is more likely to occur when the pilot is:1. flying in IMC2. frequently changing between inside and outside references3. flying from IMC into VMC4. having a cold,"1, 2 and 4 are correct","1, 2 and 3 are correct","2, 3 and 4 are correct","1, 3 and 4 are correct",A,"Spatial disorientation is more likely to occur when flying in IMC, when frequently switching between cockpit instruments and outside references, or when a cold blocks middle ear equalization."
Human Performance & Limitation,2907,Positive linear accelleration when flying in IMC may cause a false sensation of:,pitching up,pitching down,apparent sideward movement of objects in the field of vision,vertigo,A,"Positive linear acceleration in IMC stimulates the otolith organs, which the brain misinterprets as a change in gravity direction, creating a somatogravic illusion of pitching up."
Human Performance & Limitation,2908,Linear accelleration when flying straight and level in IMC may give the illusion of:,climbing,descending,yawing,spinning,A,"Linear acceleration during straight-and-level flight in IMC acts on the utricle and saccule, generating a somatogravic illusion that the aircraft is climbing."
Human Performance & Limitation,2909,"Coriolis illusion, causing spatial disorientation is the result of:",simultaneous head movements during aircraft manoeuvres,undergoing positive G,gazing in the direction of a flashing light,normal deterioration of the semicircular canals with age,A,The Coriolis illusion is a highly disorienting vestibular error resulting from making simultaneous head movements in a different plane than the aircraft's ongoing rotational maneuver.
Human Performance & Limitation,2910,"When turning in IMC , head movements should be avoided as much as possible. This is a prevention against:",coriolis illusion,autokinesis,oculogyral illusion,pressure vertigo,A,"To prevent the Coriolis illusion, pilots must avoid moving their heads suddenly or looking down to adjust radios while the aircraft is turning in IMC."
Human Performance & Limitation,2911,Which of the following illusions are brought about by conflicts between the visual system and the vestibular system ?-1: Illusions concerning the attitude of the aircraft-2: Autokinetic illusion (fixed point viewed as moving)-3: Illusions when estimating the size and distance of objects-4 : Illusions of rotation,"1,4","2,3,4",2,"3,4",A,Conflicts between the visual and vestibular systems primarily produce spatial illusions regarding the attitude of the aircraft and false sensations of rotation.
Human Performance & Limitation,2912,"A pilot, trying to pick up a fallen object from the cockpit floor during a tight turn, experiences:",coriolis illusion,autokinetic illusion,barotrauma,pressure vertigo,A,A pilot who bends down to pick up a map or object from the cockpit floor during a tight turn is highly susceptible to the Coriolis illusion and severe vertigo.
Human Performance & Limitation,2913,When a pilot is starring at an isolated stationary light for several seconds in the dark he might get the illusion that:,the light is moving,the size of the lightis varying,the intensity of the light is varying,the colour of the light is varying,A,"Staring continuously at a single, stationary light source in the dark for a few seconds can create the autokinetic illusion, where the light appears to move."
Human Performance & Limitation,2914,When you stare at a single light against the dark (f.e. an isolated star) you will find the light appears to move after some time. This phenomenon is called:,autokinetic phenomenon,black hole illusion,coriolis illusion,leans,A,"The autokinetic phenomenon is a visual illusion where a single, isolated light in the dark appears to move or drift when stared at continuously."
Human Performance & Limitation,2915,How is haze effecting your perception?,Objects seem to be further away than in reality.,Objects will give better contrast.,Haze makes the eyes to focus at infinity,Objects seem to be closer than in reality.,A,"Haze reduces visual contrast and detail, causing the brain's aerial perspective cues to misinterpret the runway or terrain as being farther away than it actually is."
Human Performance & Limitation,2916,"The 'Black hole' phenomenon occurs during approaches at night and over water, jungle or desert. When the pilot is lacking of visual cues other than those of the aerodrome there is an illusion of","being too high and too far away, dropping low and landing short","being too close, landing long",climbing,"being too low, flying a steeper approach than normal",A,"The 'black hole' phenomenon occurs during night approaches over dark terrain or water where the lack of peripheral visual cues causes the pilot to feel too high, leading to a low approach and short landing."
Human Performance & Limitation,2917,"You fly VFR from your home base (runway width 27 m), to an international airport (runway width 45 m). On reaching your destination there is a risk of performing a:",high approach with overshoot,high approach with undershoot,low approach with overshoot,low approach with undershoot,A,"Flying from a home base with a 27-meter wide runway to land on a 45-meter wide runway will make the runway appear closer and lower than normal. The pilot may fly a high approach, risking an overshoot."
Human Performance & Limitation,2918,You fly VFR from your home base (runway width 45 m) to a small airfield (runway width 27 m). On reaching your destination there is a risk of performing a:,low approach with undershoot,high approach with overshoot,high approach with undershoot,low approach with overshoot,A,"Transitioning from a 45-meter wide runway to a narrower 27-meter wide runway makes the runway appear farther away and higher. The pilot may fly a low approach, risking an undershoot."
Human Performance & Limitation,2919,1. In case of conflicting information you can always trust your Seat- of-the-Pants- Sense.2. In case of conflicting information between the sensory organs and the instruments you must believe the instruments.,"1 is false, 2 is correct",1 and 2 are correct,"1 is correct, 2 is false",1 and 2 are false,A,"The proprioceptive ('seat-of-the-pants') sense is completely unreliable in IMC, meaning pilots must always trust the flight instruments in the event of sensory conflicts."
Human Performance & Limitation,2920,How can spatial disorientation in IMC be avoided? By,maintaining a good instrument cross check.,believing your body senses only.,moving the head into the direction of the resultant vertical.,looking outside whenever possible ignoring the attitude indicator.,A,"Spatial disorientation in IMC can be avoided by maintaining a disciplined, continuous instrument cross-check and relying entirely on instrument indications rather than physical sensations."
Human Performance & Limitation,2921,Which procedure is recommended to prevent or overcome spatial disorientation?,Rely entirely on the indications of the flight instruments.,Tilt your head to the side to get better informations from the semicircular canals.,Rely on the Seat-of-the-Pants-Sense.,Get adapted to low levels of illumination before flying and use off-center vision all the time.,A,"To prevent or overcome spatial disorientation, a pilot must disregard all bodily sensations ('seat-of-the-pants' cues) and rely exclusively on the flight instruments."
Human Performance & Limitation,2922,How can a pilot prevent spatial disorientation in flight?,Establish and maintain a good instrument cross check.,Always try to catch outside visual cues.,Rely on good situational awareness believing your natural senses.,Rely on the kinaesthetic sense.,A,Pilots can prevent spatial disorientation in flight by establishing a disciplined instrument scan and ignoring vestibular and proprioceptive illusions that conflict with instrument readings.
Human Performance & Limitation,2923,If you are subjected to an illusion during night flying you should:,continue on instruments,dim the cockpit lighting,scan the surroundings,use your oxygen mask,A,"If a pilot experiences a visual or vestibular illusion during night flying, they must immediately suppress their physical feelings and continue flying solely by reference to the flight instruments."
Human Performance & Limitation,2924,If you are disorientated during night flying you must:,relay on instruments,look outside,descend,check your rate of breathing - do not breathe too fast,A,"If disoriented during a night flight, the pilot's primary and immediate response must be to trust and rely on the cockpit flight instruments."
Human Performance & Limitation,2925,"Which of the following statements are correct ?1 Hypothermia affects physical and mental abilities.2 Man has effective natural protection against intense cold.3 Shivering makes it possible to combat the cold to a certain extent, but uses up a lot of energy4 Disorders associated with hypothermia appear at a body temperature of less than 35°C","1,3,4","1,2,3","2,4","2,3,4",A,"Hypothermia degrades physical coordination and cognitive functions. While shivering generates heat at a high energy cost, human core temperature below 35°C leads to clinical apathy and confusion."
Human Performance & Limitation,2926,Our body takes its energy from :1: minerals2: protein3: carbonhydrates4: vitamines,"2,3","1,2,3,4","1,4","1,3",A,"The human body obtains its metabolic energy from carbohydrates and proteins (macronutrients), whereas vitamins and minerals are micronutrients that do not provide caloric energy."
Human Performance & Limitation,2927,Which of the following mechanisms regulate body temperature when expored to extreme high environmental temperatures?-1 : Shivering-2 : Vasoconstriction of peripheral blood vessels-3 : Sweating-4 : Vasodilation of peripheral blood vessels,"3,4","1,3,4","2,3",1,A,"When exposed to high environmental temperatures, the body maintains its core temperature through peripheral vasodilation (bringing blood to the skin to dissipate heat) and sweating (evaporative cooling)."
Human Performance & Limitation,2928,The following can be observed when the internal body temperature falls below 35°C :,"shivering, will tend to cease, and be followed by the onset of apathy",the appearance of intense shivering,"mental disorders, and even coma",profuse sweating,A,"When the internal body temperature drops below 35°C, physiological defense mechanisms begin to fail; shivering tends to cease and is replaced by apathy, muscle stiffness, and cognitive decline."
Human Performance & Limitation,2929,We can observe the following in relation to a state of hypothermia :,reasoning problems as soon as body temperature falls below 37°C,a substantial increase in internal body temperature whereas peripheral temperature at the skin is stable,a rapid fall in ambient temperature,greater capacity for adaptation than in a hot atmosphere,A,"During hypothermia, core body temperature falls, leading to cognitive impairment, reasoning difficulties, and slowed reaction times as soon as temperature starts to drop below the normal 37°C baseline."
Human Performance & Limitation,2930,What is meant by metabolism ?,The transformation by which energy is made available for the uses of the organism,Information exchange,Transfer of chemical messages,Exchange of substances between the lung and the blood,A,Metabolism refers to the chemical processes within a living organism by which food substances are broken down and transformed to make energy available for cellular activity and survival.
Human Performance & Limitation,2931,One of the waste products of the metabolic process in the cell is :,water,protein,sugar,fat,A,"Water is a major chemical waste product of the cellular metabolic process (along with carbon dioxide), resulting from the oxidation of carbohydrates, fats, and proteins."
Human Performance & Limitation,2932,The body loses water via:1. the skin and the lungs2. the kidneys,1 and 2 are correct,1 is correct and 2 is not correct,1 is not correct and 2 is correct,both are false,A,"The human body continuously loses water through insensible dissipation via the skin and lungs (exhalation), as well as through active excretion by the kidneys."
Human Performance & Limitation,2933,It is inadvisable to fly when suffering from a cold. The reason for this is:,"pain and damage to the eardrum can result, particularly during fast descents",gentle descents at high altitude can result in damage to the ear drum,swollen tissue in the inner ear will prevent the air from ventilating through the tympanic membrane,swollen tissue in the Eustachian tube will cause permanent hearing loss,A,"Flying with a cold is dangerous because swollen tissues can block the Eustachian tube, preventing middle ear pressure equalization and causing severe pain or eardrum rupture during rapid descents."
Human Performance & Limitation,2934,It is inadvisable to fly when suffering from a cold. The reason for this is:,"the tissue around the nasal end of the Eustachian tube is likely to be swollen thus causing difficulty in equalising the pressure within the middle ear and the nasal/throat area. Pain and damage to the eardrum can result, particularly during fast descents","although the change in air pressure during a climb at lower altitudes is very small, it increases rapidly at high altitudes. If the tissue in the Eustachian tube of the ear is swollen, gentle descents at high alltitude would result in damage to the ear drum",swollen tissue in the inner ear will increase the rate of metabolic production resulting in hyperventilation,because it will seriously affect peripheral vision,A,"A cold causes inflammation and swelling of the nasal end of the Eustachian tube. This prevents pressure equalization between the middle ear and throat, leading to barotrauma and severe pain during descent."
Human Performance & Limitation,2935,Exchange of gasses between the body and the environment takes place at the:,lungs,heart,muscles,central nervous system,A,"External respiration, which is the exchange of oxygen and carbon dioxide gases between the body and the ambient environment, takes place across the thin alveolar membranes in the lungs."
Human Performance & Limitation,2936,The following occurs in man if the internal body temperature increases to 38°C :,impairment of physical and mental performance,apathy,considerable dehydration,nothing signifiant happens at this temperature. The first clinical signs only start to appear at 39°C,A,"An increase in core body temperature to 38°C (mild hyperthermia) causes early impairment of physical coordination and cognitive performance, reducing situational awareness."
Human Performance & Limitation,2937,"Having a serious cold it is better not to fly, due to the extra risk of:1. flatulence2. pain in the ear during descent3. pressure vertigo4. pain in the nasal sinuses","2,3 and 4 are correct",1 and 2 are correct,"1,3 and 4 are correct","1,2 and 4 are correct",A,"Flying with a serious cold increases the risk of middle ear barotrauma (ear pain), pressure vertigo (due to asymmetric pressure equalization), and sinus barotrauma (sinus pain)."
Human Performance & Limitation,2938,"Having a serious cold, you are going to fly. What can you expect:",pain in the sinuses,bends,chokes,hypoxia,A,"If a pilot flies with a serious cold, the inability to equalize air pressure in the sinuses and middle ear cavities can result in severe localized facial and ear pain."
Human Performance & Limitation,2939,Which of the following factors may have an influence on medical disqualification?,High and low blood pressure as well as a poor condition of the circulatory system.,High blood pressure only.,Blood pressure problems cannot occur in aircrew because they always can be treated by in- flight medication.,Low blood pressure only.,A,"Both high and low blood pressure, along with overall deficiencies in the cardiovascular system, are significant factors that can lead to medical disqualification for flight crew."
Human Performance & Limitation,2940,"When assessing an individuals risk in developing coronary artery disease, the following factors may contribute:1.obesity2.distress3.smoking4.family history","1, 2, 3 and 4 are correct","2 and 3 are correct, 1 and 4 are false","Only 3 is correct, 1, 2 and 4 are false","1, 2 and 3 are correct, 4 is false",A,"The risk of developing coronary artery disease is increased by a combination of lifestyle and genetic factors, including obesity, chronic distress, tobacco smoking, and a family history of heart disease."
Human Performance & Limitation,2941,Noise induced hearing loss is influenced by,the duration and intensity of a noise,the duration of a noise but not its intensity,the suddenness of onset of a noise,the intensity of the noise but not its duration,A,The severity of noise-induced hearing loss (NIHL) is directly determined by both the duration of exposure and the physical intensity (decibel level) of the noise.
Human Performance & Limitation,2942,"To reduce the risk of coronary artery disease, exercise should be","double the resting heart rate for at least 20 minutes, three times a week",avoided since raising the heart rate shortens the life of the heart,"double the resting heart rate for at least an hour, five times a week","triple the resting heart rate for 20 minutes, once a week",A,"To maintain cardiovascular health and reduce coronary risk, aerobic exercise should raise the heart rate to approximately double its resting rate for at least 20 minutes, three times a week."
Human Performance & Limitation,2943,Which of the following is most true?,"Regular exercise is beneficial to general health, but the most efficient way to lose weight is by reducing caloric consumption",Regular exercise is an impediment to losing weight since it increases the metabolic rate,"Regular exercise is beneficial to general health, and is the only effective way to lose weight",Regular exercise and reduction in caloric consumption are both essential in order to lose weight,A,"Regular exercise is highly beneficial for cardiovascular health and general fitness, but reducing daily caloric consumption remains the most efficient method for achieving weight loss."
Human Performance & Limitation,2944,Conductive hearing loss can be caused by: 1. damage to the ossicles in the middle ear caused by infection or trauma 2. a damage of the auditory nerve 3. an obstruction in the auditory duct 4. a ruptured tympanic membrane,"1,2,3 and 4 are correct","2,3 and 4 are correct, 1 is false","1,2 and 3 are correct, 4 is false","1,3 and 4 are correct, 2 is false",A,"Conductive hearing loss is caused by mechanical blockages in sound transmission, such as damage to the ossicles, an obstruction in the auditory canal, or a ruptured eardrum."
Human Performance & Limitation,2945,Noise induced hearing loss (NIHL) is caused by:,damage of the sensitive membrane in the cochlea due to overexposure to noise,a blocked Eustachian tube,pressure differences on both sides of the eardrum,reduced mobility of the ossicles,A,Noise-induced hearing loss is a sensorineural impairment caused by damage to the delicate sensory hair cells on the basilar membrane within the cochlea due to overexposure to high noise levels.
Human Performance & Limitation,2946,Which of the following statements about hyperthermia is correct ?,Complete adaption to the heat in a hot country takes about a fortnight.,Vasodilation is the only regulant which is capable of reducing body temperature.,Evaporation is more effective when ambient humidity is high.,Performance is not impaired by an increase in body temperature to 40°C or more.,A,Acclimatization to a hot climate involves progressive physiological adjustments (like increased sweat rate) and typically requires about two weeks (a fortnight) of gradual exposure.
Human Performance & Limitation,2947,Visual acuity during flight at high altitudes can be affected by: 1. anaemia 2. smoking in the cockpit 3. carbon monoxide poisoning 4. hypoxia,"1, 2, 3 and 4 are correct","1,2 and 3 are correct","2,3 and 4 are correct","1,3 and 4 are correct",A,"Visual acuity and night vision can be significantly degraded at high altitudes by factors that reduce retinal oxygenation, including anaemia, smoking, carbon monoxide poisoning, and hypoxic hypoxia."
Human Performance & Limitation,2948,"Alcohol, even when taken in minor quantities",can make the brain cells to be more susceptible to hypoxia,"will stimulate the brain, making the pilot resistant to hypoxia",will have no effect at all,"may improve the mental functions, so that the symptoms of hypoxia are much better to be identified",A,"Alcohol, even in small quantities, acts as a cellular toxin that interferes with cellular oxidation, making brain cells significantly more susceptible to the effects of hypoxia."
Human Performance & Limitation,2949,Concerning flying and blood alcohol content the following statement is correct:,no flying under the influence of alcohol,flying with up to 0.05 % blood alcohol,flying with up to 0.15 % blood alcohol,"flying with up to 0.08 % blood alcohol is safe, since driving is safe up to this limit",A,"Aviation safety standards maintain a strict rule that pilots must not operate an aircraft while under the influence of alcohol, emphasizing a zero-tolerance approach."
Human Performance & Limitation,2950,The metabolisation of alcohol,is a question of time,is quicker when used to it,can be accelerated even more by coffee,can be influenced by easy to get medication,A,"The liver metabolizes and eliminates alcohol from the bloodstream at a constant, slow rate that is strictly a function of time and cannot be accelerated by stimulants or remedies."
Human Performance & Limitation,2951,Concerning the effects of drugs and pilot´s performance,the primary and the side effects have to be considered,the side effects only have to be considered,medication has no influence on pilot´s performance,"only the primary effect has to be considered, side effects are negligable",A,"When evaluating a pilot's fitness to fly while taking medication, both the primary therapeutic effects and the potential adverse side effects of the drug must be carefully analyzed."
Human Performance & Limitation,2952,"Drugs against allergies (antihistamines), when taken by an aviator can cause the following undesirable effects:1. Drowsiness, dizziness2. Dry mouth3. Headaches4. Impaired depth perception5. Nausea","1, 2, 3, 4 and 5 are correct","only 3, 4 and 5 are correct","2, 3 and 4 are correct",only 1 is correct,A,"Antihistamines commonly used to treat allergies can cause undesirable side effects in aviators, including drowsiness, dry mouth, headache, nausea, and impaired depth perception."
Human Performance & Limitation,2953,The consumption of medicines or other substances may have consequences on qualification to fly for the following reasons:1. The desease requiring a treatment may be cause for disqualification.2. Flight conditions may modify the reactions of the body to a treatment.3. Drugs may cause adverse side effects impairing flight safety.4. The effects of medicine do not necessarily immediately disappear when the treatment is stopped.,"1, 2, 3 and 4 are correct","1, 2 and 3 are correct, 4 is false","3 and 4 are false, 1 and 2 are correct.",Only 2 is false.,A,"The use of medications can disqualify a pilot because the underlying illness may be unsafe, flight conditions can alter drug reactions, side effects can impair safety, and drug clearance takes time."
Human Performance & Limitation,2954,"Cigarette smoking has particular significance to the flyer, because there are long- term and short-term harmful effects. From cigarette smoking the pilot can get:",a mild carbon monoxide poisoning decreasing the pilot´s tolerance to hypoxia,a mild carbon dioxide poisoning increasing the pilot's tolerance to hypoxia,a mild carbon monoxide poisoning increasing the pilot´s tolerance to hypoxia,a suppressed desire to eat and drink,A,"Tobacco smoking introduces carbon monoxide into the bloodstream, where it binds to hemoglobin to form carboxyhemoglobin, reducing oxygen transport and lowering the pilot's tolerance to hypoxia."
Human Performance & Limitation,2955,A pilot who smokes will loose some of his capacity to transport oxygen combined with hemoglobin. Which percentage of his total oxygen transportation capacity would he give away when he smokes one pack of cigarettes a day?,5 - 8%,0.5 - 2%,12 - 18%,20 - 25%,A,"A pilot who smokes a pack of cigarettes a day typically has 5% to 8% of their total hemoglobin bound by carbon monoxide, representing a significant loss in oxygen-carrying capacity."
Human Performance & Limitation,2956,"Flying at pressure altitude of 10 000 ft, a pilot, being a moderate to heavy smoker, has an oxygen content in the blood equal to an altitude",above 10 000 FT,of 10 000 FT,lower than 10 000 FT,of 15000 FT when breathing 100% oxygen,A,"Due to the presence of carbon monoxide in their blood, a moderate to heavy smoker has a reduced oxygen-carrying capacity, elevating their physiological altitude above their actual cabin pressure altitude."
Human Performance & Limitation,2957,Which of the following applies when alcohol has been consumed?,"Even after the consumption of small amounts of alcohol, normal cautionary attitudes may be lost",Drinking coffee at the same time will increase the elimination rate of alcohol,Small amounts of alcohol increase visual performance,Acute effects of alcohol cease immediately when 100% oxygen is taken,A,"Alcohol consumption degrades judgment and risk perception, causing pilots to lose their normal cautionary attitudes and engage in risky behavior even after consuming small amounts."
Human Performance & Limitation,2958,"Alcohol, when taken simultaneously with drugs, may",intensify the effects of the drugs,compensate for side effects of drugs,show undesired effects only during night flights,increase the rate of alcohol elimination from the blood,A,"Taking alcohol simultaneously with other medications can produce synergistic interactions, dramatically intensifying the sedating and impairing side effects of the drugs."
Human Performance & Limitation,2959,Alcohol metabolism (elimination rate),is approx. 0.015% per hour and cannot be expedited,is approx. 0.3% per hour,depends on wether you get some sleep in between drinks,definitely depends on the amount and composition of food which has been eaten,A,"The human liver metabolizes alcohol at a constant rate of approximately 0.015% blood alcohol concentration (BAC) per hour, a biochemical process that cannot be accelerated."
Human Performance & Limitation,2960,"When drugs against sleep disorders and/or nervosity have been taken and the pilot intends to fly, attention has to be payed to",the effect they have on reaction time and perceptional awareness,the effect they have on hearing,the fact that there is no difference in the quality of sleep produced under the influence of those drugs compared to normal drug-free sleep,"schedule only those pilots, who show no reactions to these medications",A,"Pilots must avoid flying under the influence of sedatives or sleep medications because these drugs impair motor reaction times, vigilance, and overall perceptual awareness."
Human Performance & Limitation,2961,"The rate of absorption of alcohol depends on many factors. However, the rate of metabolism or digestion of alcohol in the body is relatively constant. It is about","0,01 - 0,015 mg % per hour","0,02 - 0,05 mg % per hour","0,2 - 0,25 mg % per hour","0,3 - 0,35 mg % per hour",A,"The rate at which the body metabolizes alcohol is constant and slow, averaging approximately 0.01% to 0.015% (or equivalent mg% units) per hour, regardless of food or caffeine intake."
Human Performance & Limitation,2962,A slight lack of coordination which can make it difficult to carry out delicate and precise movements occurs when the level of alcohol in the blood is exceeding,0.05 % blood alcohol,0.1 % blood alcohol,0.15 % blood alcohol,0.2 % blood alcohol,A,"A blood alcohol concentration exceeding 0.05% causes a measurable degradation in motor coordination, reaction times, and the ability to execute precise cockpit control movements."
Human Performance & Limitation,2963,The carcinogen (a substance with the ability to produce modifications in cells which develop a cancer) in the bronchi of the lungs is,tar,nicotine,carbon monoxide,lead,A,"Tar is the primary carcinogen present in cigarette smoke, depositing in the bronchi and lungs where it damages cells and promotes the development of lung cancer."
Human Performance & Limitation,2964,One of the substances present in the smoke of cigarettes can make it significantly more difficult for the red blood cells to transport oxygen and as a consequence contributes to hypoxia. Which substance are we referring to?,Carbon monoxide,Carbonic anhydride,Tar,Carbon dioxide,A,"Carbon monoxide in cigarette smoke binds to hemoglobin with an affinity 200 times greater than oxygen, reducing the blood's oxygen-carrying capacity and contributing to hypemic hypoxia."
Human Performance & Limitation,2965,The so-called Coriolis effect (a conflict in information processing in the brain) in spatial disorientation occurs:,on stimulating several semicircular canals simultaneously,on stimulating the saccule and the utricle of the inner ear,on stimulating the cochlea intensely,when no semicircular canal is stimulated,A,"The Coriolis illusion is a highly disorienting vestibular illusion that occurs when a pilot moves their head out of the plane of rotation, stimulating multiple semicircular canals simultaneously."
Human Performance & Limitation,2966,The chemical substance responsible for addiction to tobacco is,nicotine,carbon monoxide,tar,"the combination of nicotine, tar and carbon monoxide",A,Nicotine is the highly addictive chemical substance present in tobacco that drives physical dependence and makes smoking cessation difficult.
Human Performance & Limitation,2967,"A large number of medical preparations can be bought without a doctor´s prescription. In relation to using these preparations, which of the following is correct:",A pilot using any of these preparations should get professional advice from a flight surgeon if he intends to fly and self-medicate at the same time,They have no side effects which would give problems to a pilot during flight,The side effects of these types of preparations are sufficiently negligible as to be ignored by pilots,They will cause a condition of over-arousal,A,Self-medication with over-the-counter drugs is hazardous for pilots; they must always consult a flight surgeon to ensure the medication has no side effects that compromise flight safety.
