chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Performance,1906,The required Take-off Distance (TOD) and the field length limited Take-off Mass (TOM) are different for the zero flap case and take-off position flap case. What is the result of flap setting in take-off position compared to zero flap position?,Decreased TOD required and increased field length limited TOM.,Increased TOD required and decreased field length limited TOM.,Increased TOD required and increased field length limited TOM.,Decreased TOD required and decreased field length limited TOM.,A,"A headwind component reduces the aircraft's groundspeed at liftoff, which decreases the takeoff distance required and allows a higher field-length-limited takeoff mass."
Performance,1907,"The determination of the maximum mass on brake release, of a certified turbojet aeroplane with 5Â°, 15Â° and 25Â° flaps angles on take-off, leads to the following values, with wind:Flap angle: 5Â° 15Â° 25Â°Runway limitation (kg): 66 000 69 500 71 5002nd segment slope limitation: 72 200 69 000 61 800Wind correction: Head 160 wind:+120kg / kt Tail wind: -360kg / ktGiven that the tail wind component is equal to 5 kt, the maximum mass on brake release and corresponding flap angle will be:",67 700 kg / 15 deg,69 000 kg / 15 deg,72 200 kg / 5 deg,69 700 kg / 25 deg,A,"Using the Medium Range Jet Transport (MRJT) Figure 4.4 chart, enter the pressure altitude, OAT, and runway limits to read the maximum takeoff mass (67,700 kg) and recommended flap setting (15 degrees)."
Performance,1908,Reduced take-off thrust should normally not be used when:,windshear is reported on the take-off path.,it is dark.,the runway is dry.,the runway is wet.,A,"Reduced takeoff thrust should never be used if windshear is reported or suspected on the takeoff path, as the pilot may need the maximum engine performance to escape severe wind shear."
Performance,1909,Reduced take-off thrust should normally not be used when:,anti skid is not usable.,it is dark.,the runway is wet.,the OAT is ISA +10Â°C,A,"An inoperative anti-skid system increases the accelerate-stop distance required, which reduces safety margins. To compensate, full takeoff thrust must be used to minimize takeoff distance."
Performance,1910,Reduced take-off thrust should normally not be used when:,the runway is contaminated.,it is dark.,the runway is wet.,obstacles are present close to the end of the runway.,A,"Reduced thrust is prohibited on contaminated runways (e.g., standing water, slush, snow) to ensure the aircraft accelerates as rapidly as possible through the contaminant and reaches takeoff speed quickly."
Performance,1911,"The use of reduced take-off thrust is permitted, only if:",The actual take-off mass (TOM) is lower than the field length limited TOM.,The take-off distance available is lower than the take-off distance required one engine out at V1.,The actual take-off mass (TOM) including a margin is greater than the performance limited TOM.,The actual take-off mass (TOM) is greater than the climb limited TOM.,A,"Reduced (flexible) thrust is only permitted when the actual takeoff mass is less than the maximum allowable takeoff mass under the ambient conditions, meaning the runway is longer than required for the actual mass."
Performance,1912,Which statement about reduced thrust is correct?,Reduced thrust can be used when the actual take-off mass is less than the field length limited take-off mass.,Reduced thrust is primarily a noise abatement procedure.,Reduced thrust is used in order to save fuel.,In case of reduced thrust V1 should be decreased.,A,"The use of reduced takeoff thrust is permitted when the actual takeoff mass is lower than the maximum performance-limited takeoff mass, allowing the engines to operate at lower temperatures and extend their operational life."
Performance,1913,"If the take-off mass of an aeroplane is tyre speed limited, downhill slope would",have no effect on the maximum mass for take-off.,decrease the maximum mass for take-off.,increase the maximum mass for take-off.,increase the required take-off distance.,A,"Tyre speed limits are based on groundspeed at liftoff (VLOF), which is determined by the aircraft's lift-off speed and wind. A runway slope does not alter the required lift-off speed, so it has no effect on the tyre-speed-limited takeoff mass."
Performance,1914,Reduced take-off thrust,has the benefit of improving engine life.,can be used if the actual take-off mass is higher than the performance limited take-off mass.,is not recommended at very low temperatures (OAT).,can be used if the headwind component during take-off is at least 10 kt.,A,"Operating the engines at a reduced thrust setting lowers internal temperatures and pressures, which significantly reduces wear and tear and increases the operational life of the engine components."
Performance,1915,What will be the effect on an aeroplane's performance if aerodrome pressure altitude is decreased?,It will decrease the take-off distance required.,It will increase the take-off distance required.,It will increase the take-off ground run.,It will increase the accelerate stop distance.,A,"A decrease in pressure altitude (higher air density) improves engine thrust and aerodynamic lift, which increases acceleration and shortens the takeoff distance required."
Performance,1916,What will be the influence on the aeroplane performance if aerodrome pressure altitude is increased?,It will increase the take-off distance.,It will decrease the take-off distance.,It will increase the take-off distance available.,It will increase the accelerate stop distance available.,A,"An increase in pressure altitude (lower air density) degrades engine performance and reduces lift, which retards acceleration and increases the takeoff distance required."
Performance,1917,How is VMCA influenced by increasing pressure altitude?,VMCA increases with increasing pressure altitude.,VMCA is not affected by pressure altitude.,VMCA decreases with increasing pressure altitude.,VMCA increases with pressure altitude higher than 4000 ft.,A,"For a turbocharged engine, power output remains constant as pressure altitude increases. However, due to the lower air density, aerodynamic control surfaces (like the rudder) become less effective, which requires a higher airspeed to maintain control, thereby increasing VMCA."
Performance,1918,Which one of the following is not affected by a tail wind?,the climb limited take-off mass.,the field limited take-off mass.,the obstacle limited take-off mass.,the take-off run.,A,"The climb-limited takeoff mass ensures the aircraft can meet the minimum vertical climb gradients in the air. Since this is an air-referenced performance requirement, it is completely unaffected by wind."
Performance,1919,"Other factors remaining constant and not limiting, how does increasing pressure altitude affect allowable take-off mass?",Allowable take-off mass decreases.,Allowable take-off mass increases.,There is no effect on allowable take-off mass.,Allowable take-off mass remains uninfluenced up to 5000 ft PA. 161,A,"Increasing pressure altitude reduces air density, which degrades engine thrust and aerodynamic lift. This increases takeoff roll and reduces climb performance, decreasing the allowable takeoff mass."
Performance,1920,"For a take-off from a contaminated runway, which of the following statements is correct?","The performance data for take-off must be determined in general by means of calculation, only a few values are verified by flight tests.","The greater the depth of contamination at constant take-off mass, the more V1 has to be decreased to compensate for decreasing friction.",Dry snow is not considered to affect the take-off performance.,"A slush covered runway must be cleared before take-off, even if the performance data for contaminated runway is available.",A,"For takeoffs on contaminated runways, performance data must be determined by taking into account the increased rolling resistance (displacement drag) and the degraded braking friction."
Performance,1921,How is wind considered in the take-off performance data of the Aeroplane Operations Manuals ?,Not more than 50% of a headwind and not less than 150% of the tailwind.,Unfactored headwind and tailwind components are used.,Not more than 80% headwind and not less than 125% tailwind.,"Since take-offs with tailwind are not permitted, only headwinds are considered.",A,"Under EASA and FAA rules, when using wind components to calculate takeoff performance, not more than 50% of the reported headwind component and not less than 150% of the reported tailwind component must be applied to ensure a safe margin of safety."
Performance,1922,The lowest take-off safety speed (V2 min) is:,1.15 Vs for four-engine turboprop aeroplanes and 1.20 Vs for two or three- engine turboprop aeroplanes.,1.20 Vs for all turbojet aeroplanes.,1.15 Vs for all turbojet aeroplanes.,1.20 Vs for all turboprop powered aeroplanes.,A,"The minimum certified takeoff safety speed V2 min is defined as 1.15 * VS for turboprops with 4 engines, and 1.20 * VS for twin-engine turbojet aircraft."
Performance,1923,Which of the following answers is true?,V1 <= VR,V1 > Vlof,V1 > VR,V1 < VMCG,A,"The takeoff decision speed V1 must always be less than or equal to the rotation speed VR, since the pilot cannot safely abort the takeoff after the aircraft rotation has been initiated."
Performance,1924,Which statement is correct?,VR is the speed at which rotation should be initiated.,VR is the lowest climb speed after engine failure.,In case of engine failure below VR the take-off should be aborted.,VR is the lowest speed for directional control in case of engine failure.,A,"VR is the rotation speed, which is the speed at which the pilot initiates a pitch-up rotation to transition the aircraft to its liftoff attitude."
Performance,1925,Which statement is correct?,VR must not be less than 1.05 VMCA and not less than V1.,VR must not be less than VMCA and not less than 1.05 V1.,VR must not be less than 1.1 VMCA and not less than V1.,VR must not be less than 1.05 VMCA and not less than 1.1 V1.,A,Certification standards dictate that the rotation speed VR must have a safety margin of at least 1.05 * VMCA and must not be less than the takeoff decision speed V1.
Performance,1926,Which of the following represents the minimum for V1?,VMCG,VLOF,VMU,VR,A,V1 must be at least equal to VMCG to ensure the pilot has sufficient rudder control to keep the aircraft on the runway if an engine fails at V1 and they decide to abort.
Performance,1927,Which of the following represents the maximum value for V1 assuming max tyre speed and max brake energy speed are not limiting?,VR,VMCA,V2,VREF,A,"The absolute maximum limit for V1 is the rotation speed VR, as the pilot cannot reject the takeoff after rotation has started."
Performance,1928,How is V2 affected if T/O flaps 20Â° is chosen instead of T/O flaps 10Â°?,V2 decreases if not restricted by VMCA.,V2 has the same value in both cases.,V2 increases in proportion to the angle at which the flaps are set.,"V2 has no connection with T/O flap setting, as it is a function of runway length only.",A,"Selecting a higher flap setting (e.g., 20° instead of 10°) increases the wing's lift coefficient (CL), which lowers the stall speed VS. Because V2 is proportional to VS, a lower stall speed results in a lower V2."
Performance,1929,The speed V2 of a jet aeroplane must be greater than:,1.2Vs.,1.2VMCG.,1.05VLOF.,1.3V1.,A,"For jet aircraft, the takeoff safety speed V2 must be at least 20% higher than the stalling speed in takeoff configuration (V2 >= 1.2 * VS)."
Performance,1930,"If the value of the balanced V1 is found to be lower than VMCG, which of the following is correct ?",The take-off is not permitted.,The one engine out take-off distance will become greater than the ASDR.,The VMCG will be lowered to V1.,The ASDR will become greater than the one engine out take-off distance.,A,"If the balanced V1 speed is less than VMCG, V1 must be increased to at least equal VMCG. If this increased V1 exceeds VR or if the runway length cannot support the higher stopping speed, takeoff at that mass is not permitted."
Performance,1931,"During certification test flights for a turbojet aeroplane, the actual measured take-off runs from brake release to a point equidistant between the point at which VLOF is reached and the point at which the aeroplane is 35 feet above the take-off surface are:- 1747 m, all engines operating- 1950 m, with the critical engine failure recognized at V1, the other factors remaining unchanged.Considering both possibilities to determine the take-off run (TOR). What is the correct distance?",2009 m.,2243 m.,2096 m.,1950 m.,A,"Under CS-25 certification standards, the takeoff run (TOR) required is the greater of: (1) the one-engine-inoperative takeoff run (1,950 m), or (2) 115% of the all-engines-operating takeoff run (1.15 * 1,747 m = 2,009 m). The larger of these two values is 2,009 m, which is adopted for the certification."
Performance,1932,During certification flight testing on a four engine turbojet aeroplane the actual take-off distances measured are:- 3050 m with failure of the critical engine recognised at V1- 2555 m with all engines operating and all other things being equalThe take-off distance adopted for the certification file is: 162,3050 m,3513 m,2555 m,2938 m,A,"Under CS-25 rules, the takeoff distance required is the greater of the one-engine-inoperative takeoff distance (3,050 m) and 115% of the all-engines-operating takeoff distance (1.15 * 2,555 m = 2,938 m). The larger of these two is 3,050 m."
Performance,1933,During the flight preparation the climb limited take-off mass (TOM) is found to be much greater than the field length limited TOM using 5Â° flap. In what way can the performance limited TOM be increased? There are no limiting obstacles.,By selecting a higher flap setting.,By selecting a higher V2.,By selecting a lower V2.,By selecting a lower flap setting.,A,"Since the field-length-limited TOM is the restricting factor (as it is lower than the climb-limited TOM) and there are no limiting obstacles, we can increase the takeoff mass by selecting a higher flap setting (e.g. 10° or 15° instead of 5°). This reduces the takeoff ground roll required, increasing the field-length-limited mass."
Performance,1934,"In the event of engine failure below V1, the first action to be taken by the pilot in order to decelerate the aeroplane is to:",reduce the engine thrust.,reverse engine thrust.,apply wheel brakes.,deploy airbrakes or spoilers.,A,"If an engine failure occurs below V1, the pilot must immediately reject the takeoff by closing the thrust levers to reduce thrust, applying maximum wheel braking, and deploying speedbrakes/reverse thrust."
Performance,1935,"If the antiskid system is inoperative, which of the following statements is true?",The accelerate stop distance increases.,The accelerate stop distance decreases.,It has no effect on the accelerate stop distance.,Take-off with antiskid inoperative is not permitted.,A,"Without an active anti-skid system, the wheel braking efficiency is significantly reduced to prevent tire lockup and blowout. This decreases deceleration capability, which increases the accelerate-stop distance required."
Performance,1936,In which of the following distances can the length of a stopway be included?,In the accelerate stop distance available.,"In the one-engine failure case, take-off distance.",In the all-engine take-off distance.,In the take-off run available.,A,"A stopway is a designated area at the end of the takeoff run available prepared for decelerating an aircraft during an aborted takeoff. Therefore, its length can only be included in the ASDA."
Performance,1937,Which statement concerning the inclusion of a clearway in take-off calculation is correct?,The field length limited take-off mass will increase.,The usable length of the clearway is not limited.,V1 is increased.,V1 remains constant.,A,"A clearway increases the Take-Off Distance Available (TODA) without changing the TORA or ASDA. This allows the aircraft to take off with a higher takeoff mass on a given runway, increasing the field-length-limited takeoff mass."
Performance,1938,Balanced V1 is selected,if the accelerate stop distance is equal to the one engine out take-off distance.,for a runway length limited take-off with a stopway to give the highest mass.,for a runway length limited take-off with a clearway to give the highest mass.,if it is equal to V2.,A,A balanced field length condition exists when the accelerate-stop distance required (ASDR) is exactly equal to the takeoff distance required (TODR) with an engine failure at the decision speed V1.
Performance,1939,A 'Balanced Field Length' is said to exist where:,The accelerate stop distance is equal to the take-off distance available.,The clearway does not equal the stopway.,The accelerate stop distance is equal to the all engine take-off distance.,The one engine out take-off distance is equal to the all engine take-off distance.,A,A balanced field length exists when the accelerate-stop distance required (ASDR) is exactly equal to the takeoff distance required (TODR) with an engine failure at the decision speed V1.
Performance,1940,"If the field length limited take off mass has been calculated using a Balanced Field Length technique, the use of any additional clearway in take off performance calculations may allow",a greater field length limited take off mass but with a lower V1,a greater field length limited take off mass but with a higher V1,the obstacle clearance limit to be increased with no effect on V1,the obstacle clearance limit to be increased with an higher V1,A,"If clearway is available, the Take-Off Distance Available (TODA) is increased relative to the ASDA. This allows the aircraft to continue the takeoff over a longer distance, which permits a lower V1 decision speed (reducing ASDR to match the available ASDA) and results in a higher field-length-limited takeoff mass."
Performance,1941,Before take-off the temperature of the wheel brakes should be checked. For what reason?,Because overheated brakes will not perform adequately in the event of a rejected take-off.,To ensure that the brake wear is not excessive.,To ensure that the wheels have warmed up evenly.,To ensure that the thermal blow-out plugs are not melted.,A,"If the brakes are already hot before takeoff, their kinetic energy absorption capability is severely reduced. In the event of a high-speed rejected takeoff, the brakes may fade, fail, or cause a wheel well fire, preventing the aircraft from stopping within the ASDA."
Performance,1942,"Concerning the landing gear, which of the following factors would limit the take- off mass?",Rate of rotation of the wheel at lift off and brake energy.,Tyre pressure and brake temperature.,Rate of rotation of the wheel and tyre pressure.,Nitrogen pressure in the strut and brake temperature.,A,The landing gear and wheels limit takeoff performance based on two main criteria: the maximum rotational speed limit of the tyres at liftoff (VLOF groundspeed) and the maximum kinetic energy the brakes can absorb during a high-speed rejected takeoff.
Performance,1943,Which combination of circumstances or conditions would most likely lead to a tyre speed limited take-off?,A high runway elevation and tail wind.,A low runway elevation and a cross wind.,A high runway elevation and a head wind.,A low runway elevation and a head wind.,A,"Tyre speed limit is based on groundspeed. A high runway elevation (low density) increases the True Airspeed (TAS) required for liftoff, and a tailwind directly adds to this TAS, resulting in the highest possible groundspeed at liftoff, which is most likely to exceed the tyre speed limit."
Performance,1944,The 'maximum tyre speed' limits:,VLOF in terms of ground speed.,V1 in kt TAS.,"VR, or VMU if this is lower than VR.",V1 in kt ground speed.,A,"The maximum tyre speed limit is a structural limit that restricts the maximum groundspeed the tyres can rotate at, which limits the aircraft's lift-off speed (VLOF) in terms of groundspeed."
Performance,1945,May anti-skid be considered to determine the take-off and landing data ?,Yes. 163,No.,Only for take-off.,Only for landing.,A,"Yes, an operational anti-skid system is factored into the takeoff and landing performance databases, allowing shorter accelerate-stop distances and shorter landing distances to be certified."
Performance,1946,A higher outside air temperature (OAT),decreases the brake energy limited take-off mass.,increases the field length limited take-off mass.,increases the climb limited take-off mass.,decreases the take-off distance.,A,"Higher outside temperatures reduce the cooling of the brakes and increase the TAS at V1. Since the kinetic energy to be absorbed by the brakes is 1/2 * mass * V1(TAS)^2, a higher TAS for a given mass increases the brake energy required, thereby reducing the maximum brake-energy-limited takeoff mass."
Performance,1947,"If there is a tail wind, the climb limited TOM will:",not be affected.,increase.,decrease.,increase in the flaps extended case.,A,"Climb-limited takeoff mass is calculated to ensure the aircraft achieves the required vertical climb gradient relative to the air mass. Since it is air-referenced, it is completely unaffected by wind."
Performance,1948,Which of the following sets of factors will increase the climb-limited TOM?,"Low flap setting, low PA, low OAT.","High flap setting, low PA, low OAT.","Low flap setting, high PA, high OAT.","Low flap setting, high PA, low OAT.",A,"A lower flap setting reduces drag (improving climb gradient), and a lower pressure altitude and temperature increase air density, which maximizes engine thrust and climb capability. Together, these allow a higher climb-limited takeoff mass."
Performance,1949,(For this question use annex 032-1562A or Performance Manual MRJT 1 Figure 4.4 )For a twin engine turbojet aeroplane two take-off flap settings (5Â° and 15Â°) are certified.Given:Field length avalaible= 2400 mOutside air temperature= -10Â°CAirport pressure altitude= 7000 ftThe maximum allowed take-off mass is:,56 000 kg,55 000 kg,70 000 kg,52 000 kg,A,"By using the MRJT Figure 4.4 performance chart and entering the specified temperature, pressure altitude, and runway conditions, the resulting performance-limited takeoff mass is 56,000 kg."
Performance,1950,"In relation to the net take-off flight path, the required 35 ft vertical distance to clear all obstacles is",the minimum vertical distance between the lowest part of the aeroplane and all obstacles within the obstacle corridor.,based on pressure altitudes.,the height by which acceleration and flap retraction should be completed.,the height at which power is reduced to maximum climb thrust.,A,"The net takeoff flight path must clear all obstacles by a vertical margin of at least 35 feet, which represents the minimum vertical distance between the lowest part of the climbing aircraft and any obstacle directly below the flight path."
Performance,1951,The minimum climb gradient required on the 2nd flight path segment after the take-off of a jet aeroplane is defined by the following parameters:1 Gear up2 Gear down3 Wing flaps retracted4 Wing flaps in take-off position5 N engines at the take-off thrust6 (N-1) engines at the take-off thrust7 Speed over the path equal to V2 + 10 kt8 Speed over the path equal to 1.3 VS9 Speed over the path equal to V210 At a height of 35 ft above the runwayThe correct statements are:,"1, 4, 6, 9","2, 3, 6, 9","1, 4, 5, 10","1, 5, 8, 10",A,"The second takeoff climb segment is defined as beginning when the landing gear is fully retracted (1) and ending at the acceleration height (minimum 400 ft). During this segment, the flaps are in the takeoff position (4), the critical engine is failed with remaining engines at takeoff thrust (6), and the aircraft climbs at the takeoff safety speed V2 (9)."
Performance,1952,The requirements with regard to take-off flight path and the climb segments are only specified for:,the failure of the critical engine on a multi-engines aeroplane.,the failure of any engine on a multi-engined aeroplane.,2 engined aeroplane.,the failure of two engines on a multi-engined aeroplane.,A,"The takeoff flight path segments and climb gradient requirements are certified assuming the critical engine fails at the VEF speed, and the remaining engines operate at takeoff power."
Performance,1953,At which minimum height will the second climb segment end?,400 ft above field elevation.,35 ft above ground.,When gear retraction is completed.,1500 ft above field elevation.,A,"The second takeoff climb segment ends when the aircraft reaches the acceleration altitude, which must be at least 400 feet above the runway elevation."
Performance,1954,A head wind will:,increase the climb flight path angle.,increase the angle of climb.,increase the rate of climb.,shorten the time of climb.,A,"A headwind reduces groundspeed during a climb. Since the vertical rate of climb remains constant, the lower groundspeed results in a steeper climb flight path angle relative to the ground."
Performance,1955,The second segment begins,when landing gear is fully retracted.,when flap retraction begins.,when flaps are selected up.,when acceleration starts from V2 to the speed for flap retraction.,A,"The second segment of the takeoff climb begins immediately when the landing gear is fully retracted, and the aircraft continues to climb at speed V2."
Performance,1956,"For take-off obstacle clearance calculations, obstacles in the first segment may be avoided",by banking not more than 15Â° between 50 ft and 400 ft above the runway elevation.,by banking as much as needed if aeroplane is more than 50 ft above runway elevation.,only by using standard turns.,by standard turns - but only after passing 1500 ft.,A,"For obstacle clearance during takeoff, turning maneuvers are not permitted below 50 feet. Between 50 feet and 400 feet, turns are restricted to a maximum bank angle of 15° to minimize the reduction in climb gradient."
Performance,1957,"Which statement, in relation to the climb limited take-off mass of a jet aeroplane, is correct?",The climb limited take-off mass decreases with increasing OAT.,The climb limited take-off mass is determined at the speed for best rate of climb.,50% of a head wind is taken into account when determining the climb limited take-off mass. 164,On high elevation airports equipped with long runways the aeroplane will always be climb limited.,A,"Climb-limited takeoff mass decreases as pressure altitude and outside air temperature increase, because lower air density reduces engine thrust and aerodynamic lift."
Performance,1958,The first segment of the take-off flight path ends,at completion of gear retraction.,at completion of flap retraction.,at reaching V2.,at 35 ft above the runway.,A,The first segment of the takeoff climb begins at liftoff (VLOF) and ends when the landing gear is fully retracted.
Performance,1959,The climb limited take-off mass can be increased by,a lower flap setting for take-off and selecting a higher V2.,selecting a lower V1.,selecting a lower V2.,selecting a lower VR.,A,"To increase the climb-limited takeoff mass, drag must be minimized. This is achieved by selecting a lower takeoff flap setting (which reduces drag) or using engine thrust options that maximize performance."
Performance,1960,During take-off the third segment begins:,when acceleration to flap retraction speed is started.,when landing gear is fully retracted.,when acceleration starts from VLOF to V2.,when flap retraction is completed.,A,The third segment is the acceleration segment. It begins when the aircraft reaches the acceleration height (minimum 400 ft) and starts to accelerate at level or shallow climb to retract the flaps.
Performance,1961,The take-off mass of an aeroplane is restricted by the climb limit. What would be the effect on this limit of an increase in the headwind component?,None.,The effect would vary depending upon the height of any obstacle within the net take-off flight path.,The climb limited take-off mass would increase.,The climb limited take-off mass would decrease.,A,"Since the climb limit is an air-referenced performance requirement, it is completely independent of wind. A tailwind has no effect on the climb-limited takeoff mass."
Performance,1962,Which of the following statements with regard to the actual acceleration height at the beginning of the 3rd climb segment is correct?,The minimum value according to regulations is 400 ft.,A lower height than 400 ft is allowed in special circumstances e.g. noise abatement.,The minimum value according to regulations is 1000 ft.,"There is no legal minimum value, because this will be determined from case to case during the calculation of the net flight path.",A,"Under takeoff flight path certification rules, the minimum acceleration height (the transition from the second to third segment) is 400 feet above the runway elevation."
Performance,1963,"On a segment of the take-off flight path an obstacle requires a minimum gradient of climb of 2.6% in order to provide an adequate margin of safe clearance. At a mass of 110000 kg the gradient of climb is 2.8%. For the same power and assuming that the sine of the angle of climb varies inversely with mass, at what maximum mass will the aeroplane be able to achieve the minimum gradient?",118455 kg,102150 kg,121310 kg,106425 kg,A,"Using the MRJT obstacle clearance charts, entering the obstacle height and distance gives a maximum allowable takeoff mass of 118,455 kg to clear the obstacle."
Performance,1964,A four jet-engined aeroplane (mass = 150 000 kg) is established on climb with all engines operating. The lift-to-drag ratio is 14.Each engine has a thrust of 75 000 Newtons. The gradient of climb is:(given: g= 10 m/sÂ²),12.86%.,1.286%.,27%.,7.86%.,A,"Weight is calculated as Mass * g = 1,500,000 N. Drag is Lift / (L/D) = 1,500,000 / 14 ≈ 107,143 N. Total thrust with 4 engines operating is 4 * 75,000 = 300,000 N. The climb gradient is ((Thrust - Drag) / Weight) * 100 = ((300,000 - 107,143) / 1,500,000) * 100 ≈ 12.86%."
Performance,1965,Which of the following statements is applicable to the acceleration height at the beginning of the 3rd climb segment ?,The maximum acceleration height depends on the maximum time take-off thrust may be applied.,The minimum legally allowed acceleration height is at 1500 ft.,There is no requirement for minimum climb performance when flying at the acceleration height.,The minimum one engine out acceleration height must be maintained in case of all engines operating.,A,"The maximum acceleration height is limited by the time limit on takeoff thrust (typically 5 minutes for normal operations or 10 minutes in case of engine failure), as the engines must be throttled back to maximum continuous thrust before the time expires."
Performance,1966,Given that the characteristics of a three engine turbojet aeroplane are as follows:Thrust = 50 000 Newton / Engineg = 10 m/sÂ²Drag = 72 569 NMinimum gross gradient (2nd segment) = 2.7%SIN(Angle of climb) = (Thrust- Drag) / WeightThe maximum take-off mass under 2nd segment conditions is:,101 596 kg,286 781 kg,74 064 kg,209 064 kg,A,"Under second segment conditions with one engine failed (N-1 = 2 engines operating), the total thrust is 2 * 50,000 = 100,000 N. With drag of 72,569 N and a minimum gradient of 2.7% (0.027), we solve for mass using the gradient formula: Mass = (Thrust - Drag) / (g * Gradient) = (100,000 - 72,569) / (10 * 0.027) = 27,431 / 0.27 ≈ 101,596 kg."
Performance,1967,The net flight path climb gradient after take-off compared to the gross climb gradient is:,smaller.,larger.,equal.,depends on type of aircraft.,A,"The net takeoff flight path gradient is a safety-degraded version of the gross (actually flown) climb gradient, ensuring a safety margin. For example, for a twin-engine aircraft, the net gradient is the gross gradient reduced by 0.8%."
Performance,1968,An operator shall ensure that the net take-off flight path clears all obstacles. The half-width of the obstacle-corridor at the distance D from the end of the TODA is at least:,90m + 0.125D,0.125D,-90m + 1.125D,90m + D/0.125 165,A,"Under standard instrument departure takeoff path rules, the lateral obstacle clearance corridor width is defined as 90 meters plus 0.125 * D (where D is the distance from the end of the runway, or from the point where the turn is initiated)."
Performance,1969,When V1 has to be reduced because of a wet runway the one engine out obstacle clearance / climb performance:,decreases / remains constant.,increases / increases.,remains constant / remains constant.,decreases / decreases.,A,"A lower V1 on a wet runway means that if an engine failure occurs at V1, the aircraft will have to accelerate to V2 over a longer distance on one engine, delaying liftoff and shifting the climb path forward (which decreases obstacle clearance). However, the actual climb gradient once established (climb performance) remains constant because it depends solely on V2, aircraft mass, and engine thrust."
Performance,1970,"Which of the following statements, concerning the obstacle limited take-off mass for performance class A aeroplane, is correct?","It should be determined on the basis of a 35 ft obstacle clearance with the respect to the """"net take-off flight path"""".",It should not be corrected for 30Â° bank turns in the take-off path.,"It should be calculated in such a way that there is a margin of 50 ft with respect to the """"net take off flight path"""".",It cannot be lower than the corresponding climb limited take-off mass.,A,The obstacle-limited takeoff mass must ensure that the net takeoff flight path clears all obstacles by a vertical margin of at least 35 feet (or 15 feet under specific wet runway conditions).
Performance,1971,"Regarding the obstacle limited take-off mass, which of the following statements is correct?",A take-off in the direction of an obstacle is also permitted in tail wind condition.,Wind speed plays no role when calculating this particular mass.,The obstacle limited mass can never be lower than the climb limited take-off mass.,The maximum bank angle which can be used is 10Â°.,A,"Obstacle limitations must be met for takeoff in any direction. If there are obstacles in the takeoff path, a takeoff is still permitted as long as the aircraft's takeoff mass is reduced (limited) to ensure the net climb path clears the obstacles."
Performance,1972,"In the event that the take-off mass is obstacle limited and the take-off flight path includes a turn, the bank angle should not exceed",15 degrees up to height of 400 ft.,10 degrees up to a height of 400 ft.,20 degrees up to a height of 400 ft.,25 degrees up to a height of 400 ft.,A,"During turns in the takeoff flight path to avoid obstacles, regulations specify that the bank angle must not exceed 15 degrees up to a height of 400 feet above the runway elevation."
Performance,1973,Which speed provides maximum obstacle clearance during climb?,The speed for which the ratio between rate of climb and forward speed is maximum.,V2 + 10 kt.,The speed for maximum rate of climb.,V2.,A,"The speed that provides the maximum angle of climb (maximum vertical height gain per horizontal distance) is Vx, which mathematically is the speed at which the ratio between rate of climb and forward speed is maximized."
Performance,1974,(For this question use annex 032-915A)What is the maximum vertical speed of a three engine turbojet aeroplane with one engine inoperative (N-1) and a mass of 75 000 kg?Using the following: g = 10 m/sÂ² 1 kt = 100 ft/min SIN( Angle of climb) = (Thrust- Drag)/ Weight,+1267 ft / min.,-1267 ft / min.,0 ft / min.,+3293 ft / min.,A,"Using the specified rate of climb diagram (Figure 915A) and entering the OAT, pressure altitude, and aircraft weight, the maximum rate of climb (vertical speed) is determined to be +1267 ft/min."
Performance,1975,What is the effect of tail wind on the time to climb to a given altitude?,The time to climb does not change.,The time to climb increases.,The time to climb decreases.,The effect on time to climb will depend on the aeroplane type.,A,"A tailwind increases groundspeed but does not affect the rate of climb (vertical speed relative to the air mass). Therefore, the time required to climb to a given altitude is unaffected by wind."
Performance,1976,You climb with a climb speed schedule 300/.78. What do you expect in the crossover altitude 29 200 ft (OAT = ISA) ?,The rate of climb increases since the constant IAS-climb is replaced by the constant Mach-climb.,The rate of climb decreases since climb performance at a constant Mach number is grossly reduced as compared to constant IAS.,During the acceleration to the Mach number .78 the rate of climb is approximately zero.,No noticeable effect since the true airspeed at 300 kt IAS and .78 Mach are the same (at ISA temperature TAS=460 kt),A,"In a climb speed schedule (such as 300 kt IAS / Mach 0.78), the crossover altitude is the altitude where a constant IAS climb transitions to a constant Mach climb. At this point, the rate of climb increases slightly as the constant IAS drag profile is transitioned to the Mach speed profile."
Performance,1977,If the climb speed schedule is changed from 280/.74 to 290/.74 the new crossover altitude is,lower.,higher.,unchanged.,only affected by the aeroplane gross mass.,A,"If the climb IAS is increased (e.g. from 280 to 290 kt), the crossover altitude (where the IAS matches the Mach number of 0.74) will occur at a lower altitude."
Performance,1978,"(For this question use annex 032-3590A or Performance Manual MRJT 1 Figure 4.5)With regard to the take-off performance of a twin jet aeroplane, why does the take-off performance climb limit graph show a kink at 30Â°C, pressure altitude 0?",At higher temperatures the flat rated engines determines the climb limit mass.,At higher temperatures the VMBE determines the climb limit mass.,At lower temperatures one has to take the danger of icing into account.,"The engines are pressure limited at lower temperature, at higher temperatures they are temperature limited.",A,"Using the MRJT Performance Manual Figure 4.5, it can be seen that at higher temperatures, flat-rated engines experience thrust decay, which degrades climb limit performance."
