chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Instrumentation,1314,"When the auto-pilot is engaged, the role of the automatic trim is to:",relieve the A.P. servo motor and return the aircraft in-trim at A.P. disconnect,"relieve the pressure on the control column and return, the aircraft in-trim at A.P. disconnect",react to altitude changes in Altitude Hold mode,synchronize the longitudinal loop,A,The auto-trim system continuously adjusts the stabilizer trim to relieve aerodynamic loads on the autopilot pitch servo motor. This ensures the aircraft remains in a trimmed state when the autopilot is disconnected.
Instrumentation,1315,"The command functions of an autopilot include, among others, the holding of :1- vertical speed2- altitude3- attitude4- bank5- headingThe combination which regroups all of the correct statements is :",2001-02-05,1 - 2 - 3 - 5,05-Mar,2002-03-04,A,"Autopilot command functions include holding vertical speed (Statement 1), altitude (Statement 2), and heading (Statement 5), which matches the '2001-02-05' option (statements 1, 2, and 5)."
Instrumentation,1316,"In an auto-pilot slaved powered control circuit, the system which ensures synchronisation :","can itself, when it fails, prevent the automatic pilot from being engaged.",intervenes only when the automatic pilot has been engaged.,prevents uncommanded surface deflection when the automatic pilot is disengaged.,is inhibited when the automatic pilot is engaged.,A,"Autopilot engagement logic checks that the synchronization circuit is functioning. If the synchronization system fails, the autopilot will refuse to engage to prevent unsafe control movements."
Instrumentation,1317,The control law of a transport airplane autopilot control channel may be defined as the relationship between the :,computer input deviation data and the output control deflection signals.,computer input deviation data and the signals received by the servoactuators.,input and output signals at the amplifier level respectively control deviation data and control deflection signals.,crew inputs to the computer and the detector responses (returned to the airplane).,A,"The control law defines the mathematical relationship between the error input signals (deviation from the target heading, altitude, etc.) and the computed output deflection commands sent to the control surface servos."
Instrumentation,1318,"In a transport airplane, an autopilot comprises, in addition to the mode display devices, the following fundamental elements :1- Airflow valve2- Sensors3- Comparators4- Computers5- Amplifiers6- Servo-actuatorsThe combination regrouping all the correct statements is:","2, 3, 4, 5, 6","2, 3, 4, 5","1, 3, 4, 6","1, 2, 6",A,"A standard autopilot feedback loop includes sensors (2) to detect attitude, comparators (3) to calculate deviations, flight computers (4) to run control laws, amplifiers (5) to increase signal strength, and servo-actuators (6) to move the surfaces."
Instrumentation,1319,The correction of the control surface deflection made by the automatic pilot calculator in order to stabilize the longitudinal attitude will be all the more significant as the :1- difference between the reference attitude and the instantaneous attitude is high.2- rate of change of the difference between the reference attitude and the instantaneous attitude is high.3- temperature is low.4- pressure altitude is high.The combination regrouping all the correct statements is:,"1,2.","1, 2, 3, 4.","1, 2, 3.","2, 3, 4.",A,Pitch stabilization correction commands are proportional to the size of the attitude error (1) and the rate at which the attitude is changing (2).
Instrumentation,1320,The correction of the control surface deflection made by the auto-pilot calculator in order to keep a given altitude will be all the more significant when the :1- difference between the attitude necessary to keep the given or reference altitude and the instantaneous attitude is high.2 - variation speed of the difference between the attitude necessary to maintain the altitude and the instantaneous attitude is high.3 - difference between the altitude of reference and the instantaneous altitude is high.4 - variation speed of the difference between the reference altitude and the instantaneous altitude is high.The combination regrouping the correct statements is:,"1, 2, 3 and 4.",1 and 2.,3 and 4.,"1, 2 and 3.",A,"To maintain a selected altitude, the autopilot uses proportional-derivative loops, requiring inputs for pitch deviation (1), pitch rate (2), altitude error (3), and vertical speed/altitude rate (4)."
Instrumentation,1321,"When only one autopilot is used for climbing, cruising and approach, the system is considered:","""""fail soft"""" or with minimized failure effect.","""""fail passive"""" or without failure effect but with disconnection.","""""fail survival"""" or without failure effect with function always ensured.","""""fail safe"""" with failure effect without disconnection.",A,"A single autopilot configuration is designed to be 'fail-soft'. In the event of a malfunction, it will disconnect cleanly without causing dangerous transient maneuvers, requiring the pilot to immediately take manual control."
Instrumentation,1322,"In automatic landing mode, when the 2 autopilots are used, the system is considered:","""""fail survival"""" or without failure effect with function always ensured.","""""fail soft"""" or with minimized failure effect.","""""fail passive"""" or without failure effect but with disconnection.","""""fail hard"""" or with failure effect and disconnection.",A,"During automatic landing, two or more autopilots operate in parallel. If one autopilot fails, the remaining unit(s) seamlessly maintain control (fail-operational/fail-survival) to ensure the landing is completed safely."
Instrumentation,1323,"In automatic landing mode, in case of failure of one of the two autopilots, the system is considered:","""""fail passive"""" or without failure effect but with disconnection.","""""fail survival"""" or without failure effect with function always ensured.","""""fail hard"""" or without failure effect and disconnection.","""""fail soft"""" with minimized failure effect.",A,"In a standard dual-channel autoland system, a failure of one autopilot drops the redundancy level from fail-operational to fail-passive, meaning a subsequent failure will result in automatic disengagement, requiring manual takeover."
Instrumentation,1324,"During an automatic landing, from a height of about 50 ft the:",autopilot maintains a vertical speed depending on the radio altimeter height.,glideslope mode is disconnected and the airplane continues its descent until landing.,autopilot maintains an angle of attack depending on the radio altimeter height.,Loc and Glideslope modes are disconnected and the airplane carries on its descent until landing.,A,"During automatic landing, the flare phase begins at approximately 50 feet. The autopilot disconnects Glideslope mode and executes a programmed pitch-up maneuver to reduce vertical speed as a function of the decreasing radio altitude."
Instrumentation,1325,"In a selected axis capture mode, the autopilot gives a bank attitude input :",proportional to the deviation between the selected heading and the current heading but not exceeding a given value.,of a fixed value equal to 27°.,of a fixed value equal to 20°.,proportional to the aircraft true airspeed but not exceeding a given value.,A,"During intercept turns, the autopilot commands a bank angle proportional to the heading error, limited to a maximum angle (usually 25° or 30°) to maintain passenger comfort and structural safety."
Instrumentation,1326,"An automatic landing system which can keep on operating without deterioration of its performances following the failure of one of the autopilots is called """"FAIL...:","""""OPERATIONAL""""","""""PASSIVE""""","""""SAFE""""","""""REDUNDANT""""",A,A system is classified as 'fail-operational' (or fail-operational/fail-survival) if it can continue to perform its function normally without degradation in performance after a single component failure.
Instrumentation,1327,"An automatic landing system necessitating that the landing be continued manually in the case of a system failure during an automatic approach is called """"FAIL....""""","""""PASSIVE""""","""""OPERATIONAL""""","""""SAFE""""","""""REDUNDANT""""",A,"A system is 'fail-passive' if, in the event of a failure, there is no significant out-of-trim condition or deviation from the flight path, but the system disconnects, requiring the pilot to take manual control."
Instrumentation,1328,A semi-automatic landing system disconnects itself automatically:,at approximately 100 ft.,at the decision height.,on ground.,when going around.,A,"In a semi-automatic landing system, the autopilot provides guidance down the approach path but automatically disconnects at a designated low altitude (e.g., 100 ft), requiring the pilot to execute the flare and touchdown manually."
Instrumentation,1329,A landing is performed automatically when the autopilot and auto-throttle ensure good performance from the final approach :,during the landing roll and sometimes until the aircraft comes to a complete stop.,"until reaching 100 ft, height at which point the autopilot is automatically disconnected.",until the flare.,until reaching decision height.,A,"A fully automatic landing includes the final approach, flare, touchdown, and runway rollout control, remaining engaged through the landing roll until disengaged by the pilot."
Instrumentation,1330,"When an aircraft, operating in the VOR coupled mode, approaches the """"cone of confusion"""" over a VOR station, the roll channel of the autopilot :",temporarily switches over to the heading mode.,is damped by a trim input signal from the lateral trim system.,remains always coupled to the selected VOR radial.,is temporarily disconnected.,A,"When passing directly over a VOR station, the signals fluctuate rapidly (the cone of confusion). The autopilot filters this out by temporarily switching from VOR tracking to Heading Hold mode until stable radial signals are re-acquired."
Instrumentation,1331,"The autopilot basic modes include, among other things, the following functions :1- pitch attitude hold 2- pressure altitude hold3- horizontal wing hold4- heading hold The combination regrouping all the correct statements is :","1, 3","1, 2, 3, 4","1, 2, 3","1, 4",A,"The basic modes of an autopilot stabilize and control the aircraft's attitude (pitch, roll, and yaw) about its center of gravity."
Instrumentation,1332,"During a Category II automatic approach, the height information is supplied by the :",radio altimeter.,GPS (Global Positioning System).,encoding altimeter.,altimeter.,A,"Category II and III precision approaches require highly accurate height-above-ground information during the final stages of the approach, which is supplied exclusively by the radio altimeter."
Instrumentation,1333,"A pilot engages the control wheel steering (CWS) of a conventional autopilot and carries out a manoeuvre in roll. When the control wheel is released, the autopilot will :",maintain the flight attitude obtained at that moment.,roll wings level and maintain the heading obtained at that moment.,maintain the track and the flight attitude obtained at that moment.,restore the flight attitude and the rate of turn selected on the autopilot control display unit.,A,"In Control Wheel Steering (CWS) mode, the pilot can manually fly the aircraft using normal control inputs. When the controls are released, the autopilot holds the current pitch and bank attitude achieved at that instant."
Instrumentation,1334,The functions of an autopilot (basic modes) consist of :,stabilizing and monitoring the movement around the airplane centre of gravity.,monitoring the movement of the airplane centre of gravity.,guiding the airplane path.,stabilizing and monitoring the movement around the airplane aerodynamic centre.,A,"The basic modes of an autopilot stabilize and control the aircraft's attitude (pitch, roll, and yaw) about its center of gravity."
Instrumentation,1335,"From a flight mechanics point of view, the """"guidance"""" functions of a transport airplane autopilot consist in:",monitoring the movements of the centre of gravity in the three dimensions of space (path).,stabilizing and monitoring the movements around the centre of gravity.,monitoring the movements of the aerodynamic centre in the three dimensions of space (path).,stabilizing and monitoring the movements around the aerodynamic centre.,A,The guidance functions of an autopilot track the aircraft's center of gravity along a designated 3-dimensional trajectory (flight path) through space using navigation references.
Instrumentation,1336,An autopilot capable of holding at least altitude and heading mode is compulsory:,for IFR or night flights with only one pilot.,on multipilot airplanes.,for VFR and IFR flights with only one pilot.,on airplanes over 5.7 t.,A,"Under aviation regulations, a single-pilot IFR or night flight in commercial operations requires a functioning autopilot equipped with at least heading and altitude hold modes."
Instrumentation,1337,"Among the following functions of an autopilot, those related to the airplane stabilization are:1- pitch attitude holding2- horizontal wing holding3- displayed heading or inertial track holding4- indicated airspeed or Mach number holding5- yaw damping6- VOR axis holdingThe combination regrouping all the correct statements is:","1, 2 and 5.","1, 2, 3 and 6.","3, 4, 5 and 6.","2, 4, and 5.",A,"Stabilization involves controlling attitude and rotation rates about the aircraft axes, which includes pitch attitude hold (1), wings level hold (2), and yaw damping (5)."
Instrumentation,1338,"Among the following functions of an autopilot, those related to the airplane guidance are:1- pitch attitude holding2- horizontal wing holding3- indicated airspeed or Mach number holding4- altitude holding5- VOR axis holding6- yaw dampingThe combination regrouping all the correct statements is:","3, 4 and 5.","1, 2, and 6.","1, 2, 3 and 6.","1, 3, 4 and 5.",A,"Guidance involves controlling the flight path relative to an external reference, which includes tracking airspeed/Mach schedules (3), maintaining a pressure altitude (4), and tracking VOR radials (5)."
Instrumentation,1339,"When using the autopilot, the function of the pitch channel automatic trim is to:1- cancel the hinge moment of the elevator2- ease as much as possible the load of the servo-actuator 3- restore to the pilot a correctly trimmed airplane during the autopilot disengagement The combination regrouping all the correct statements is:","1, 2 and 3.",3.,1 and 3.,1 and 2.,A,"Auto-trim cancels the elevator hinge moments (1), reduces load on the AP pitch servo actuator (2), and ensures the aircraft is properly trimmed when the autopilot is disconnected (3)."
Instrumentation,1340,A landing will be considered to be performed in the SEMI-AUTOMATIC mode when:1- the autopilot maintains the airplane on the ILS beam until the decision height is reached then is disengaged automatically.2- the autothrottle maintains a constant speed until the decision height is reached then is disengaged automatically.3- the autopilot maintains the airplane on the ILS beam until the flare.4- the autothrottle decreases the thrust when the height is approximately 30 ft.5- the flare and the ground roll are performed automatically.The combination regrouping all the correct statements is:,1 and 2.,"3, 4 and 5.",1 and 4.,"2, 3 and 5.",A,"A landing is semi-automatic if the autopilot and autothrottle guide the aircraft down to decision height (Statements 1 and 2), at which point the pilot disconnects them and completes the landing manually."
Instrumentation,1341,A landing will be considered to be performed in the AUTOMATIC mode when:1- the autopilot maintains the airplane on the ILS beam until the decision height is reached then is disengaged automatically.2- the autothrottle maintains a constant speed until the decision height is reached then is disengaged automatically.3- the autopilot maintains the airplane on the ILS beam until the flare.4- the autothrottle decreases the thrust when the height is approximately 30 ft.5- the flare and the ground roll are performed automatically.The combination regrouping all the correct statements is:,"3, 4 and 5.",1 and 2.,"2, 3 and 5.",1 and 4.,A,"An automatic landing is characterized by the autopilot tracking the ILS beam to the flare (3), the autothrottle automatically retarding thrust at 30 feet (4), and both systems performing the flare and ground rollout automatically (5)."
Instrumentation,1342,When an automatic landing is interrupted by a go-around :1- the autothrottle reacts immediately upon the pilot action on the TO/GA (Take-off/Go-around) switch in order to recover the maximum thrust2- the autopilot monitors the climb and the rotation of the airplane3- the autopilot retracts the landing gear and reduces the flap deflection in order to reduce the drag4- the pilot performs the climb and the rotation of the airplane5- the pilot retracts the landing gear and reduces the flap deflection in order to reduce the dragThe combination regrouping all the correct statements is:,"1, 2 and 5.","1, 4 and 5.","1, 3 and 4.","1, 2 and 3.",A,"During a go-around, the autothrottle commands go-around thrust when the TO/GA switch is pushed (1), the autopilot flies the pitch rotation and climb profiles (2), and the pilot manages drag by retracting the landing gear and flaps (5)."
Instrumentation,1343,The calibrated airspeed (CAS) or Mach holding mode is carried out by:1- the autopilot pitch channel in the climb mode at a constant calibrated airspeed (CAS) or Mach number2- the autothrottles in the climb mode at a constant calibrated airspeed (CAS) or Mach number3- the autopilot pitch channel in the altitude or glide path holding mode4- the autothrottles in the altitude or glide path holding modeThe combination regrouping all the correct statements is:,1 and 4.,2 and 4.,1 and 3.,2 and 3.,A,"Airspeed or Mach hold can be performed by the autopilot pitch channel controlling pitch (1) during climbs/descents, or by the autothrottles controlling engine thrust (4) during level flight."
Instrumentation,1344,The engagement of an autopilot is not possible when:1- there is a fault in the electrical power supply2- the controlled-turn knob is not set to centre-off3- there is a synchronization fault in the pitch channel4- there is a fault in the attitude reference unitThe combination regrouping all the correct statements is:,"1, 2, 3, 4.","1, 2, 4.","2, 3, 4.","1, 3, 4.",A,"Autopilot engagement is prohibited if there is a power supply failure (1), the turn knob is not centered (2), pitch channel synchronization is out of limit (3), or the attitude reference unit has a fault (4)."
Instrumentation,1345,"An autopilot is selected """"ON"""" in mode """"altitude hold,"""" the pilot alters the barometric pressure set on the sub-scale of his altimeter the:","aircraft will remain at the same altitude, the autopilot takes its pressure information from the static source","aircraft will remain at the same altitude, the autopilot takes its pressure information from the altimeter corrected to standard pressure, 1013.25 hPa","aircraft will climb or descend in the sense of the change, the autopilot takes its pressure information from the altimeter",mode altitude hold will disengage,A,"If the pilot adjusts the altimeter's barometric subscale while in altitude hold, the altimeter's reported altitude shifts. The autopilot, referencing this altimeter data, will climb or descend to match the new pressure reference."
Instrumentation,1346,"The computers of the electrical flight controls system comply with programs defined by attitude control laws such as :1- on the longitudinal axis, the law may combine the load factor and the changes in the pitch rate as control data sources2- the trimming is automatic and ensures neutral stability3- the protections apply to pitch and bank attitudes depending on the speed4- these laws do not apply to the whole flight envelope The combination regrouping all the correct statements is:","1, 2, 3","2, 3","1, 2, 3, 4","1, 3, 4",A,"Electrical Flight Control Systems (EFCS) use control laws combining load factor and pitch rate (1), provide automatic pitch trimming (2), and offer flight envelope protections for pitch and bank (3)."
Instrumentation,1347,"The yaw damper, which suppresses Dutch roll:","controls the rudder, with the angular rate about the vertical axis as the input signal.","controls the ailerons, with Mach Number as the input signal.","controls the rudder, with Mach Number as the input signal.","controls the ailerons, with the angular rate about the vertical axis as the input signal.",A,The yaw damper detects yaw rate (angular velocity about the vertical axis) using a rate gyro and sends corrective commands directly to the rudder actuator to damp out Dutch roll.
Instrumentation,1348,The yaw damper indicator supplies the pilot with information regarding the:,yaw damper action on the rudder,rudder displacement by the rudder pedals,yaw damper action only on the ground,rudder position,A,The yaw damper indicator displays the instantaneous surface deflection angle applied to the rudder by the yaw damper system.
Instrumentation,1349,The automatic trim is a component of the autopilot pitch channel. Its function is to:,transfer a stabilized aeroplane to the pilot during autopilot disengagement.,"reset the attitude, after engaging (the autopilot).",set the attitude to an instantaneous value before engaging the autopilot.,automatically disengage the autopilot in the case of an excessive pitch up.,A,"Auto-trim continuously nulls the loads on the autopilot pitch servos, ensuring the aircraft is properly trimmed and stable when control is transferred back to the pilot upon AP disconnect."
Instrumentation,1350,Which one of the following statements is true with regard to the operation of a Mach trim system :,It only operates above a pre-determined Mach number.,It operates to counteract the larger than normal forward movements of the wing centre of pressure at high subsonic airspeeds.,It only operates when the autopilot is engaged.,It operates over the full aircraft speed range.,A,Mach trim is designed to counter 'Mach tuck' (the nose-down pitching moment caused by the aft movement of the center of pressure at high speeds). It is programmed to operate automatically only above a specific high Mach number (typically M 0.6 or M 0.7).
Instrumentation,1351,"In the automatic trim control system of an autopilot, automatic trimming is normally effected about the :",pitch axis only.,roll and yaw axes only.,pitch roll and yaw axes.,pitch and roll axes only.,A,"In most transport aircraft autopilot systems, automatic trim is primary to the pitch axis (via the stabilizer) to relieve pitch servo loads."
Instrumentation,1352,Mach Trim is a device to compensate for :,backing of the aerodynamic center at high Mach numbers by moving the elevator to nose-up,the effects of fuel transfer between the main tanks and the tank located in the horizontal tail,the effects of temperature variation during a climb or descent at constant Mach,weight reduction resulting from fuel consumption during the cruise,A,Mach trim corrects for the rearward shift of the wing's center of pressure (aerodynamic center) at high Mach numbers by automatically commanding a small nose-up elevator deflection.
Instrumentation,1353,The purpose of Auto Trim function in autopilot is to :,control elevator trim tab in order to relieve elevator load,help Auto Pilot compensate for crosswind influence,tell the pilot when elevator trimming is required,trim throttles to obtain smooth engine power variation,A,The primary purpose of the auto-trim system is to drive the pitch trim (stabilizer or trim tab) to relieve the steady aerodynamic force on the elevator servos.
Instrumentation,1354,The purpose of an airplane automatic trim system is to trim out the hinge moment of the :,elevator(s),rudder(s),elevator(s) and rudder(s),"elevator(s), rudder(s) and ailerons.",A,"The automatic trim system of the autopilot is designed to eliminate the aerodynamic hinge moments acting on the elevators, ensuring a trimmed pitch state."
Instrumentation,1355,The purpose of the automatic trim is to:1- reduce to zero the hinge moment of the entire control surface in order to relieve the load on the servo-actuator2- ensure the aeroplane is properly trimmed when the autopilot is disengaged3- maintain the same stability/manoeuverablity trade-off within the whole flight envelopeThe combination regrouping all the correct statements is:,"1, 2, 3.","1, 2.","1, 3.","2, 3.",A,"Auto trim reduces the servo load to zero (1), ensures the aircraft is trimmed on AP disconnect (2), and maintains consistent handling qualities throughout the flight envelope (3)."
Instrumentation,1356,"A Full Authority Digital Engine Control (FADEC) has the following functions :1- flow regulation (fuel, decelerations and accelerations monitoring)2- automatic starting sequence 3- transmissions of engine data to the pilot's instruments4- thrust management and protection of operation limits 5- monitoring of the thrust reversersThe combination regrouping all the correct statements is:","1, 2, 3, 4, 5","2, 4, 5","1, 3, 5","1, 3, 4, 5",A,"A FADEC system is a highly integrated engine control computer managing fuel flow (1), starting sequences (2), instrument outputs (3), operational limits and protections (4), and thrust reversers (5)."
Instrumentation,1357,The Engine Pressure Ratio (EPR) is computed by :,dividing turbine discharge pressure by compressor inlet pressure.,dividing compressor discharge pressure by turbine discharge pressure.,multiplying compressor inlet pressure by turbine discharge pressure.,multiplying compressor discharge pressure by turbine inlet pressure.,A,Engine Pressure Ratio (EPR) is the ratio of the total pressure at the turbine exhaust (discharge pressure) to the total pressure at the compressor inlet.
Instrumentation,1358,"An aeroplane is in steady climb. The autothrottle maintains a constant calibrated airspeed. If the total temperature remains constant, the Mach number :",increases.,decreases.,remains constant.,decreases if the static temperature is lower than the standard temperature.,A,"If temperature remains constant during a climb, the speed of sound remains constant. Since air density decreases, the TAS must increase to maintain a constant CAS, which causes the Mach number (TAS/LSS) to increase."
Instrumentation,1359,The two main sources of information used to calculate turbojet thrust are the:,fan rotation speed (or N1) or the EPR (Engine Pressure Ratio).,high pressure turbine rotation speed or the EPR (Engine Pressure Ratio).,fan rotation speed (or N1) or the total pressure at the high pressure compressor outlet.,fan rotation speed (or N1) or the total pressure at the low pressure turbine outlet.,A,The two primary cockpit indications of engine thrust on modern turbofans are the low-pressure rotor speed (N1) or the Engine Pressure Ratio (EPR).
Instrumentation,1360,"An airplane is in steady cruise at flight level 290. The autothrottle maintains a constant Mach number. If the total temperature increases, the calibrated airspeed:",remains constant.,increases.,decreases.,"increases if the static temperature is higher than the standard temperature, decreases if lower.",A,"Since Mach number is a function of the ratio of dynamic pressure to static pressure, maintaining a constant Mach number at a constant pressure altitude (constant static pressure) means the dynamic pressure remains constant, and therefore CAS remains constant regardless of temperature changes."
Instrumentation,1361,"An airplane is in steady cruise at flight level 290. The autothrottle maintains a constant Mach number. If the total temperature decreases, the calibrated airspeed:",remains constant.,increases.,decreases.,"decreases if the outside temperature is lower than the standard temperature, increases if higher.",A,"At a constant flight level, maintaining a constant Mach number keeps the ratio of dynamic to static pressure constant. Since static pressure is constant, the dynamic pressure is also constant, keeping CAS constant."
Instrumentation,1362,"An airplane is in steady descent. The autothrottle maintains a constant Mach number. If the total temperature remains constant, the calibrated airspeed:",increases.,decreases.,remains constant.,"decreases if the static temperature is lower than the standard temperature, increases if above.",A,"In descent, static pressure increases. For a constant Mach number, the dynamic pressure (which is proportional to Mach squared times static pressure) must increase. This results in an increasing Calibrated Airspeed (CAS)."
Instrumentation,1363,"An aeroplane is in steady cruise at flight level 270. The autothrottle maintains a constant calibrated airspeed. If the total temperature increases, the Mach number :",remains constant.,increases.,decreases.,"decreases if the outside temperature is higher than the standard temperature, increases if lower.",A,"At a constant pressure altitude, holding a constant CAS keeps the dynamic pressure constant. Since the static pressure is also constant, the ratio of dynamic to static pressure is unchanged, meaning the Mach number remains constant."
Instrumentation,1364,"An aeroplane is in steady cruise at flight level 270. The autothrottle maintains a constant calibrated airspeed. If the total temperature decreases, the Mach number :",remains constant.,increases.,decreases.,"increases if the outside temperature is higher than the standard temperature, decreases if lower.",A,"At a constant flight level, static pressure is fixed. Maintaining a constant CAS means dynamic pressure is fixed. Since Mach is a function of the ratio of dynamic to static pressure, the Mach number remains constant."
Instrumentation,1365,"An aeroplane is in a steady climb. The autothrottle maintains a constant Mach number. If the total temperature remains constant, the calibrated airspeed :",decreases.,increases.,remains constant.,"decreases if the static temperature is lower than the standard temperature, increases if higher.",A,"During a climb, static pressure decreases. To maintain a constant Mach number, the dynamic pressure must also decrease, which results in a decreasing Calibrated Airspeed (CAS)."
Instrumentation,1366,"An aeroplane is in steady descent. The autothrottle maintains a constant calibrated airspeed. If the total temperature remains constant, the Mach number :",decreases.,increases.,remains constant.,"increases if the static temperature is lower than the standard temperature, decreases if higher.",A,"During descent, static pressure increases. For a constant CAS (constant dynamic pressure), the ratio of dynamic to static pressure decreases, causing the Mach number to decrease."
Instrumentation,1367,The autothrottle :1- enable to catch and to maintain the N1 RPM2- enable to catch and to maintain the N2 RPM3- enable to catch and to maintain an airplane indicated airspeed (IAS)4- is always engaged automatically at the same time as the autopilotThe combination regrouping all the correct statements is:,1 and 3,2 and 3,1 and 4,"1, 3 and 4",A,The autothrottle system manages the engines to maintain either a target N1 RPM (1) or a targeted indicated airspeed/Mach (3). It does not maintain N2 RPM directly.
Instrumentation,1368,The purpose of Auto Throttle is:,to maintain constant engine power or airplane speed,automatic shut down of one engine at too high temperature,to deactivate manual throttles and transfer engine control to Auto Pilot,"to synchronize engines to avoid """"yawing""""",A,The autothrottle automatically modulates engine thrust levers to maintain a selected engine power limit (such as N1 or EPR) or a target flight speed (IAS/Mach).
Instrumentation,1369,"In order to know in which mode the autothrottles are engaged, the crew will check the :",PFD (Primary Flight Display),ND (Navigation Display).,TCC (Thrust Control Computer).,throttles position.,A,"Autothrottle engagement modes (such as THRUST, SPEED, or RETARD) are annunciated on the Flight Mode Annunciator (FMA) section at the top of the Primary Flight Display (PFD)."
Instrumentation,1370,The automatic power control system (autothrottle) of a transport airplane has the following mode(s) :1- capture and holding of speeds2- capture and holding of Mach number3- capture and holding of flight angle of attack4- capture and holding of N1 or EPR (Engine Power Ratio)5- capture and holding of flight pathsThe combination regrouping all the correct statements is :,"1, 2, 4","1, 2, 3, 5","2, 4","1, 4, 5",A,"The autothrottle control loops include speed hold (1), Mach hold (2), and engine power limit hold (N1 or EPR) (4)."
Instrumentation,1371,"Alarms are standardised and follow a code of colours. Those requiring action but not immediately, are signalled by the colour:",amber,red,green,flashing red,A,"Under EASA standards, cockpit warning lights are color-coded: red indicates a warning requiring immediate crew action, while amber signifies a caution requiring crew awareness and subsequent action, but not immediately."
Instrumentation,1372,"A transport airplane has to be equipped with an altitude warning device. This system will warn the crew about :1 - getting close to the preselected altitude, during both climb and descent.2 - getting close to the preselected altitude, during climb only.3 - the loss of altitude during take-off or missed approach.4 - a wrong landing configuration.5 - a variation higher or lower than a preselected altitude.The combination regrouping the correct statements is:","1,5","3,4",2,"1,3,4",A,"The altitude alerting system is required to warn the crew when approaching a preselected altitude during both climb and descent (1), and in the event of a deviation above or below that preselected altitude (5)."
Instrumentation,1373,"An """"altitude warning system"""" must at least warn the crew :1- when approaching the pre-selected altitude2- when the airplane is approaching the ground too fast3- in case of a given deviation above or below the pre-selected altitude (at least by an aural warning)4- in case of excessive vertical speed5- when approaching the ground with the gear retractedThe combination regrouping all the correct statements is :","1, 3","1, 2, 3, 4, 5","2, 4, 5","1, 3, 4",A,The altitude alert system is designed specifically to alert the crew when approaching a preselected altitude (1) and when departing from it (3). Ground proximity warnings are handled by the separate GPWS system.
Instrumentation,1374,The purpose of the altitude alert system is to generate a visual and aural warning to the pilot when the:,airplane altitude differs from a selected altitude.,airplane altitude is equal to the decision altitude.,proximity to the ground becomes dangerous.,altimeter setting differs from the standard setting above the transition altitude.,A,The primary function of the altitude alert system is to warn the pilot with visual and aural cues if the aircraft deviates from the preselected target altitude.
Instrumentation,1375,The GPWS calculator receives the following signals :1 - vertical speed2 - radio altimeter height3 - pressure altitude4 - glidepath deviation 5 - gear and flaps position6 - angle of attackThe combination regrouping all the correct statements is :,"1,2,4,5","1,3,4,5,6","1,2,5,6","2,3,4,6",A,"To calculate ground proximity threats, a standard GPWS computer receives vertical speed (1), radio altimeter height (2), ILS glideslope deviation (4), and landing configuration status like gear/flaps (5)."
Instrumentation,1376,The GPWS calculator is able to operate in the following modes :1- excessive descent rate 2- excessive rate of terrain closure3- excessive angle of attack4- too high descent attitude 5- loss of altitude after take-off6- abnormal gear/flaps configuration7- excessive glidepath deviationThe combination regrouping all the correct statements is:,"1,2,5,6,7","1,2,4,6,7","3,4,5,6","2,3,5,7",A,"GPWS operates in 5 basic modes: excessive descent rate (1), excessive terrain closure rate (2), altitude loss after take-off/go-around (5), unsafe landing gear/flap configuration (6), and excessive glideslope deviation (7)."
Instrumentation,1377,The GPWS (Ground Proximity Warning System) is active for a height range from:,50 ft to 2 500 ft measured by the radio altimeter.,0 ft to 2 500 ft measured by the radio altimeter.,0 ft to 5 000 ft measured by the radio altimeter.,50 ft to 5 000 ft measured by the radio altimeter.,A,"Conventional Ground Proximity Warning Systems are designed to generate terrain alerts when the aircraft is between 50 and 2,500 feet above the ground, using the radio altimeter to measure absolute clearance."
Instrumentation,1378,The Ground Proximity Warning System (GPWS) generates the following sound signal or signals when the aircraft is sinking after a take-off or a go-around :,DON'T SINK repetitive only,WHOOP WHOOP PULL UP repetitive only,DON'T SINK always followed by WHOOP WHOOP PULL UP,DON'T SINK followed by WHOOP WHOOP PULL UP if the sink rate overshoots a second level,A,"In Mode 3, if the aircraft loses altitude after takeoff or during a go-around before establishing a positive climb, the GPWS generates a repetitive 'DON'T SINK' aural warning."
Instrumentation,1379,"A ground proximity warning system (GPWS), when mandatorily installed on board an aircraft, must in all cases generate :",at least one sound alarm to which a visual alarm can be added,a sound alarm or a visual alarm,a sound and visual alarm,a visual alarm to which a sound alarm can be,A,"The regulations dictate that a GPWS must automatically generate a distinctive, continuous aural warning, which may be supplemented by a flashing visual warning light."
Instrumentation,1380,The operation of the GPWS (Ground Proximity Warning System) is governed by laws taking the aircraft height into account as well as :1- the descent rate2- the climb rate3- the aircraft configuration4- the selected engine rpmThe combination of correct statements is :,"1,3","1,2,4","2,4","2,3",A,GPWS algorithms monitor height above ground (radio altitude) along with the rate of descent (1) and the aircraft's physical landing configuration (3).
